line_no,file_name,self_id,cue,sequence,waveform,awb_stream,character_name,role,gender,voice_target,reference_audio,thai_text,pronunciation_note,prosody_note,status,tts_text,voice_project
15,MS19B_X43_A0_0010_M_BND_0030.wav,MS19B_X43_A0_0010_M_BND_0030,15,15,15,16,Benedict,main,male,benedict,assets/triangle-strategy/approved_voice_references/benedict.wav,ทางเราวางระบบเพื่อสนับสนุนให้คนจนมีงานทำ และมีกฏหมายต่อผู้ที่เลือกปฏิบัติกับชาวโรเซลล์,,,PENDING_MANUAL_GENERATION,,triangle-strategy
16,MS19B_X43_A0_0010_M_BND_0040.wav,MS19B_X43_A0_0010_M_BND_0040,16,16,16,17,Benedict,main,male,benedict,assets/triangle-strategy/approved_voice_references/benedict.wav,ทุกคนต่างดิ้นรนเหมือนกันหมดขอรับ เราไม่ควรจะเข้าข้างพวกเขาไปมากกว่านี้แล้ว,,,PENDING_MANUAL_GENERATION,,triangle-strategy
17,MS19B_X43_A0_0010_M_BND_0050.wav,MS19B_X43_A0_0010_M_BND_0050,17,17,17,18,Benedict,main,male,benedict,assets/triangle-strategy/approved_voice_references/benedict.wav,เชิญผู้ร้องทุกข์คนถัดไป!,,,PENDING_MANUAL_GENERATION,,triangle-strategy
18,MS19B_X43_A0_0010_M_SEL_0010.wav,MS19B_X43_A0_0010_M_SEL_0010,18,18,18,19,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,เราต้องประกาศให้ชาวเมืองทุกคนทราบ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
19,MS19B_X43_A0_0010_M_SEL_0020.wav,MS19B_X43_A0_0010_M_SEL_0020,19,19,19,20,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,หวังให้เป็นเช่นนั้นขอรับ ฮิวเอทท์...ฝากดูแลความเรียบร้อยของลูกจ้างทุกคนด้วย,,,PENDING_MANUAL_GENERATION,,triangle-strategy
20,MS19B_X43_A0_0010_M_SEL_0030.wav,MS19B_X43_A0_0010_M_SEL_0030,20,20,20,21,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,การฆาตกรรมถือเป็นบาปหนัก แม้ว่าจะทำเพื่อครอบครัวก็ตาม,,,PENDING_MANUAL_GENERATION,,triangle-strategy
21,MS19B_X43_A0_0010_M_SEL_0040.wav,MS19B_X43_A0_0010_M_SEL_0040,21,21,21,22,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,ตัดสินประหารชีวิตชาวโรเซลล์ผู้นั้นซะ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
22,MS19B_X43_A0_0010_M_SEL_0050.wav,MS19B_X43_A0_0010_M_SEL_0050,22,22,22,23,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,เฟรเดอริก้า นี่คือยุคใหม่ของพวกเรา,,,PENDING_MANUAL_GENERATION,,triangle-strategy
23,MS19B_X43_A0_0010_M_SEL_0060.wav,MS19B_X43_A0_0010_M_SEL_0060,23,23,23,24,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,ในยามยากเช่นนี้...เราต้องซื้อใจประชาชนให้ได้ เราต้องประพฤติกับทุกคนตามกฎหมายอย่างเท่าเทียมกัน,,,PENDING_MANUAL_GENERATION,,triangle-strategy
24,MS19B_X43_A0_0010_M_SEL_0070.wav,MS19B_X43_A0_0010_M_SEL_0070,24,24,24,25,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,ข้าขอสาบานต่อโรแลนด์ ว่าจะทำให้ทุกคนเชื่อใจให้ได้,,,PENDING_MANUAL_GENERATION,,triangle-strategy
25,MS19B_X43_A0_0010_M_SEL_0080.wav,MS19B_X43_A0_0010_M_SEL_0080,25,25,25,26,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,ข้าจะทำให้นอร์เซเลียน่าอยู่กว่าเดิม,,,PENDING_MANUAL_GENERATION,,triangle-strategy
26,MS19B_X43_A0_0010_M_SEL_0090.wav,MS19B_X43_A0_0010_M_SEL_0090,26,26,26,27,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,และข้ายอมอุทิศชีวิตเพื่อมัน,,,PENDING_MANUAL_GENERATION,,triangle-strategy
27,MS19B_X43_A1_0010_M_BND_0010.wav,MS19B_X43_A1_0010_M_BND_0010,27,27,27,28,Benedict,main,male,benedict,assets/triangle-strategy/approved_voice_references/benedict.wav,ท่านหญิงเดสตร้า... ลูกของท่านพลิกโฉมนอร์เซเลียด้วยชัยชนะอันแสนลำเค็ญ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
28,MS19B_X43_A1_0010_M_BND_0020.wav,MS19B_X43_A1_0010_M_BND_0020,28,28,28,29,Benedict,main,male,benedict,assets/triangle-strategy/approved_voice_references/benedict.wav,บัดนี้เขาได้ปกครองแผ่นดินนอร์เซเลียในฐานะผู้มีอำนาจสูงสุด... และไม่มีผู้ใดเทียบเคียง,,,PENDING_MANUAL_GENERATION,,triangle-strategy
29,MS19B_X43_A1_0010_M_BND_0030.wav,MS19B_X43_A1_0010_M_BND_0030,29,29,29,30,Benedict,main,male,benedict,assets/triangle-strategy/approved_voice_references/benedict.wav,ข้าไม่รู้สึกเสียใจเลยแม้แต่น้อย ข้าจะชดเชยความผิดของตน...ที่หลอกใช้เซเรโนอา,,,PENDING_MANUAL_GENERATION,,triangle-strategy
30,MS19B_X43_A1_0010_M_BND_0040.wav,MS19B_X43_A1_0010_M_BND_0040,30,30,30,31,Benedict,main,male,benedict,assets/triangle-strategy/approved_voice_references/benedict.wav,นี่คงเป็นครั้งสุดท้ายที่ข้าจะรบกวนท่านแล้ว,,,PENDING_MANUAL_GENERATION,,triangle-strategy
31,MS19B_X43_A1_0010_M_BND_0050.wav,MS19B_X43_A1_0010_M_BND_0050,31,31,31,32,Benedict,main,male,benedict,assets/triangle-strategy/approved_voice_references/benedict.wav,ลอร์ดเซเรโนอา! ท่านมาทำอะไรที่นี่เนี่ย?,,,PENDING_MANUAL_GENERATION,,triangle-strategy
32,MS19B_X43_A1_0010_M_BND_0060.wav,MS19B_X43_A1_0010_M_BND_0060,32,32,32,33,Benedict,main,male,benedict,assets/triangle-strategy/approved_voice_references/benedict.wav,ไม่จำเป็นหรอก ข้าเป็นเพียงคนต่ำช้าที่หลอกใช้ท่านเพื่อประโยชน์ส่วนตน,,,PENDING_MANUAL_GENERATION,,triangle-strategy
33,MS19B_X43_A1_0010_M_BND_0070.wav,MS19B_X43_A1_0010_M_BND_0070,33,33,33,34,Benedict,main,male,benedict,assets/triangle-strategy/approved_voice_references/benedict.wav,ข้าไม่เคยสนใจชะตากรรมนอร์เซเลีย ข้าขับไล่องค์ชายโรแลนด์ที่ขัดขวางวิสัยทัศน์ของข้า...,,,PENDING_MANUAL_GENERATION,,triangle-strategy
34,MS19B_X43_A1_0010_M_BND_0080.wav,MS19B_X43_A1_0010_M_BND_0080,34,34,34,35,Benedict,main,male,benedict,assets/triangle-strategy/approved_voice_references/benedict.wav,ที่ข้าทำไปก็เพื่อล้างแค้นให้ท่านหญิง เพราะฝ่าบาทเร็กน่ากับลอร์ดซีมอนปฏิบัติกับนางไม่ต่างจากสิ่งของ และข้าทำได้แค่เพียงนิ่งดูดาย!,,,PENDING_MANUAL_GENERATION,,triangle-strategy
35,MS19B_X43_A1_0010_M_BND_0090.wav,MS19B_X43_A1_0010_M_BND_0090,35,35,35,36,Benedict,main,male,benedict,assets/triangle-strategy/approved_voice_references/benedict.wav,ข้าแค่อยากปลอบใจตัวเองที่ช่วยนางไม่ได้เมื่อหลายปีก่อน...,,,PENDING_MANUAL_GENERATION,,triangle-strategy
36,MS19B_X43_A1_0010_M_BND_0100.wav,MS19B_X43_A1_0010_M_BND_0100,36,36,36,37,Benedict,main,male,benedict,assets/triangle-strategy/approved_voice_references/benedict.wav,ข้าเพียงต้องการคำชื่นชมจากนางเท่านั้นเอง...,,,PENDING_MANUAL_GENERATION,,triangle-strategy
37,MS19B_X43_A1_0010_M_BND_0110.wav,MS19B_X43_A1_0010_M_BND_0110,37,37,37,38,Benedict,main,male,benedict,assets/triangle-strategy/approved_voice_references/benedict.wav,อยากได้ยินจากปาก ว่าข้าทำดีแล้ว...,,,PENDING_MANUAL_GENERATION,,triangle-strategy
38,MS19B_X43_A1_0010_M_BND_0130.wav,MS19B_X43_A1_0010_M_BND_0130,39,39,39,40,Benedict,main,male,benedict,assets/triangle-strategy/approved_voice_references/benedict.wav,ลอร์ดเซเรโนอา...,,,PENDING_MANUAL_GENERATION,,triangle-strategy
39,MS19B_X43_A1_0010_M_BND_0140.wav,MS19B_X43_A1_0010_M_BND_0140,40,40,40,41,Benedict,main,male,benedict,assets/triangle-strategy/approved_voice_references/benedict.wav,ไม่มีผู้ใดสมควรได้รับมันนอกจากท่านแล้วขอรับ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
40,MS19B_X43_A1_0010_M_BND_0150.wav,MS19B_X43_A1_0010_M_BND_0150,41,41,41,42,Benedict,main,male,benedict,assets/triangle-strategy/approved_voice_references/benedict.wav,ข้าจะช่วยท่านสุดความสามารถ ตราบที่ข้ายังมีลมหายใจ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
41,MS19B_X43_A1_0010_M_SEL_0010.wav,MS19B_X43_A1_0010_M_SEL_0010,42,42,42,43,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,ข้าไม่ให้ท่านปลิดชีพตัวเองหรอก เบเนดิกต์,,,PENDING_MANUAL_GENERATION,,triangle-strategy
42,MS19B_X43_A1_0010_M_SEL_0020.wav,MS19B_X43_A1_0010_M_SEL_0020,43,43,43,44,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,ท่านฟังไม่ชัดหรือไง? ข้ากำลังห้ามท่าน อย่าตัดสินใจบ้าๆเช่นนี้,,,PENDING_MANUAL_GENERATION,,triangle-strategy
43,MS19B_X43_A1_0010_M_SEL_0030.wav,MS19B_X43_A1_0010_M_SEL_0030,44,44,44,45,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,ข้าต้องการให้ท่านอยู่เคียงข้างขอรับ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
44,MS19B_X43_A1_0010_M_SEL_0040.wav,MS19B_X43_A1_0010_M_SEL_0040,45,45,45,46,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,ท่านทำดีแล้ว เบเนดิกต์,,,PENDING_MANUAL_GENERATION,,triangle-strategy
45,MS19B_X43_A1_0010_M_SEL_0050.wav,MS19B_X43_A1_0010_M_SEL_0050,46,46,46,47,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,ข้าเข้าใจท่านนะ เพราะตอนนี้ข้าก็รู้สึกไม่ต่างกัน,,,PENDING_MANUAL_GENERATION,,triangle-strategy
46,MS19B_X43_A1_0010_M_SEL_0060.wav,MS19B_X43_A1_0010_M_SEL_0060,47,47,47,48,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,ข้าปรารถนาจะชี้นำนอร์เซเลียสู่ยุคแห่งสันติจริงๆ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
47,MS19B_X43_A1_0010_M_SEL_0070.wav,MS19B_X43_A1_0010_M_SEL_0070,48,48,48,49,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,ข้าแค่อยากพิสูจน์ว่าตนนั้นคู่ควรกับการเป็นผู้นำตระกูล ก่อนที่จะต้องแบกรับภาระจากทั้งทวีป,,,PENDING_MANUAL_GENERATION,,triangle-strategy
48,MS19B_X43_A1_0010_M_SEL_0080.wav,MS19B_X43_A1_0010_M_SEL_0080,49,49,49,50,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,นั่นคือเหตุผลที่ข้ามาถึงจุดนี้ได้,,,PENDING_MANUAL_GENERATION,,triangle-strategy
49,MS19B_X43_A1_0010_M_SEL_0090.wav,MS19B_X43_A1_0010_M_SEL_0090,50,50,50,51,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,ไม่ว่าจะเป็นท่านแม่ ท่านพ่อ โรแลนด์และเฟรเดอริก้า บริวารทั้งหลาย...,,,PENDING_MANUAL_GENERATION,,triangle-strategy
50,MS19B_X43_A1_0010_M_SEL_0100.wav,MS19B_X43_A1_0010_M_SEL_0100,51,51,51,52,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,รวมถึงท่านด้วย เบเนดิกต์... ที่ข้าทำไปก็เพราะอยากพิสูจน์ตนให้พวกท่านเห็น,,,PENDING_MANUAL_GENERATION,,triangle-strategy
51,MS19B_X43_A1_0010_M_SEL_0110.wav,MS19B_X43_A1_0010_M_SEL_0110,52,52,52,53,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,พวกเราไม่มีทางรู้อนาคตตัวเองได้หรอก ในเมื่อข้าเป็นคนที่คอยชี้นำ...ข้าจะสู้ต่อไป เพื่อไม่ให้ผู้อื่นต้องหลงทาง,,,PENDING_MANUAL_GENERATION,,triangle-strategy
52,MS19B_X43_A1_0010_M_SEL_0120.wav,MS19B_X43_A1_0010_M_SEL_0120,53,53,53,54,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,ข้าถามหน่อยสิ เบเนดิกต์... คนอย่างข้าไม่สมควรได้รับการสนับสนุนจากท่านเหรอ?,,,PENDING_MANUAL_GENERATION,,triangle-strategy
53,MS19B_X43_A1_1010_F_M348_0010.wav,MS19B_X43_A1_1010_F_M348_0010,54,54,54,55,หญิงชาวเมือง / ทหาร / ผู้ติดตาม,generic,female,FEMALE_ADULT_B,assets/triangle-strategy/approved_voice_references/FEMALE_ADULT_B.wav,ท่านภราดรเจ้าคะ... ท่านคือผู้กอบกู้ในยามสิ้นหวังของพวกเรา...,,,PENDING_MANUAL_GENERATION,,triangle-strategy
54,MS19B_X43_A1_1010_F_M349_0010.wav,MS19B_X43_A1_1010_F_M349_0010,55,55,55,56,หญิงชาวเมือง / ทหาร / ผู้ติดตาม,generic,female,FEMALE_YOUNG_A,assets/triangle-strategy/approved_voice_references/FEMALE_YOUNG_A.wav,ชาวเมืองยิ่งวันยิ่งขัดสน พวกเราต้องหาขนมปังมาประทังชีวิตพวกเขา,,,PENDING_MANUAL_GENERATION,,triangle-strategy
55,MS19B_X43_A1_1010_F_M349_0020.wav,MS19B_X43_A1_1010_F_M349_0020,56,56,56,57,หญิงชาวเมือง / ทหาร / ผู้ติดตาม,generic,female,FEMALE_YOUNG_A,assets/triangle-strategy/approved_voice_references/FEMALE_YOUNG_A.wav,ในขณะที่ขุนนางและพ่อค้ากอบโกยกำไรเข้าตัวจากภาษีเกลือทุกวัน...,,,PENDING_MANUAL_GENERATION,,triangle-strategy
56,MS19B_X43_A1_1010_F_M349_0030.wav,MS19B_X43_A1_1010_F_M349_0030,57,57,57,58,หญิงชาวเมือง / ทหาร / ผู้ติดตาม,generic,female,FEMALE_YOUNG_A,assets/triangle-strategy/approved_voice_references/FEMALE_YOUNG_A.wav,ขอรับ...?,,,PENDING_MANUAL_GENERATION,,triangle-strategy
57,MS19B_X43_A1_1010_M_M350_0010.wav,MS19B_X43_A1_1010_M_M350_0010,58,58,58,59,ชายชาวเมือง / ทหาร / ผู้ติดตาม,generic,male,MALE_ADULT_A,assets/triangle-strategy/approved_voice_references/MALE_ADULT_A.wav,ใครก็ได้... ช่วยข้าด้วย...,,,PENDING_MANUAL_GENERATION,,triangle-strategy
58,MS19B_X43_A1_1010_M_M350_0020.wav,MS19B_X43_A1_1010_M_M350_0020,59,59,59,60,ชายชาวเมือง / ทหาร / ผู้ติดตาม,generic,male,MALE_ADULT_A,assets/triangle-strategy/approved_voice_references/MALE_ADULT_A.wav,โอ้... ตายจริง... ท่านอยู่นี่เองสินะ...,,,PENDING_MANUAL_GENERATION,,triangle-strategy
59,MS19B_X43_A1_1010_M_M350_0030.wav,MS19B_X43_A1_1010_M_M350_0030,60,60,60,61,ชายชาวเมือง / ทหาร / ผู้ติดตาม,generic,male,MALE_ADULT_A,assets/triangle-strategy/approved_voice_references/MALE_ADULT_A.wav,ช่วยสวดให้ข้าด้วยนะขอรับ... นัยน์ตาของท่าน...ช่างสวยงามเหลือเกิน...,,,PENDING_MANUAL_GENERATION,,triangle-strategy
60,MS19B_X43_A1_1010_M_RLN_0010.wav,MS19B_X43_A1_1010_M_RLN_0010,61,61,61,62,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,ขออภัยด้วยนะ เกรงว่าเสบียงวันนี้จะหมดแล้วล่ะ...,,,PENDING_MANUAL_GENERATION,,triangle-strategy
61,MS19B_X43_A1_1010_M_RLN_0020.wav,MS19B_X43_A1_1010_M_RLN_0020,62,62,62,63,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,พรุ่งนี้ข้าจะหามาให้อีก,,,PENDING_MANUAL_GENERATION,,triangle-strategy
62,MS19B_X43_A1_1010_M_RLN_0030.wav,MS19B_X43_A1_1010_M_RLN_0030,63,63,63,64,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,ข้ารับปากว่าจะไม่มีวันทอดทิ้งพวกท่านเลย เข้มแข็งเข้าไว้ล่ะ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
63,MS19B_X43_A1_1010_M_RLN_0040.wav,MS19B_X43_A1_1010_M_RLN_0040,64,64,64,65,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,พวกเราขาดแคลนทั้งอาหาร เสื้อผ้า เตียงนอน และยา...,,,PENDING_MANUAL_GENERATION,,triangle-strategy
64,MS19B_X43_A1_1010_M_RLN_0050.wav,MS19B_X43_A1_1010_M_RLN_0050,65,65,65,66,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,อีกไม่ช้าเมืองทรุดโทรมของเราก็จะเต็มไปด้วยโรคระบาด,,,PENDING_MANUAL_GENERATION,,triangle-strategy
65,MS19B_X43_A1_1010_M_RLN_0060.wav,MS19B_X43_A1_1010_M_RLN_0060,66,66,66,67,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,ข้ามาช่วยแล้ว ไม่เป็นไรนะ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
66,MS19B_X43_A1_1010_M_RLN_0080.wav,MS19B_X43_A1_1010_M_RLN_0080,68,68,68,69,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,ขอให้เขาไปสู่สุคติ...,,,PENDING_MANUAL_GENERATION,,triangle-strategy
67,MS19B_X43_A1_1010_M_RLN_0090.wav,MS19B_X43_A1_1010_M_RLN_0090,69,69,69,70,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,...ข้าได้ยินแล้ว,,,PENDING_MANUAL_GENERATION,,triangle-strategy
68,MS19B_X43_A1_1010_M_RLN_0100.wav,MS19B_X43_A1_1010_M_RLN_0100,70,70,70,71,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,ข้าได้ยินเสียงของพวกเขาก้องดังชัดเจน เสียงของประชาชนผู้ถูกละทิ้งในนอร์เซเลียแห่งใหม่,,,PENDING_MANUAL_GENERATION,,triangle-strategy
69,MS19B_X43_A1_1010_M_RLN_0110.wav,MS19B_X43_A1_1010_M_RLN_0110,71,71,71,72,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,แม้ตอนนี้เสียงพวกเขาจะเปรียบดังฝนพรำ แต่อีกไม่ช้ามันจะกลายเป็นพายุโหมกระหน่ำไปทั่วทวีป,,,PENDING_MANUAL_GENERATION,,triangle-strategy
70,MS19B_X43_A1_1010_M_RLN_0120.wav,MS19B_X43_A1_1010_M_RLN_0120,72,72,72,73,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,แล้วเจ้าล่ะ...ได้ยินหรือเปล่า เซเรโนอา?,,,PENDING_MANUAL_GENERATION,,triangle-strategy
71,MS19B_X43_A1_1010_M_RLN_0130.wav,MS19B_X43_A1_1010_M_RLN_0130,73,73,73,74,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,เสียงของพวกเขา...รวมถึงเสียงของข้าด้วย,,,PENDING_MANUAL_GENERATION,,triangle-strategy
72,MS19B_X43_BATTLE_01_AFTER_M_BND_0010.wav,MS19B_X43_BATTLE_01_AFTER_M_BND_0010,74,74,74,75,Benedict,main,male,benedict,assets/triangle-strategy/approved_voice_references/benedict.wav,นายท่าน พวกเขากำลังเตรียมยิงปืนใหญ่แล้ว รีบไปรวมทัพกับเอสฟรอสต์ด่วนขอรับ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
73,MS19B_X43_BATTLE_01_AFTER_M_EGS_0010.wav,MS19B_X43_BATTLE_01_AFTER_M_EGS_0010,75,75,75,76,Exharme,npc,male,exharme,assets/triangle-strategy/approved_voice_references/exharme.wav,ฮึ่ม...​ ศึกนี้จะสิ้นสุดลงได้... เมื่อข้าสิ้นลม!,,,PENDING_MANUAL_GENERATION,,triangle-strategy
74,MS19B_X43_BATTLE_01_AFTER_M_EGS_0020.wav,MS19B_X43_BATTLE_01_AFTER_M_EGS_0020,76,76,76,77,Exharme,npc,male,exharme,assets/triangle-strategy/approved_voice_references/exharme.wav,แน่จริงก็เข้ามา เซเรโนอา วูล์ฟฟอร์ต!,,,PENDING_MANUAL_GENERATION,,triangle-strategy
75,MS19B_X43_BATTLE_01_AFTER_M_EGS_0030.wav,MS19B_X43_BATTLE_01_AFTER_M_EGS_0030,77,77,77,78,Exharme,npc,male,exharme,assets/triangle-strategy/approved_voice_references/exharme.wav,ชิ... ข้ามือตกหรือไงกัน? ทั้งที่ข้ามีปัญญาชนะผู้อื่นมาโดยตลอดแท้ๆ...,,,PENDING_MANUAL_GENERATION,,triangle-strategy
76,MS19B_X43_BATTLE_01_AFTER_M_EGS_0040.wav,MS19B_X43_BATTLE_01_AFTER_M_EGS_0040,78,78,78,79,Exharme,npc,male,exharme,assets/triangle-strategy/approved_voice_references/exharme.wav,เหอะ งั้นเหรอ... ใช้ประโยชน์จากบริวารมากความสามารถสินะ...,,,PENDING_MANUAL_GENERATION,,triangle-strategy
