line_no,file_name,self_id,cue,sequence,waveform,awb_stream,character_name,role,gender,voice_target,reference_audio,thai_text,pronunciation_note,prosody_note,status,tts_text,voice_project
21,MS11_F01_A1_0010_M_ELD_0040.wav,MS11_F01_A1_0010_M_ELD_0040,20,20,20,21,ผู้อาวุโสชาวโรเซลล์,generic,male,MALE_OLD_A,assets/triangle-strategy/approved_voice_references/MALE_OLD_A.wav,ใช่แล้วล่ะ แต่เราต้องจัดการต้นตอปัญหาก่อนที่มันจะบานปลายมากกว่านี้,,,PENDING_MANUAL_GENERATION,,triangle-strategy
22,MS11_F01_A1_0010_M_ELD_0050.wav,MS11_F01_A1_0010_M_ELD_0050,21,21,21,22,ผู้อาวุโสชาวโรเซลล์,generic,male,MALE_OLD_A,assets/triangle-strategy/approved_voice_references/MALE_OLD_A.wav,มันคือการตัดสินใจของเรา,,,PENDING_MANUAL_GENERATION,,triangle-strategy
23,MS11_F01_A1_0010_M_ELD_0060.wav,MS11_F01_A1_0010_M_ELD_0060,22,22,22,23,ผู้อาวุโสชาวโรเซลล์,generic,male,MALE_OLD_A,assets/triangle-strategy/approved_voice_references/MALE_OLD_A.wav,มีอีกขอรับ ท่านหญิงออลายาเคยพูดถึงสถานที่แห่งหนึ่งในนอร์เซเลียซึ่งอุดมไปด้วยเกลือ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
24,MS11_F01_A1_0010_M_ELD_0070.wav,MS11_F01_A1_0010_M_ELD_0070,23,23,23,24,ผู้อาวุโสชาวโรเซลล์,generic,male,MALE_OLD_A,assets/triangle-strategy/approved_voice_references/MALE_OLD_A.wav,เสียดายที่ข้าไม่ทราบเรื่องนั้น และมันคงสูญหายไปพร้อมกับท่านหญิงออลายา,,,PENDING_MANUAL_GENERATION,,triangle-strategy
25,MS11_F01_A1_0010_M_JRM_0010.wav,MS11_F01_A1_0010_M_JRM_0010,24,24,24,25,เจอร์รอม,npc,male,jerrom,,ท่านผู้อาวุโสรู้เรื่องนี้มาตลอดเลยเหรอขอรับ?,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
26,MS11_F01_A1_0010_M_RLN_0010.wav,MS11_F01_A1_0010_M_RLN_0010,25,25,25,26,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,ยังมีคริสตัลแบบนี้อีกไหมท่าน?,,,PENDING_MANUAL_GENERATION,,triangle-strategy
27,MS11_F01_A1_0010_M_RLN_0020.wav,MS11_F01_A1_0010_M_RLN_0020,26,26,26,27,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,มันมีอิทธิพลได้ขนาดนั้นเชียวเหรอเนี่ย?,,,PENDING_MANUAL_GENERATION,,triangle-strategy
28,MS11_F01_A1_0010_M_SEL_0010.wav,MS11_F01_A1_0010_M_SEL_0010,27,27,27,28,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,หินชมพูประหลาดนี่มันอะไรกัน?,,,PENDING_MANUAL_GENERATION,,triangle-strategy
29,MS11_F01_A1_0010_M_SEL_0020.wav,MS11_F01_A1_0010_M_SEL_0020,28,28,28,29,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,จริงเหรอเนี่ย? ก้อนเกลืองั้นเหรอท่าน?,,,PENDING_MANUAL_GENERATION,,triangle-strategy
30,MS11_F01_A1_0010_M_SEL_0030.wav,MS11_F01_A1_0010_M_SEL_0030,29,29,29,30,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,"แล้ว ""สถานที่แห่งนั้น"" คือที่ใดกันนะ?",,,PENDING_MANUAL_GENERATION,,triangle-strategy
31,MS11_F01_A1_0010_M_SEL_0040.wav,MS11_F01_A1_0010_M_SEL_0040,30,30,30,31,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,สรุปแล้วพวกเขาทำเพื่อปิดบังการมีอยู่ของสถานที่แห่งนั้นและผูกขาดเกลืองั้นเหรอ?,,,PENDING_MANUAL_GENERATION,,triangle-strategy
32,MS11_F01_A1_0010_M_SEL_0050.wav,MS11_F01_A1_0010_M_SEL_0050,31,31,31,32,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,พวกเรายังมีหวังอยู่,,,PENDING_MANUAL_GENERATION,,triangle-strategy
33,MS11_F01_A1_0010_M_SEL_0060.wav,MS11_F01_A1_0010_M_SEL_0060,32,32,32,33,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,ได้เลยเบเนดิกต์ เรื่องนี้ข้าฝากท่านด้วยนะ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
34,MS11_F01_A1_0020_M_BND_0010.wav,MS11_F01_A1_0020_M_BND_0010,33,33,33,34,Benedict,main,male,benedict,assets/triangle-strategy/approved_voice_references/benedict.wav,เศษเสี้ยวของสิ่งนี้ที่เราพบในหมู่บ้าน,,,PENDING_MANUAL_GENERATION,,triangle-strategy
35,MS11_F01_A1_0020_M_BND_0020.wav,MS11_F01_A1_0020_M_BND_0020,34,34,34,35,Benedict,main,male,benedict,assets/triangle-strategy/approved_voice_references/benedict.wav,มันคือคริสตัลที่ทำจากเกลือทั้งหมดขอรับ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
36,MS11_F01_A1_0020_M_BND_0030.wav,MS11_F01_A1_0020_M_BND_0030,35,35,35,36,Benedict,main,male,benedict,assets/triangle-strategy/approved_voice_references/benedict.wav,เหมือนว่ามันจะถูกส่งต่อให้ชาวโรเซลล์ ในจำนวนมากพอที่จะต่อกรกับนาเกลือได้,,,PENDING_MANUAL_GENERATION,,triangle-strategy
37,MS11_F01_A1_0020_M_BND_0040.wav,MS11_F01_A1_0020_M_BND_0040,36,36,36,37,Benedict,main,male,benedict,assets/triangle-strategy/approved_voice_references/benedict.wav,อาจจะดูเหลือเชื่อ แต่พวกเรามีหลักฐานขอรับ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
38,MS11_F01_A1_0020_M_BND_0050.wav,MS11_F01_A1_0020_M_BND_0050,37,37,37,38,Benedict,main,male,benedict,assets/triangle-strategy/approved_voice_references/benedict.wav,นอกเหนือจากแดนศักดิ์สิทธิ์แห่งเทพธิดา บัดนี้ท่านก็คงทราบแล้วว่าเราสามารถพบแหล่งเกลือได้ที่อื่นอีก,,,PENDING_MANUAL_GENERATION,,triangle-strategy
39,MS11_F01_A1_0020_M_EGS_0010.wav,MS11_F01_A1_0020_M_EGS_0010,38,38,38,39,Exharme,npc,male,exharme,assets/triangle-strategy/approved_voice_references/exharme.wav,ลอร์ดเซเรโนอา โชคร้ายเหลือเกินที่เราต้องเจอกันในสถานการณ์เช่นนี้,,,PENDING_MANUAL_GENERATION,,triangle-strategy
40,MS11_F01_A1_0020_M_EGS_0020.wav,MS11_F01_A1_0020_M_EGS_0020,39,39,39,40,Exharme,npc,male,exharme,assets/triangle-strategy/approved_voice_references/exharme.wav,ในเมื่อท่านไม่ปฏิบัติตามคำสั่งของหัวหน้านักบวช ข้าจำเป็นต้องกำจัดท่าน,,,PENDING_MANUAL_GENERATION,,triangle-strategy
41,MS11_F01_A1_0020_M_EGS_0030.wav,MS11_F01_A1_0020_M_EGS_0030,40,40,40,41,Exharme,npc,male,exharme,assets/triangle-strategy/approved_voice_references/exharme.wav,พูดบ้าอะไรของเจ้าเนี่ย!?,,,PENDING_MANUAL_GENERATION,,triangle-strategy
42,MS11_F01_A1_0020_M_EGS_0040.wav,MS11_F01_A1_0020_M_EGS_0040,41,41,41,42,Exharme,npc,male,exharme,assets/triangle-strategy/approved_voice_references/exharme.wav,...นี่คือเกลือจริงด้วย แต่เป็นไปได้ยังไงกัน?,,,PENDING_MANUAL_GENERATION,,triangle-strategy
43,MS11_F01_A1_0020_M_EGS_0050.wav,MS11_F01_A1_0020_M_EGS_0050,42,42,42,43,Exharme,npc,male,exharme,assets/triangle-strategy/approved_voice_references/exharme.wav,ไม่อยากจะเชื่อ...,,,PENDING_MANUAL_GENERATION,,triangle-strategy
44,MS11_F01_A1_0020_M_EGS_0060.wav,MS11_F01_A1_0020_M_EGS_0060,43,43,43,44,Exharme,npc,male,exharme,assets/triangle-strategy/approved_voice_references/exharme.wav,ท่านต้องการอะไร?,,,PENDING_MANUAL_GENERATION,,triangle-strategy
45,MS11_F01_A1_0020_M_EGS_0070.wav,MS11_F01_A1_0020_M_EGS_0070,44,44,44,45,Exharme,npc,male,exharme,assets/triangle-strategy/approved_voice_references/exharme.wav,จะกำจัดคริสตัลและวูล์ฟฟอร์ตที่นี่คงเสียดายแย่...,,,PENDING_MANUAL_GENERATION,,triangle-strategy
46,MS11_F01_A1_0020_M_EGS_0080.wav,MS11_F01_A1_0020_M_EGS_0080,45,45,45,46,Exharme,npc,male,exharme,assets/triangle-strategy/approved_voice_references/exharme.wav,ก็ได้ ข้าจะให้ท่านเข้าพบหัวหน้านักบวช,,,PENDING_MANUAL_GENERATION,,triangle-strategy
47,MS11_F01_A1_0020_M_EGS_0090.wav,MS11_F01_A1_0020_M_EGS_0090,46,46,46,47,Exharme,npc,male,exharme,assets/triangle-strategy/approved_voice_references/exharme.wav,และข้ารับปากว่าหมู่บ้านแห่งนี้จะปลอดภัย,,,PENDING_MANUAL_GENERATION,,triangle-strategy
48,MS11_F01_A1_0020_M_EGS_0100.wav,MS11_F01_A1_0020_M_EGS_0100,47,47,47,48,Exharme,npc,male,exharme,assets/triangle-strategy/approved_voice_references/exharme.wav,ข้าอยากรู้จริงๆ ว่าหัวหน้านักบวชจะฉุนเฉียวเพียงใด,,,PENDING_MANUAL_GENERATION,,triangle-strategy
49,MS11_F01_A1_0020_M_SEL_0010.wav,MS11_F01_A1_0020_M_SEL_0010,48,48,48,49,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,ก่อนอื่นเลยท่านรัฐมนตรีเอกซ์เฮม มีบางสิ่งที่เราอยากให้ท่านได้เห็น,,,PENDING_MANUAL_GENERATION,,triangle-strategy
50,MS11_F01_A1_0020_M_SEL_0020.wav,MS11_F01_A1_0020_M_SEL_0020,49,49,49,50,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,พวกเราอยากเข้าพบหัวหน้านักบวช,,,PENDING_MANUAL_GENERATION,,triangle-strategy
51,MS11_F01_A1_0020_M_SEL_0030.wav,MS11_F01_A1_0020_M_SEL_0030,50,50,50,51,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,และช่วยคุ้มครองเรากับทุกคนในหมู่บ้านแห่งนี้ด้วย,,,PENDING_MANUAL_GENERATION,,triangle-strategy
52,MS11_F01_A1_0020_M_SEL_0040.wav,MS11_F01_A1_0020_M_SEL_0040,51,51,51,52,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,ขอบคุณขอรับ ท่านรัฐมนตรี,,,PENDING_MANUAL_GENERATION,,triangle-strategy
53,MS11_F01_A1_0030_F_FRE_0010.wav,MS11_F01_A1_0030_F_FRE_0010,52,52,52,53,Frederica,main,female,frederica,assets/triangle-strategy/approved_voice_references/frederica.wav,ของขวัญจากเทพธิดาของพวกเขา... หลักคำสอนของรัฐศักดิ์สิทธิ์มันแหกตา,,,PENDING_MANUAL_GENERATION,,triangle-strategy
54,MS11_F01_A1_0030_F_FRE_0020.wav,MS11_F01_A1_0030_F_FRE_0020,53,53,53,54,Frederica,main,female,frederica,assets/triangle-strategy/approved_voice_references/frederica.wav,"""เกลือคือของขวัญจากเทพธิดาแท้จริง มันคือหนทางรอดของชาวโรเซลล์""",,,PENDING_MANUAL_GENERATION,,triangle-strategy
55,MS11_F01_A1_0030_F_FRE_0030.wav,MS11_F01_A1_0030_F_FRE_0030,54,54,54,55,Frederica,main,female,frederica,assets/triangle-strategy/approved_voice_references/frederica.wav,ถ้าคำสอนของพวกเขาเป็นเรื่องแหกตาจริงๆ ท่านช่วยขอให้เขามอบอิสระแก่ชาวโรเซลล์ที่นาเกลือจะได้ไหม?,,,PENDING_MANUAL_GENERATION,,triangle-strategy
56,MS11_F01_A1_0030_F_FRE_0040.wav,MS11_F01_A1_0030_F_FRE_0040,55,55,55,56,Frederica,main,female,frederica,assets/triangle-strategy/approved_voice_references/frederica.wav,จริงด้วย... ถูกของท่าน...,,,PENDING_MANUAL_GENERATION,,triangle-strategy
57,MS11_F01_A1_0030_M_BND_0010.wav,MS11_F01_A1_0030_M_BND_0010,56,56,56,57,Benedict,main,male,benedict,assets/triangle-strategy/approved_voice_references/benedict.wav,เห็นด้วยขอรับ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
58,MS11_F01_A1_0030_M_BND_0020.wav,MS11_F01_A1_0030_M_BND_0020,57,57,57,58,Benedict,main,male,benedict,assets/triangle-strategy/approved_voice_references/benedict.wav,ซึ่งข้าเชื่อว่า พวกเขาคอยกดขี่ข่มเหงชาวโรเซลล์ไม่ให้เรื่องนี้หลุดออกไป,,,PENDING_MANUAL_GENERATION,,triangle-strategy
59,MS11_F01_A1_0030_M_BND_0030.wav,MS11_F01_A1_0030_M_BND_0030,58,58,58,59,Benedict,main,male,benedict,assets/triangle-strategy/approved_voice_references/benedict.wav,"ถูกต้องแล้ว ด้วยคริสตัลเกลือในมือของเรา...การเจรจาครั้งนี้จะเกิดผล ไฮแซนต์จะ ""สนับสนุน"" เราอย่างแน่นอน",,,PENDING_MANUAL_GENERATION,,triangle-strategy
60,MS11_F01_A1_0030_M_BND_0040.wav,MS11_F01_A1_0030_M_BND_0040,59,59,59,60,Benedict,main,male,benedict,assets/triangle-strategy/approved_voice_references/benedict.wav,ตอนนี้มันยังเสี่ยงเกินไปขอรับ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
61,MS11_F01_A1_0030_M_BND_0050.wav,MS11_F01_A1_0030_M_BND_0050,60,60,60,61,Benedict,main,male,benedict,assets/triangle-strategy/approved_voice_references/benedict.wav,เป้าหมายหลักของเราคือการฟื้นฟูปราสาทวูล์ฟฟอร์ต,,,PENDING_MANUAL_GENERATION,,triangle-strategy
62,MS11_F01_A1_0030_M_BND_0060.wav,MS11_F01_A1_0030_M_BND_0060,61,61,61,62,Benedict,main,male,benedict,assets/triangle-strategy/approved_voice_references/benedict.wav,ถ้าไม่มีปราสาทนั่น เราคงปกป้องใครในหมู่บ้านโรเซลล์ไม่ได้เช่นกัน หวังว่าท่านคงเข้าใจนะขอรับ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
63,MS11_F01_A1_0030_M_BND_0070.wav,MS11_F01_A1_0030_M_BND_0070,62,62,62,63,Benedict,main,male,benedict,assets/triangle-strategy/approved_voice_references/benedict.wav,เรื่องนั้นน่ะเหรอ?,,,PENDING_MANUAL_GENERATION,,triangle-strategy
64,MS11_F01_A1_0030_M_RLN_0010.wav,MS11_F01_A1_0030_M_RLN_0010,63,63,63,64,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,พวกไฮแซนต์ไม่รู้เรื่องนี้ได้ยังไง? เกลือคือชีวิตของพวกเขาเชียวนะ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
65,MS11_F01_A1_0030_M_RLN_0020.wav,MS11_F01_A1_0030_M_RLN_0020,64,64,64,65,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,ถ้าเจรจาได้ในสิ่งที่ต้องการ แล้วท่านจะเอาไงต่อเหรอเบเนดิกต์?,,,PENDING_MANUAL_GENERATION,,triangle-strategy
66,MS11_F01_A1_0030_M_RLN_0030.wav,MS11_F01_A1_0030_M_RLN_0030,65,65,65,66,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,คือข้าเหนื่อยจะตัดสินใจในเวลาเช่นนี้แล้ว เจ้าไม่เหนื่อยหรือไงเซเรโนอา?,,,PENDING_MANUAL_GENERATION,,triangle-strategy
67,MS11_F01_A1_0030_M_RLN_0040.wav,MS11_F01_A1_0030_M_RLN_0040,66,66,66,67,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,ถึงเวลาตัดสินใจให้ตัวเองแล้วล่ะ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
68,MS11_F01_A1_0030_M_RLN_0050.wav,MS11_F01_A1_0030_M_RLN_0050,67,67,67,68,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,ข้าอยากจะกอบกู้เกลนบรู๊ค,,,PENDING_MANUAL_GENERATION,,triangle-strategy
69,MS11_F01_A1_0030_M_RLN_0060.wav,MS11_F01_A1_0030_M_RLN_0060,68,68,68,69,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,เราเอาชนะเอสฟรอสต์ได้ หากมีไฮแซนต์อยู่เคียงข้าง!,,,PENDING_MANUAL_GENERATION,,triangle-strategy
70,MS11_F01_A1_0030_M_RLN_0070.wav,MS11_F01_A1_0030_M_RLN_0070,69,69,69,70,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,พบกันครั้งหน้า ข้าจะขอรัฐศักดิ์สิทธิ์ให้ร่วมรบไปกับเรา,,,PENDING_MANUAL_GENERATION,,triangle-strategy
71,MS11_F01_A1_0030_M_SEL_0010.wav,MS11_F01_A1_0030_M_SEL_0010,70,70,70,71,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,เจ้านี่ช่วยชีวิตเราไว้เหรอเนี่ย...,,,PENDING_MANUAL_GENERATION,,triangle-strategy
72,MS11_F01_A1_0030_M_SEL_0020.wav,MS11_F01_A1_0030_M_SEL_0020,71,71,71,72,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,เรียกมันว่ายังไงดีล่ะ เกลือผลึกคริสตัล... หรือว่าคริสตัลเกลือดีนะ?,,,PENDING_MANUAL_GENERATION,,triangle-strategy
73,MS11_F01_A1_0030_M_SEL_0030.wav,MS11_F01_A1_0030_M_SEL_0030,72,72,72,73,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,ลองนึกดูสิว่ามีคริสตัลเช่นนี้ถูกฝังไว้ใต้นอร์เซเลียมากน้อยเพียงใด,,,PENDING_MANUAL_GENERATION,,triangle-strategy
74,MS11_F01_A1_0030_M_SEL_0040.wav,MS11_F01_A1_0030_M_SEL_0040,73,73,73,74,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,ท่านอยากเจรจากับหัวหน้านักบวชสินะ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
75,MS11_F01_A1_0030_M_SEL_0050.wav,MS11_F01_A1_0030_M_SEL_0050,74,74,74,75,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,ข้าก็เหนื่อย... ยิ่งวันก็ยิ่งตัดสินใจยากขึ้นเรื่อยๆ แต่ละครั้งก็ปวดใจทั้งนั้น,,,PENDING_MANUAL_GENERATION,,triangle-strategy
76,MS11_F01_C0_0010_F_LYL_0010.wav,MS11_F01_C0_0010_F_LYL_0010,75,75,75,76,Lyla,npc,female,lyla,assets/triangle-strategy/approved_voice_references/lyla.wav,ฮ่า องค์ชายของเรารอจังหวะแก้แค้นผู้รุกรานอาณาจักรอยู่เลยสินะ แบบนี้สิค่อยเรียกว่าสมเหตุสมผล,,,PENDING_MANUAL_GENERATION,,triangle-strategy
77,MS11_F01_C0_0010_M_BND_0010.wav,MS11_F01_C0_0010_M_BND_0010,76,76,76,77,Benedict,main,male,benedict,assets/triangle-strategy/approved_voice_references/benedict.wav,ด้วยความเคารพขอรับ ข้าขอถามท่านกลับบ้าง,,,PENDING_MANUAL_GENERATION,,triangle-strategy
78,MS11_F01_C0_0010_M_BND_0020.wav,MS11_F01_C0_0010_M_BND_0020,77,77,77,78,Benedict,main,male,benedict,assets/triangle-strategy/approved_voice_references/benedict.wav,จะเกิดอะไรขึ้น หากเอสฟรอสต์และเกลนบรู๊คมีคำสั่งยกเลิกการค้าขายกับไฮแซนต์?,,,PENDING_MANUAL_GENERATION,,triangle-strategy
