line_no,file_name,self_id,cue,sequence,waveform,awb_stream,character_name,role,gender,voice_target,reference_audio,thai_text,pronunciation_note,prosody_note,status,tts_text,voice_project
12,MS20S_X47_BATTLE_01_BEFORE_M_EGS_0040.wav,MS20S_X47_BATTLE_01_BEFORE_M_EGS_0040,11,11,11,12,Exharme,npc,male,exharme,assets/triangle-strategy/approved_voice_references/exharme.wav,ขอปฏิเสธ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
13,MS20S_X47_BATTLE_01_BEFORE_M_EGS_0050.wav,MS20S_X47_BATTLE_01_BEFORE_M_EGS_0050,12,12,12,13,Exharme,npc,male,exharme,assets/triangle-strategy/approved_voice_references/exharme.wav,เหตุผลง่ายๆ เลย ตระกูลวูล์ฟฟอร์ตมันทำสถิติอันสมบูรณ์แบบของข้าพังพินาศ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
14,MS20S_X47_BATTLE_01_BEFORE_M_EGS_0060.wav,MS20S_X47_BATTLE_01_BEFORE_M_EGS_0060,13,13,13,14,Exharme,npc,male,exharme,assets/triangle-strategy/approved_voice_references/exharme.wav,ข้าจึงอยากพิสูจน์ให้โลกรู้ว่ามันเป็นเพียงเรื่องบังเอิญ ว่าข้านั้นแข็งแกร่งกว่าท่าน,,,PENDING_MANUAL_GENERATION,,triangle-strategy
15,MS20S_X47_BATTLE_01_BEFORE_M_EGS_0070.wav,MS20S_X47_BATTLE_01_BEFORE_M_EGS_0070,14,14,14,15,Exharme,npc,male,exharme,assets/triangle-strategy/approved_voice_references/exharme.wav,หากท่านไม่เข้าใจ ข้าจะไม่พูดต่อแล้ว,,,PENDING_MANUAL_GENERATION,,triangle-strategy
16,MS20S_X47_BATTLE_01_BEFORE_M_EGS_0080.wav,MS20S_X47_BATTLE_01_BEFORE_M_EGS_0080,15,15,15,16,Exharme,npc,male,exharme,assets/triangle-strategy/approved_voice_references/exharme.wav,มาเถิดเซเรโนอา วูล์ฟฟอร์ต จากนี้ไปเราจะเจรจาด้วยคมดาบ!,,,PENDING_MANUAL_GENERATION,,triangle-strategy
17,MS20S_X47_BATTLE_01_BEFORE_M_EGS_0090.wav,MS20S_X47_BATTLE_01_BEFORE_M_EGS_0090,16,16,16,17,Exharme,npc,male,exharme,assets/triangle-strategy/approved_voice_references/exharme.wav,บดขยี้พวกนอกรีตให้สยบใต้บาทาพวกเจ้าซะ!,,,PENDING_MANUAL_GENERATION,,triangle-strategy
18,MS20S_X47_BATTLE_01_BEFORE_M_SEL_0010.wav,MS20S_X47_BATTLE_01_BEFORE_M_SEL_0010,17,17,17,18,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,เยี่ยม ได้เจอกันในสมรภูมิสินะ อย่างน้อยก็ดีกว่าทำศึกระยะยาวก็แล้วกัน,,,PENDING_MANUAL_GENERATION,,triangle-strategy
19,MS20S_X47_BATTLE_01_BEFORE_M_SEL_0020.wav,MS20S_X47_BATTLE_01_BEFORE_M_SEL_0020,18,18,18,19,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,พวกเราต้องจริงจังกับเอกซ์เฮมให้มาก หากต้องการจะดึงความสนใจจากทัพของเขา...ก็ต้องทำให้เชื่อว่านี่คือศึกครั้งสุดท้ายของเรา,,,PENDING_MANUAL_GENERATION,,triangle-strategy
20,MS20S_X47_BATTLE_01_BEFORE_M_SEL_0030.wav,MS20S_X47_BATTLE_01_BEFORE_M_SEL_0030,19,19,19,20,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,รัฐมนตรีเอกซ์เฮม ข้ากำลังช่วยเหลือชาวนอร์เซเลียทุกคนจากความเหลื่อมล้ำของไฮแซนต์,,,PENDING_MANUAL_GENERATION,,triangle-strategy
21,MS20S_X47_BATTLE_01_BEFORE_M_SEL_0040.wav,MS20S_X47_BATTLE_01_BEFORE_M_SEL_0040,20,20,20,21,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,ข้ารู้ว่าท่านก็เคลือบแคลงในระบอบการปกครองของอาณาจักรเช่นกัน ข้าจึงอยากจะขอท่านเป็นครั้งสุดท้าย,,,PENDING_MANUAL_GENERATION,,triangle-strategy
22,MS20S_X47_BATTLE_01_BEFORE_M_SEL_0050.wav,MS20S_X47_BATTLE_01_BEFORE_M_SEL_0050,21,21,21,22,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,มาร่วมกับเราเสียเถิด...วางอาวุธแล้วมาสร้างนอร์เซเลียอันยิ่งใหญ่ไปด้วยกันกับเรา,,,PENDING_MANUAL_GENERATION,,triangle-strategy
23,MS20S_X47_BATTLE_01_BEFORE_M_SEL_0060.wav,MS20S_X47_BATTLE_01_BEFORE_M_SEL_0060,22,22,22,23,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,เช่นนั้นมาร่วมมือกับเราซะสิ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
24,MS20S_X47_BATTLE_01_BEFORE_M_SEL_0070.wav,MS20S_X47_BATTLE_01_BEFORE_M_SEL_0070,23,23,23,24,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,ทำไมกัน!?,,,PENDING_MANUAL_GENERATION,,triangle-strategy
25,MS20S_X47_BATTLE_01_BEFORE_M_SEL_0080.wav,MS20S_X47_BATTLE_01_BEFORE_M_SEL_0080,24,24,24,25,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,นี่ท่านจะปฏิเสธข้าเพื่อศักดิ์ศรีตัวเองเนี่ยนะ?,,,PENDING_MANUAL_GENERATION,,triangle-strategy
26,MS20S_X47_BATTLE_01_BEFORE_M_SEL_0090.wav,MS20S_X47_BATTLE_01_BEFORE_M_SEL_0090,25,25,25,26,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,ประจำตำแหน่งได้เลยทุกคน! เอกซ์เฮมได้ตัดสินใจแล้ว...เราจะสู้!,,,PENDING_MANUAL_GENERATION,,triangle-strategy
27,MS20S_X47_BATTLE_01_DRAMA_F_HOS_0010.wav,MS20S_X47_BATTLE_01_DRAMA_F_HOS_0010,26,26,26,27,ฮอสซาบาร่า,npc,female,hossabara,assets/triangle-strategy/approved_voice_references/hossabara.wav,ม้าของท่านช่างแข็งแกร่งเหลือเกิน มันถูกดูแลด้วยความรักและความใส่ใจไม่มีพลาดพลั้ง,,,PENDING_MANUAL_GENERATION,,triangle-strategy
28,MS20S_X47_BATTLE_01_DRAMA_F_HOS_0020.wav,MS20S_X47_BATTLE_01_DRAMA_F_HOS_0020,27,27,27,28,ฮอสซาบาร่า,npc,female,hossabara,assets/triangle-strategy/approved_voice_references/hossabara.wav,ยังไม่สายเกินไปสำหรับท่านหรอกนะ ลอร์ดเซเรโนอาจะไว้ชีวิตหากท่านวางอาวุธลงเสียก่อน,,,PENDING_MANUAL_GENERATION,,triangle-strategy
29,MS20S_X47_BATTLE_01_DRAMA_F_MIR_0010.wav,MS20S_X47_BATTLE_01_DRAMA_F_MIR_0010,28,28,28,29,ไมโล,npc,female,milo,assets/triangle-strategy/approved_voice_references/milo.wav,ท่านเคยใจดีกับข้า แต่เหมือนว่ามันคงจบลงแล้วสินะ นี่คงเป็นวันสุดท้ายที่เราจะได้เจอกันใช่ไหม?,,,PENDING_MANUAL_GENERATION,,triangle-strategy
30,MS20S_X47_BATTLE_01_DRAMA_M_EGS_0010.wav,MS20S_X47_BATTLE_01_DRAMA_M_EGS_0010,29,29,29,30,Exharme,npc,male,exharme,assets/triangle-strategy/approved_voice_references/exharme.wav,เซเรโนอา วูล์ฟฟอร์ต! จบวันนี้เดี๋ยวรู้กันว่าใครสมควรจะได้ครองนอร์เซเลีย!,,,PENDING_MANUAL_GENERATION,,triangle-strategy
31,MS20S_X47_BATTLE_01_DRAMA_M_EGS_0020.wav,MS20S_X47_BATTLE_01_DRAMA_M_EGS_0020,30,30,30,31,Exharme,npc,male,exharme,assets/triangle-strategy/approved_voice_references/exharme.wav,ข้าจะไม่หลบซ่อนอยู่หลังโล่เทพธิดา,,,PENDING_MANUAL_GENERATION,,triangle-strategy
32,MS20S_X47_BATTLE_01_DRAMA_M_EGS_0030.wav,MS20S_X47_BATTLE_01_DRAMA_M_EGS_0030,31,31,31,32,Exharme,npc,male,exharme,assets/triangle-strategy/approved_voice_references/exharme.wav,ข้าจะโค่นล้มวูล์ฟฟอร์ต และนำพานอร์เซเลียเข้าสู่ยุคใหม่ด้วยตัวเอง!,,,PENDING_MANUAL_GENERATION,,triangle-strategy
33,MS20S_X47_BATTLE_01_DRAMA_M_EGS_0040.wav,MS20S_X47_BATTLE_01_DRAMA_M_EGS_0040,32,32,32,33,Exharme,npc,male,exharme,assets/triangle-strategy/approved_voice_references/exharme.wav,"หึ อีดอร์คิดจะแย่งผลงานไปจากข้าสินะ...
ก็ได้ มาร่วมทัพกับข้า แล้วก็อย่าเป็นตัวถ่วงซะล่ะ!",,,PENDING_MANUAL_GENERATION,,triangle-strategy
34,MS20S_X47_BATTLE_01_DRAMA_M_EGS_0050.wav,MS20S_X47_BATTLE_01_DRAMA_M_EGS_0050,33,33,33,34,Exharme,npc,male,exharme,assets/triangle-strategy/approved_voice_references/exharme.wav,ชิ คิดว่าข้าต้องการด้วยหรือไงกัน? จัดการศัตรูที่เหลือซะ ส่วนเซเรโนอาข้าขอ!,,,PENDING_MANUAL_GENERATION,,triangle-strategy
35,MS20S_X47_BATTLE_01_DRAMA_M_EGS_0060.wav,MS20S_X47_BATTLE_01_DRAMA_M_EGS_0060,34,34,34,35,Exharme,npc,male,exharme,assets/triangle-strategy/approved_voice_references/exharme.wav,ไม่ต้องออมมือนะ เซเรโนอา,,,PENDING_MANUAL_GENERATION,,triangle-strategy
36,MS20S_X47_BATTLE_01_DRAMA_M_EGS_0070.wav,MS20S_X47_BATTLE_01_DRAMA_M_EGS_0070,35,35,35,36,Exharme,npc,male,exharme,assets/triangle-strategy/approved_voice_references/exharme.wav,เมื่อเสียงกรีดร้องแห่งผู้สิ้นชีพได้จบลง ข้านั้นจะเป็นผู้เดียวที่ยืนหยัดอยู่,,,PENDING_MANUAL_GENERATION,,triangle-strategy
37,MS20S_X47_BATTLE_01_DRAMA_M_EGS_0080.wav,MS20S_X47_BATTLE_01_DRAMA_M_EGS_0080,36,36,36,37,Exharme,npc,male,exharme,assets/triangle-strategy/approved_voice_references/exharme.wav,มีเพียงชัยชนะเท่านั้นที่ชำระมลทินจากความพ่ายแพ้อันแสนอัปยศของข้าได้,,,PENDING_MANUAL_GENERATION,,triangle-strategy
38,MS20S_X47_BATTLE_01_DRAMA_M_EGS_0090.wav,MS20S_X47_BATTLE_01_DRAMA_M_EGS_0090,37,37,37,38,Exharme,npc,male,exharme,assets/triangle-strategy/approved_voice_references/exharme.wav,เมื่อศึกครั้งนี้จบลง จะไม่มีใครเคลือบแคลงในความสามารถของข้าอีก และการปฏิวัติของท่านจะถูกวีรกรรมอันยิ่งใหญ่ของข้าบดบัง!,,,PENDING_MANUAL_GENERATION,,triangle-strategy
39,MS20S_X47_BATTLE_01_DRAMA_M_EGS_0100.wav,MS20S_X47_BATTLE_01_DRAMA_M_EGS_0100,38,38,38,39,Exharme,npc,male,exharme,assets/triangle-strategy/approved_voice_references/exharme.wav,เอาเลย... อย่าปรานี เพราะเจ้าจะไม่ได้รับสิ่งนั้นจากข้าเช่นกัน!,,,PENDING_MANUAL_GENERATION,,triangle-strategy
40,MS20S_X47_BATTLE_01_DRAMA_M_EGS_0110.wav,MS20S_X47_BATTLE_01_DRAMA_M_EGS_0110,39,39,39,40,Exharme,npc,male,exharme,assets/triangle-strategy/approved_voice_references/exharme.wav,วันนี้จะเป็นวันสุดท้ายของวูล์ฟฟอร์ต!,,,PENDING_MANUAL_GENERATION,,triangle-strategy
41,MS20S_X47_BATTLE_01_DRAMA_M_EGS_0120.wav,MS20S_X47_BATTLE_01_DRAMA_M_EGS_0120,40,40,40,41,Exharme,npc,male,exharme,assets/triangle-strategy/approved_voice_references/exharme.wav,ข้าตัดสินใจเลือกเส้นทางของตนแล้ว และข้าจะบรรลุในสิ่งนั้นเอง,,,PENDING_MANUAL_GENERATION,,triangle-strategy
42,MS20S_X47_BATTLE_01_DRAMA_M_EGS_0130.wav,MS20S_X47_BATTLE_01_DRAMA_M_EGS_0130,41,41,41,42,Exharme,npc,male,exharme,assets/triangle-strategy/approved_voice_references/exharme.wav,ถูกต้องแล้วไมโล ข้าสัญญาว่าทำให้เจ้าไปสบาย,,,PENDING_MANUAL_GENERATION,,triangle-strategy
43,MS20S_X47_BATTLE_01_DRAMA_M_EGS_0140.wav,MS20S_X47_BATTLE_01_DRAMA_M_EGS_0140,42,42,42,43,Exharme,npc,male,exharme,assets/triangle-strategy/approved_voice_references/exharme.wav,โอย... ไม่นะ! ข้ารับไม่ได้กับความอัปยศในการพ่ายแพ้เช่นนี้!,,,PENDING_MANUAL_GENERATION,,triangle-strategy
44,MS20S_X47_BATTLE_01_DRAMA_M_EGS_0150.wav,MS20S_X47_BATTLE_01_DRAMA_M_EGS_0150,43,43,43,44,Exharme,npc,male,exharme,assets/triangle-strategy/approved_voice_references/exharme.wav,ไอ้เวร... วูล์ฟฟอร์ต...,,,PENDING_MANUAL_GENERATION,,triangle-strategy
45,MS20S_X47_BATTLE_01_DRAMA_M_EGS_0160.wav,MS20S_X47_BATTLE_01_DRAMA_M_EGS_0160,44,44,44,45,Exharme,npc,male,exharme,assets/triangle-strategy/approved_voice_references/exharme.wav,ข้าสมควรที่จะชนะ... ไม่ใช่เหรอ...,,,PENDING_MANUAL_GENERATION,,triangle-strategy
46,MS20S_X47_BATTLE_01_DRAMA_M_MS20X47B01M01_0010.wav,MS20S_X47_BATTLE_01_DRAMA_M_MS20X47B01M01_0010,45,45,45,46,ชายชาวเมือง / ทหาร / ผู้ติดตาม,generic,male,MALE_ADULT_B,assets/triangle-strategy/approved_voice_references/MALE_ADULT_B.wav,กำลังเสริมจากประตูฝั่งใต้มาถึงแล้วขอรับ ท่านรัฐมนตรีเอกซ์เฮม,,,PENDING_MANUAL_GENERATION,,triangle-strategy
47,MS20S_X47_BATTLE_01_DRAMA_M_MS20X47B01M02_0010.wav,MS20S_X47_BATTLE_01_DRAMA_M_MS20X47B01M02_0010,46,46,46,47,ชายชาวเมือง / ทหาร / ผู้ติดตาม,generic,male,MALE_ADULT_C,assets/triangle-strategy/approved_voice_references/MALE_ADULT_C.wav,รัฐมนตรีเอกซ์เฮม! กำลังเสริมมาถึงประตูฝั่งเหนือแล้วขอรับ!,,,PENDING_MANUAL_GENERATION,,triangle-strategy
48,MS20S_X47_BATTLE_01_DRAMA_M_RLN_0010.wav,MS20S_X47_BATTLE_01_DRAMA_M_RLN_0010,47,47,47,48,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,ขอบคุณที่ออกมาสู้กับเรานอกโล่เทพธิดานะเอกซ์เฮม การล้อมเมืองมันน่าเบื่อสุดๆ ไปเลยล่ะ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
49,MS20S_X47_BATTLE_01_DRAMA_M_RLN_0020.wav,MS20S_X47_BATTLE_01_DRAMA_M_RLN_0020,48,48,48,49,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,ระหว่างทาง ข้าเจอสัตว์เดรัจฉานในคราบมนุษย์มาเยอะแล้ว พวกมันเผยสันดานและสิ้นลมที่ปลายหอกข้าเสมอ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
50,MS20S_X47_BATTLE_01_DRAMA_M_SEL_0010.wav,MS20S_X47_BATTLE_01_DRAMA_M_SEL_0010,49,49,49,50,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,ข้าตัดสินท่านผิดไปจริงๆ เอกซ์เฮม ความยุติธรรมที่ท่านสนับสนุนมันก็เป็นเพียงวิธีสนองความกระหายและศักดิ์ศรีของตนเท่านั้น,,,PENDING_MANUAL_GENERATION,,triangle-strategy
51,MS20S_X47_BATTLE_01_DRAMA_M_SEL_0020.wav,MS20S_X47_BATTLE_01_DRAMA_M_SEL_0020,50,50,50,51,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,ช่างน่าผิดหวังเสียเหลือเกิน ขอดูหน่อยเถอะว่าความกระหายมันจะนำพาท่านไปได้ไกลสักแค่ไหนกันเชียว! บุกเลย!,,,PENDING_MANUAL_GENERATION,,triangle-strategy
52,MS20S_X47_BATTLE_01_DRAMA_M_SEL_0030.wav,MS20S_X47_BATTLE_01_DRAMA_M_SEL_0030,51,51,51,52,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,ผิดแล้วล่ะ ท่านต่างหากที่จะสิ้นชีพไปพร้อมกับศักดิ์ศรีแห่งไฮแซนต์,,,PENDING_MANUAL_GENERATION,,triangle-strategy
53,MS20S_X47_BATTLE_01_DRAMA_M_SEL_0040.wav,MS20S_X47_BATTLE_01_DRAMA_M_SEL_0040,52,52,52,53,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,โลกจะได้เจริญก้าวหน้าสักที,,,PENDING_MANUAL_GENERATION,,triangle-strategy
54,MS20S_X47_C0_1010_M_EGS_0010.wav,MS20S_X47_C0_1010_M_EGS_0010,53,53,53,54,Exharme,npc,male,exharme,assets/triangle-strategy/approved_voice_references/exharme.wav,ปวงชนของข้าเอ๋ย! ไอ้กบฏวูล์ฟฟอร์ตมันบังอาจเหยียดหยามและต่อต้านเทพธิดาผู้การุณย์,,,PENDING_MANUAL_GENERATION,,triangle-strategy
55,MS20S_X47_C0_1010_M_EGS_0020.wav,MS20S_X47_C0_1010_M_EGS_0020,54,54,54,55,Exharme,npc,male,exharme,assets/triangle-strategy/approved_voice_references/exharme.wav,บัดนี้ สายสืบได้รายงานว่าพบเห็นพวกมันในฝั่งตะวันตก สงสัยคงอยากให้เล่นทีเผลอในจังหวะชุลมุนสินะ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
56,MS20S_X47_C0_1010_M_EGS_0030.wav,MS20S_X47_C0_1010_M_EGS_0030,55,55,55,56,Exharme,npc,male,exharme,assets/triangle-strategy/approved_voice_references/exharme.wav,ยังไงก็ตาม เบื้องหน้าพวกมันคือโล่เทพธิดาซึ่งตั้งตระหง่านอย่างไร้เทียมทาน... ข้าคิดว่าปล่อยให้แดดเผาพวกมันตายยังง่ายเสียกว่า,,,PENDING_MANUAL_GENERATION,,triangle-strategy
57,MS20S_X47_C0_1010_M_EGS_0040.wav,MS20S_X47_C0_1010_M_EGS_0040,56,56,56,57,Exharme,npc,male,exharme,assets/triangle-strategy/approved_voice_references/exharme.wav,แต่ทำแบบนั้นมันใจดีเกินไปหน่อย คนต่ำช้าเหล่านี้ได้ทำลายความศรัทธาของชาวโรเซลล์รวมถึงสัญลักษณ์แห่งเทพธิดาผู้การุณย์ไปจนสิ้น,,,PENDING_MANUAL_GENERATION,,triangle-strategy
58,MS20S_X47_C0_1010_M_EGS_0050.wav,MS20S_X47_C0_1010_M_EGS_0050,57,57,57,58,Exharme,npc,male,exharme,assets/triangle-strategy/approved_voice_references/exharme.wav,ถูกต้อง! พวกมันจะลงเอยแบบเดียวกับคนนอกรีตทั้งหลาย ด้วยนามของเทพธิดา!,,,PENDING_MANUAL_GENERATION,,triangle-strategy
59,MS20S_X47_C0_1010_M_EGS_0060.wav,MS20S_X47_C0_1010_M_EGS_0060,58,58,58,59,Exharme,npc,male,exharme,assets/triangle-strategy/approved_voice_references/exharme.wav,หากพวกมันไม่ยอมก้มหัวเชื่อฟัง งั้นก็ขุดหลุมฝังพวกมันให้หมด!,,,PENDING_MANUAL_GENERATION,,triangle-strategy
60,MS20S_X47_C0_1010_M_EGS_0070.wav,MS20S_X47_C0_1010_M_EGS_0070,59,59,59,60,Exharme,npc,male,exharme,assets/triangle-strategy/approved_voice_references/exharme.wav,แม้พวกมันจะทำลายรูปปั้นจนไม่เหลือชิ้นดี แต่พรของนางคงอยู่เป็นนิจนิรันดร์! ท่านเทพธิดาทรงอยู่เคียงข้างเรา!,,,PENDING_MANUAL_GENERATION,,triangle-strategy
61,MS20S_X47_C0_1010_M_EGS_0080.wav,MS20S_X47_C0_1010_M_EGS_0080,60,60,60,61,Exharme,npc,male,exharme,assets/triangle-strategy/approved_voice_references/exharme.wav,จงขจัดคนนอกรีตออกไปจากบ้านเมืองเราในนามของนางเสียเถิด! เจตจำนงของนางคืออาวุธของเรา...ขอให้มันฟาดฟันความชั่วร้ายออกไปด้วยเถิด!,,,PENDING_MANUAL_GENERATION,,triangle-strategy
62,MS20S_X47_C0_1010_M_EGS_0090.wav,MS20S_X47_C0_1010_M_EGS_0090,61,61,61,62,Exharme,npc,male,exharme,assets/triangle-strategy/approved_voice_references/exharme.wav,อืม เหมือนว่าข้ายังปลุกระดมผู้คนได้อยู่สินะ ได้เวลาลบล้างมลทินจากความพ่ายแพ้ในครั้งก่อนแล้ว...,,,PENDING_MANUAL_GENERATION,,triangle-strategy
63,MS20S_X47_C0_1010_M_M402_0010.wav,MS20S_X47_C0_1010_M_M402_0010,62,62,62,63,ชายชาวเมือง / ทหาร / ผู้ติดตาม,generic,male,MALE_ADULT_C,assets/triangle-strategy/approved_voice_references/MALE_ADULT_C.wav,นั่นฝีมือวูล์ฟฟอร์ตเองเหรอเนี่ย!?,,,PENDING_MANUAL_GENERATION,,triangle-strategy
64,MS20S_X47_C0_1010_M_M402_0020.wav,MS20S_X47_C0_1010_M_M402_0020,63,63,63,64,ชายชาวเมือง / ทหาร / ผู้ติดตาม,generic,male,MALE_ADULT_C,assets/triangle-strategy/approved_voice_references/MALE_ADULT_C.wav,ด้วยนามแห่งเทพธิดา!,,,PENDING_MANUAL_GENERATION,,triangle-strategy
65,MS20S_X47_C0_1010_M_M403_0010.wav,MS20S_X47_C0_1010_M_M403_0010,64,64,64,65,ชายชาวเมือง / ทหาร / ผู้ติดตาม,generic,male,MALE_YOUNG_A,assets/triangle-strategy/approved_voice_references/MALE_YOUNG_A.wav,พวกมันช่างบาปหนา... แบบนี้ต้องลงโทษอย่างสาสม!,,,PENDING_MANUAL_GENERATION,,triangle-strategy
66,MS20S_X47_C0_1010_N_M404_0010.wav,MS20S_X47_C0_1010_N_M404_0010,65,65,65,66,ชายชาวเมือง / ทหาร / ผู้ติดตาม,generic,male,MALE_ADULT_A,assets/triangle-strategy/approved_voice_references/MALE_ADULT_A.wav,ด้วยนามแห่งเทพธิดา!,,,PENDING_MANUAL_GENERATION,,triangle-strategy
67,MS20S_X47_C0_2010_M_M408_0010.wav,MS20S_X47_C0_2010_M_M408_0010,66,66,66,67,ชายชาวเมือง / ทหาร / ผู้ติดตาม,generic,male,MALE_ADULT_A,assets/triangle-strategy/approved_voice_references/MALE_ADULT_A.wav,นายท่าน! จัดวางปืนใหญ่เรียบร้อยแล้วขอรับ!,,,PENDING_MANUAL_GENERATION,,triangle-strategy
