line_no,file_name,self_id,cue,sequence,waveform,awb_stream,character_name,role,gender,voice_target,reference_audio,thai_text,pronunciation_note,prosody_note,status,tts_text,voice_project
21,MS14_F01_A0_0010_M_EGS_0040.wav,MS14_F01_A0_0010_M_EGS_0040,20,20,20,21,Exharme,npc,male,exharme,assets/triangle-strategy/approved_voice_references/exharme.wav,ฝ่าบาท...แม้ว่ามิตรภาพของท่านจะแน่นแฟ้นเพียงใด แต่ระบบการเมืองของเราไม่ใช่สิ่งที่เปลี่ยนแปลงได้ง่ายๆนะขอรับ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
22,MS14_F01_A0_0010_M_EGS_0050.wav,MS14_F01_A0_0010_M_EGS_0050,21,21,21,22,Exharme,npc,male,exharme,assets/triangle-strategy/approved_voice_references/exharme.wav,ซึ่งหมายความว่า ท่านไม่ได้จงรักภักดีต่อหัวหน้านักบวชเพียงผู้เดียวงั้นรึ?,,,PENDING_MANUAL_GENERATION,,triangle-strategy
23,MS14_F01_A0_0010_M_EGS_0060.wav,MS14_F01_A0_0010_M_EGS_0060,22,22,22,23,Exharme,npc,male,exharme,assets/triangle-strategy/approved_voice_references/exharme.wav,เช่นนั้น พวกเราขอตัวก่อนนะขอรับ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
24,MS14_F01_A0_0010_M_KNS_0010.wav,MS14_F01_A0_0010_M_KNS_0010,23,23,23,24,แคมเซลล์,npc,male,kamsell,assets/triangle-strategy/approved_voice_references/kamsell.wav,ฝ่าบาทขอรับ รบกวนท่านช่วยยุติการคว่ำบาตร และดูแลให้เอสฟรอสต์อยู่ในความสงบได้ไหม?,,,PENDING_MANUAL_GENERATION,,triangle-strategy
25,MS14_F01_A0_0010_M_KNS_0020.wav,MS14_F01_A0_0010_M_KNS_0020,24,24,24,25,แคมเซลล์,npc,male,kamsell,assets/triangle-strategy/approved_voice_references/kamsell.wav,ถูกของเจ้า พวกเราไม่มีสิทธิไปคิดแทนท่านเทพธิดาหรอก,,,PENDING_MANUAL_GENERATION,,triangle-strategy
26,MS14_F01_A0_0010_M_RLN_0010.wav,MS14_F01_A0_0010_M_RLN_0010,25,25,25,26,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,อ๊ะ กลับมาแล้วเหรอ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
27,MS14_F01_A0_0010_M_RLN_0020.wav,MS14_F01_A0_0010_M_RLN_0020,26,26,26,27,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,สหายข้า ขอคุยด้วยหน่อยสิ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
28,MS14_F01_A0_0010_M_RLN_0030.wav,MS14_F01_A0_0010_M_RLN_0030,27,27,27,28,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,ช่างเป็นเกียรติของข้าเสียจริงที่มีเจ้าอยู่ข้างกายตลอดการเดินทาง โชคดีของข้าเหลือเกินที่มีสหายเช่นเจ้า,,,PENDING_MANUAL_GENERATION,,triangle-strategy
29,MS14_F01_A0_0010_M_RLN_0040.wav,MS14_F01_A0_0010_M_RLN_0040,28,28,28,29,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,หากไม่ได้พวกท่านช่วยไว้ คนของข้าคงทุกข์ทรมานภายใต้ระบอบเอสฟรอสต์เป็นแน่ เกลนบรู๊คเป็นหนี้บุญคุณพวกท่านจริงๆ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
30,MS14_F01_A0_0010_M_RLN_0050.wav,MS14_F01_A0_0010_M_RLN_0050,29,29,29,30,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,ได้สิ ลอร์ดวูล์ฟฟอร์ตตกลงรับปากเรื่องนี้เรียบร้อยแล้ว,,,PENDING_MANUAL_GENERATION,,triangle-strategy
31,MS14_F01_A0_0010_M_RLN_0060.wav,MS14_F01_A0_0010_M_RLN_0060,30,30,30,31,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,ข้าเข้าใจ แต่เขาเองก็เป็นลอร์ดแห่งเกลนบรู๊คเช่นกันนะ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
32,MS14_F01_A0_0010_M_RLN_0070.wav,MS14_F01_A0_0010_M_RLN_0070,31,31,31,32,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,เหนือสิ่งอื่นใด...เขาคือสหายข้า ดังนั้นข้าจึงต้องการให้เขาสนับสนุนเช่นเดิม เหมือนในอดีตที่ผ่านมา,,,PENDING_MANUAL_GENERATION,,triangle-strategy
33,MS14_F01_A0_0010_M_RLN_0080.wav,MS14_F01_A0_0010_M_RLN_0080,32,32,32,33,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,ได้เลย ข้าหวังจะได้พบพระองค์เมื่อมีโอกาสนะ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
34,MS14_F01_A0_0010_M_RLN_0090.wav,MS14_F01_A0_0010_M_RLN_0090,33,33,33,34,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,อนาคตของเจ้าวุ่นวายแน่นอนเซเรโนอา เตรียมใจไว้ด้วยล่ะ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
35,MS14_F01_A0_0010_M_RLN_0100.wav,MS14_F01_A0_0010_M_RLN_0100,34,34,34,35,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,แล้วเจอกันนะ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
36,MS14_F01_A0_0010_M_RLN_0110.wav,MS14_F01_A0_0010_M_RLN_0110,35,35,35,36,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,ข้าเชื่อว่าพวกเขาจะไม่เจอความลับใดๆ นอกเหนือจากความจริงใจในมิตรภาพระหว่างเรา,,,PENDING_MANUAL_GENERATION,,triangle-strategy
37,MS14_F01_A0_0010_M_RLN_0120.wav,MS14_F01_A0_0010_M_RLN_0120,36,36,36,37,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,แต่เราต้องการไฮแซนต์เพื่อบดขยี้เอสฟรอสต์ด้วยน่ะสิ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
38,MS14_F01_A0_0010_M_RLN_0130.wav,MS14_F01_A0_0010_M_RLN_0130,37,37,37,38,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,รู้แล้วน่า! รู้แล้ว...,,,PENDING_MANUAL_GENERATION,,triangle-strategy
39,MS14_F01_A0_0010_M_RLN_0140.wav,MS14_F01_A0_0010_M_RLN_0140,38,38,38,39,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,อาณาจักรแห่งนี้คือบ้านของข้า ซึ่งท่านพ่อและกษัตริย์รุ่นก่อนสร้างขึ้นมาให้น้องของข้าและคนรุ่นหลังปกป้องมันสืบไป,,,PENDING_MANUAL_GENERATION,,triangle-strategy
40,MS14_F01_A0_0010_M_RLN_0150.wav,MS14_F01_A0_0010_M_RLN_0150,39,39,39,40,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,ข้าจะสร้างอาณาจักรแห่งนี้ขึ้นใหม่...ข้าจะกอบกู้ชื่อเสียงและศักดิ์ศรี พวกเราไม่ใช่สุนัขรับใช้ของใครทั้งนั้น,,,PENDING_MANUAL_GENERATION,,triangle-strategy
41,MS14_F01_A0_0010_M_SEL_0010.wav,MS14_F01_A0_0010_M_SEL_0010,40,40,40,41,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,ยินดีด้วยนะขอรับฝ่าบาทโรแลนด์ ที่ได้กลับสู่บัลลังก์อันชอบธรรมของท่าน,,,PENDING_MANUAL_GENERATION,,triangle-strategy
42,MS14_F01_A0_0010_M_SEL_0020.wav,MS14_F01_A0_0010_M_SEL_0020,41,41,41,42,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,ขอรับ?,,,PENDING_MANUAL_GENERATION,,triangle-strategy
43,MS14_F01_A0_0010_M_SEL_0030.wav,MS14_F01_A0_0010_M_SEL_0030,42,42,42,43,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,เช่นกันนะ โรแลนด์,,,PENDING_MANUAL_GENERATION,,triangle-strategy
44,MS14_F01_A0_0010_M_SEL_0040.wav,MS14_F01_A0_0010_M_SEL_0040,43,43,43,44,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,แน่นอน ข้ารู้สึกซาบซึ้งที่ได้รับโอกาสจากไฮแซนต์ขอรับ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
45,MS14_F01_A0_0010_M_SEL_0050.wav,MS14_F01_A0_0010_M_SEL_0050,44,44,44,45,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,และข้าจะรับใช้หัวหน้านักบวชและฝ่าบาทโรแลนด์อย่างสัตย์จริง,,,PENDING_MANUAL_GENERATION,,triangle-strategy
46,MS14_F01_A0_0010_M_SEL_0060.wav,MS14_F01_A0_0010_M_SEL_0060,45,45,45,46,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,คือ ข้า...,,,PENDING_MANUAL_GENERATION,,triangle-strategy
47,MS14_F01_A0_0010_M_SEL_0070.wav,MS14_F01_A0_0010_M_SEL_0070,46,46,46,47,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,ขอรับฝ่าบาท,,,PENDING_MANUAL_GENERATION,,triangle-strategy
48,MS14_F01_A0_0010_M_SEL_0080.wav,MS14_F01_A0_0010_M_SEL_0080,47,47,47,48,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,ตอนนี้พวกเราจัดการตัวเองก่อนจัดการปัญหาภายนอกดีกว่าขอรับ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
49,MS14_F01_A0_0020_F_CRD_0010.wav,MS14_F01_A0_0020_F_CRD_0010,48,48,48,49,Cordelia,npc,female,cordelia,assets/triangle-strategy/approved_voice_references/cordelia.wav,...อ้าว ท่านพี่,,,PENDING_MANUAL_GENERATION,,triangle-strategy
50,MS14_F01_A0_0020_F_CRD_0020.wav,MS14_F01_A0_0020_F_CRD_0020,49,49,49,50,Cordelia,npc,female,cordelia,assets/triangle-strategy/approved_voice_references/cordelia.wav,...ได้สิเจ้าคะ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
51,MS14_F01_A0_0020_F_CRD_0030.wav,MS14_F01_A0_0020_F_CRD_0030,50,50,50,51,Cordelia,npc,female,cordelia,assets/triangle-strategy/approved_voice_references/cordelia.wav,ข้า...ขอโทษจริงๆนะ ดีใจเหลือเกินที่ท่านพี่ปลอดภัยดี ข้านึกว่า...ท่านพี่จากเราไปตั้งนานแล้วเสียอีก...,,,PENDING_MANUAL_GENERATION,,triangle-strategy
52,MS14_F01_A0_0020_F_CRD_0040.wav,MS14_F01_A0_0020_F_CRD_0040,51,51,51,52,Cordelia,npc,female,cordelia,assets/triangle-strategy/approved_voice_references/cordelia.wav,ข้าไม่ได้โทษท่านพี่เลยนะ ไม่ต้องอธิบายหรอกเจ้าค่ะ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
53,MS14_F01_A0_0020_F_CRD_0050.wav,MS14_F01_A0_0020_F_CRD_0050,52,52,52,53,Cordelia,npc,female,cordelia,assets/triangle-strategy/approved_voice_references/cordelia.wav,อัฟโลร่า... นาง...,,,PENDING_MANUAL_GENERATION,,triangle-strategy
54,MS14_F01_A0_0020_F_CRD_0060.wav,MS14_F01_A0_0020_F_CRD_0060,53,53,53,54,Cordelia,npc,female,cordelia,assets/triangle-strategy/approved_voice_references/cordelia.wav,เจ้าค่ะ...,,,PENDING_MANUAL_GENERATION,,triangle-strategy
55,MS14_F01_A0_0020_F_CRD_0070.wav,MS14_F01_A0_0020_F_CRD_0070,54,54,54,55,Cordelia,npc,female,cordelia,assets/triangle-strategy/approved_voice_references/cordelia.wav,ใช่แล้วล่ะ ถึงนางเป็นคนรุนแรง แต่ก็ใจดีเสมอมา,,,PENDING_MANUAL_GENERATION,,triangle-strategy
56,MS14_F01_A0_0020_F_CRD_0075.wav,MS14_F01_A0_0020_F_CRD_0075,429,429,429,56,Cordelia,npc,female,cordelia,assets/triangle-strategy/approved_voice_references/cordelia.wav,อ๊ะ...,,,PENDING_MANUAL_GENERATION,,triangle-strategy
57,MS14_F01_A0_0020_F_CRD_0080.wav,MS14_F01_A0_0020_F_CRD_0080,55,55,55,57,Cordelia,npc,female,cordelia,assets/triangle-strategy/approved_voice_references/cordelia.wav,เปล่า...เปล่าเจ้าค่ะ แค่ต้องการพักผ่อนน่ะ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
58,MS14_F01_A0_0020_F_CRD_0090.wav,MS14_F01_A0_0020_F_CRD_0090,56,56,56,58,Cordelia,npc,female,cordelia,assets/triangle-strategy/approved_voice_references/cordelia.wav,ไม่ต้องหรอก ข้าแค่...พยายามเข้มแข็งมาโดยตลอด จนมันเริ่มส่งผลเสียกับข้าเจ้าค่ะ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
59,MS14_F01_A0_0020_F_CRD_0100.wav,MS14_F01_A0_0020_F_CRD_0100,57,57,57,59,Cordelia,npc,female,cordelia,assets/triangle-strategy/approved_voice_references/cordelia.wav,ขอบคุณมากเลยนะเจ้าคะ ความลำบากที่ฝ่าฟันไม่ได้ทำให้ความใจดีของท่านพี่เลือนหายไปเลย,,,PENDING_MANUAL_GENERATION,,triangle-strategy
60,MS14_F01_A0_0020_F_CRD_0110.wav,MS14_F01_A0_0020_F_CRD_0110,58,58,58,60,Cordelia,npc,female,cordelia,assets/triangle-strategy/approved_voice_references/cordelia.wav,ยินดีต้อนรับกลับบ้านเจ้าค่ะ ท่านพี่,,,PENDING_MANUAL_GENERATION,,triangle-strategy
61,MS14_F01_A0_0020_M_RLN_0010.wav,MS14_F01_A0_0020_M_RLN_0010,59,59,59,61,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,ข้าขอคุยอะไรหน่อยได้ไหม?,,,PENDING_MANUAL_GENERATION,,triangle-strategy
62,MS14_F01_A0_0020_M_RLN_0020.wav,MS14_F01_A0_0020_M_RLN_0020,60,60,60,62,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,ข้าเข้าใจ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
63,MS14_F01_A0_0020_M_RLN_0030.wav,MS14_F01_A0_0020_M_RLN_0030,61,61,61,63,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,ข้าทำได้เพียงหลบซ่อนไปวันๆก็เท่านั้น...,,,PENDING_MANUAL_GENERATION,,triangle-strategy
64,MS14_F01_A0_0020_M_RLN_0040.wav,MS14_F01_A0_0020_M_RLN_0040,62,62,62,64,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,ขอบคุณนะ ส่วนเรื่องอัฟโลร่า...,,,PENDING_MANUAL_GENERATION,,triangle-strategy
65,MS14_F01_A0_0020_M_RLN_0050.wav,MS14_F01_A0_0020_M_RLN_0050,63,63,63,65,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,นางรับใช้เอสฟรอสต์ ผู้เป็นศัตรูของเรา,,,PENDING_MANUAL_GENERATION,,triangle-strategy
66,MS14_F01_A0_0020_M_RLN_0060.wav,MS14_F01_A0_0020_M_RLN_0060,64,64,64,66,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,หากเจ้าต้องการชิงเกลนบรู๊คคืน และอยากให้ข้าช่วยเจ้าหลุดพ้นจากเงื้อมมือของเอสฟรอสต์,,,PENDING_MANUAL_GENERATION,,triangle-strategy
67,MS14_F01_A0_0020_M_RLN_0070.wav,MS14_F01_A0_0020_M_RLN_0070,65,65,65,67,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,ซึ่งเจ้าเองก็ไม่ควรปรานีใครเช่นกัน,,,PENDING_MANUAL_GENERATION,,triangle-strategy
68,MS14_F01_A0_0020_M_RLN_0080.wav,MS14_F01_A0_0020_M_RLN_0080,66,66,66,68,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,ถึงยังไงนางก็ได้สั่งเสียกับข้า... เจ้าเองก็สมควรได้รับรู้สิ่งนี้ด้วย,,,PENDING_MANUAL_GENERATION,,triangle-strategy
69,MS14_F01_A0_0020_M_RLN_0090.wav,MS14_F01_A0_0020_M_RLN_0090,67,67,67,69,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,นางขอให้ข้าดูแลเจ้าแทนนาง,,,PENDING_MANUAL_GENERATION,,triangle-strategy
70,MS14_F01_A0_0020_M_RLN_0100.wav,MS14_F01_A0_0020_M_RLN_0100,68,68,68,70,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,เหมือนว่านางเป็นห่วงเจ้า ในแบบของนางเอง,,,PENDING_MANUAL_GENERATION,,triangle-strategy
71,MS14_F01_A0_0020_M_RLN_0110.wav,MS14_F01_A0_0020_M_RLN_0110,69,69,69,71,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,หน่วยสำรวจของเรายังตามหาร่างของนางอยู่ แต่แผลของนางสาหัสมาก,,,PENDING_MANUAL_GENERATION,,triangle-strategy
72,MS14_F01_A0_0020_M_RLN_0120.wav,MS14_F01_A0_0020_M_RLN_0120,70,70,70,72,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,เกรงว่าตอนที่เราเจอนาง นางจะ...,,,PENDING_MANUAL_GENERATION,,triangle-strategy
73,MS14_F01_A0_0020_M_RLN_0130.wav,MS14_F01_A0_0020_M_RLN_0130,71,71,71,73,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,คอร์เดเลีย? เป็นอะไรหรือเปล่า?,,,PENDING_MANUAL_GENERATION,,triangle-strategy
74,MS14_F01_A0_0020_M_RLN_0140.wav,MS14_F01_A0_0020_M_RLN_0140,72,72,72,74,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,งั้นเหรอ? ข้าว่าไม่ใช่แล้วมั้ง เดี๋ยวจะตามตัวผู้รักษามาให้นะ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
75,MS14_F01_A0_0020_M_RLN_0150.wav,MS14_F01_A0_0020_M_RLN_0150,73,73,73,75,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,เจ้าทำดีแล้วน้องรัก ให้ข้าช่วยแบ่งเบาภาระเถอะนะ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
76,MS14_F01_A0_0020_M_RLN_0160.wav,MS14_F01_A0_0020_M_RLN_0160,74,74,74,76,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,ข้าอยู่นี่แล้ว ข้าจะไม่ทิ้งเจ้าไปไหนอีก...แต่ข้าขอให้เจ้าไปรักษาตัวก่อนได้ไหม เอนตัวนอนผ่อนคลายสักหน่อยก็ยังดี,,,PENDING_MANUAL_GENERATION,,triangle-strategy
77,MS14_F01_B0_0010_M_GST_0010.wav,MS14_F01_B0_0010_M_GST_0010,75,75,75,77,กุสตาดอล์ฟ,npc,male,gustadolph,assets/triangle-strategy/approved_voice_references/gustadolph.wav,นครหลวงแตกพ่ายแล้วสินะ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
78,MS14_F01_B0_0010_M_GST_0020.wav,MS14_F01_B0_0010_M_GST_0020,76,76,76,78,กุสตาดอล์ฟ,npc,male,gustadolph,assets/triangle-strategy/approved_voice_references/gustadolph.wav,แล้วแม่ทัพอัฟโลร่าล่ะ?,,,PENDING_MANUAL_GENERATION,,triangle-strategy
