line_no,file_name,self_id,cue,sequence,waveform,awb_stream,character_name,role,gender,voice_target,reference_audio,thai_text,pronunciation_note,prosody_note,status,tts_text,voice_project
11,MS12_F01_A0_0010_M_GST_0010.wav,MS12_F01_A0_0010_M_GST_0010,11,11,11,12,กุสตาดอล์ฟ,npc,male,gustadolph,,หากเนื้อความในจดหมายของซิคราสเป็นความจริง เกรงว่าเรื่องนี้จะสาหัสกว่าจะให้ใครอื่นจัดการ,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
12,MS12_F01_A0_0010_M_GST_0020.wav,MS12_F01_A0_0010_M_GST_0020,12,12,12,13,กุสตาดอล์ฟ,npc,male,gustadolph,,แผนของสวาร็อคใกล้สมบูรณ์แล้ว เงินสกปรกทั้งหมดถูกใช้ไปกับการสร้างอาวุธทรงอานุภาพของเขา,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
13,MS12_F01_A0_0010_M_GST_0025.wav,MS12_F01_A0_0010_M_GST_0025,13,13,13,14,กุสตาดอล์ฟ,npc,male,gustadolph,,เห็นแรงระเบิดในแคว้นวูล์ฟฟอร์ตแล้วใช่ไหมล่ะ เราต้องชิงปืนใหญ่เสียงสังเวยมาเป็นของเราโดยเร็วที่สุด,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
14,MS12_F01_A0_0010_M_GST_0030.wav,MS12_F01_A0_0010_M_GST_0030,14,14,14,15,กุสตาดอล์ฟ,npc,male,gustadolph,,...ก็ได้ บอกนางไปสิ ธาลาส,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
15,MS12_F01_A0_0010_M_GST_0040.wav,MS12_F01_A0_0010_M_GST_0040,15,15,15,16,กุสตาดอล์ฟ,npc,male,gustadolph,,ผู้บัญชาการควรนำพาชัยชนะมาให้ ตามคำสั่งของข้า,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
16,MS12_F01_A0_0010_M_GST_0050.wav,MS12_F01_A0_0010_M_GST_0050,16,16,16,17,กุสตาดอล์ฟ,npc,male,gustadolph,,ถึงจะสมองน้อยแต่ก็ทำหน้าที่ได้ดีมาก หากไม่มีวิศวกรของเขากับการวิจัยของดราแกน เราคงสร้างปืนใหญ่ขึ้นมาไม่ได้,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
17,MS12_F01_A0_0010_M_GST_0060.wav,MS12_F01_A0_0010_M_GST_0060,17,17,17,18,กุสตาดอล์ฟ,npc,male,gustadolph,,อย่างน้อยตระกูลเขาก็ได้สร้างความรุ่งโรจน์ให้เรา และน่าเสียดายที่เขาคงตายก่อนจะได้เห็นผลงานตัวเองเสร็จสมบูรณ์,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
18,MS12_F01_A0_0010_M_GST_0070.wav,MS12_F01_A0_0010_M_GST_0070,18,18,18,19,กุสตาดอล์ฟ,npc,male,gustadolph,,ด้วยปืนใหญ่นี้...เราจะทำในสิ่งที่คนรุ่นก่อนไม่สามารถทำได้ รับรองว่าโล่แห่งเทพธิดาพังราบเป็นหน้ากลองด้วยอิทธิฤทธิ์และสติปัญญาแห่งเอสฟรอสต์เป็นแน่,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
19,MS12_F01_A0_0010_M_GST_0080.wav,MS12_F01_A0_0010_M_GST_0080,19,19,19,20,กุสตาดอล์ฟ,npc,male,gustadolph,,ในเมื่อพวกมันไร้อำนาจต่อรองกับเรา พวกมันจะหันกลับมาปกป้องตัวเอง และพยายามรักษาเกลือไม่ให้หลุดรอดออกไปจากอาณาจักร,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
20,MS12_F01_A0_0010_M_GST_0090.wav,MS12_F01_A0_0010_M_GST_0090,20,20,20,21,กุสตาดอล์ฟ,npc,male,gustadolph,,อาจเกิดความขัดแย้งฉุนเฉียวจนต้องกัดฟัน แต่สุดท้ายพวกเขาก็จะพยายามปิดข่าววงในอยู่ดี,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
21,MS12_F01_A0_0010_M_GST_0100.wav,MS12_F01_A0_0010_M_GST_0100,21,21,21,22,กุสตาดอล์ฟ,npc,male,gustadolph,,เอริก้า จงเคลื่อนทัพไปที่ตำหนักหัวหน้านักบวช และยื่นข้อเสนอเด็ดขาดของข้าให้ไฮแซนต์พิจารณาซะ,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
22,MS12_F01_A0_0010_M_GST_0110.wav,MS12_F01_A0_0010_M_GST_0110,22,22,22,23,กุสตาดอล์ฟ,npc,male,gustadolph,,ธาลาส ประจำการอยู่ที่เกลนบรู๊คและทำตัวตามเดิม เสมือนว่าข้ายังอยู่ที่นี่,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
23,MS12_F01_A0_0010_M_GST_0120.wav,MS12_F01_A0_0010_M_GST_0120,23,23,23,24,กุสตาดอล์ฟ,npc,male,gustadolph,,แค่นี้แหละ ไปได้แล้ว,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
24,MS12_F01_A0_0010_M_TRS_0010.wav,MS12_F01_A0_0010_M_TRS_0010,24,24,24,25,Thalas,npc,male,thalas,assets/triangle-strategy/approved_voice_references/thalas.wav,ข้าได้ข่าวจากวงในเช่นนี้เหมือนกัน สวาร็อคช่างกล้าเหลือเกินนะท่านพี่ ที่ดำเนินแผนมาได้ขนาดนี้,,,PENDING_MANUAL_GENERATION,,triangle-strategy
25,MS12_F01_A0_0010_M_TRS_0020.wav,MS12_F01_A0_0010_M_TRS_0020,25,25,25,26,Thalas,npc,male,thalas,assets/triangle-strategy/approved_voice_references/thalas.wav,มันเป็นเรื่องของผู้ใหญ่จ้ะ แม่หนู,,,PENDING_MANUAL_GENERATION,,triangle-strategy
26,MS12_F01_A0_0010_M_TRS_0030.wav,MS12_F01_A0_0010_M_TRS_0030,26,26,26,27,Thalas,npc,male,thalas,assets/triangle-strategy/approved_voice_references/thalas.wav,ขอรับท่านพี่... อาวุธนี้คือการผสมผสานระหว่างระเบิดที่ถูกพัฒนาโดยดราแกนและศาสตร์เหล็กกล้าแห่งเอสฟรอสต์,,,PENDING_MANUAL_GENERATION,,triangle-strategy
27,MS12_F01_A0_0010_M_TRS_0040.wav,MS12_F01_A0_0010_M_TRS_0040,27,27,27,28,Thalas,npc,male,thalas,assets/triangle-strategy/approved_voice_references/thalas.wav,ว่ากันว่าปืนใหญ่นี้สามารถทลายกำแพงไฮแซนต์ได้แม้จะยังไม่เคยทดลองใช้ โล่เทพธิดาคงแหลกสลายภายในพริบตา,,,PENDING_MANUAL_GENERATION,,triangle-strategy
28,MS12_F01_A0_0010_M_TRS_0050.wav,MS12_F01_A0_0010_M_TRS_0050,28,28,28,29,Thalas,npc,male,thalas,assets/triangle-strategy/approved_voice_references/thalas.wav,เราจะบุกไปถึงกำแพงเมืองได้จริงๆเหรอท่านพี่ ข้าคิดว่าการคว่ำบาตรไฮแซนต์คงสร้างความระแวงให้พวกเขาพอตัวเลยนะ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
29,MS12_F01_A0_0010_M_TRS_0060.wav,MS12_F01_A0_0010_M_TRS_0060,29,29,29,30,Thalas,npc,male,thalas,assets/triangle-strategy/approved_voice_references/thalas.wav,จัดให้ขอรับท่านพี่,,,PENDING_MANUAL_GENERATION,,triangle-strategy
30,MS12_F01_C0_0010_F_FRE_0010.wav,MS12_F01_C0_0010_F_FRE_0010,30,30,30,31,Frederica,main,female,frederica,assets/triangle-strategy/approved_voice_references/frederica.wav,สรุปแล้วเทพธิดาทรงเมตตาเราไหม?,,,PENDING_MANUAL_GENERATION,,triangle-strategy
31,MS12_F01_C0_0010_F_FRE_0020.wav,MS12_F01_C0_0010_F_FRE_0020,31,31,31,32,Frederica,main,female,frederica,assets/triangle-strategy/approved_voice_references/frederica.wav,ดีใจจัง หลังจากที่เราถูกบีบบังคับให้เลือกจนมาถึงจุดนี้...,,,PENDING_MANUAL_GENERATION,,triangle-strategy
32,MS12_F01_C0_0010_F_FRE_0030.wav,MS12_F01_C0_0010_F_FRE_0030,32,32,32,33,Frederica,main,female,frederica,assets/triangle-strategy/approved_voice_references/frederica.wav,ข้าหวังว่าเราจะไม่ต้องทำเช่นนี้อีก,,,PENDING_MANUAL_GENERATION,,triangle-strategy
33,MS12_F01_C0_0010_F_FRE_0040.wav,MS12_F01_C0_0010_F_FRE_0040,33,33,33,34,Frederica,main,female,frederica,assets/triangle-strategy/approved_voice_references/frederica.wav,ดีเลย ถ้างั้นเรากลับปราสาทวูล์ฟฟอร์ตกันเถอะ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
34,MS12_F01_C0_0010_F_FRE_0050.wav,MS12_F01_C0_0010_F_FRE_0050,34,34,34,35,Frederica,main,female,frederica,assets/triangle-strategy/approved_voice_references/frederica.wav,ได้กลับบ้านสักทีนะ...,,,PENDING_MANUAL_GENERATION,,triangle-strategy
35,MS12_F01_C0_0010_M_SEL_0010.wav,MS12_F01_C0_0010_M_SEL_0010,35,35,35,36,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,ยิ่งกว่านั้นอีก ข้าถูกแต่งตั้งให้เป็นเจ็ดผู้ศักดิ์สิทธิ์ด้วยล่ะ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
36,MS12_F01_C0_0010_M_SEL_0020.wav,MS12_F01_C0_0010_M_SEL_0020,36,36,36,37,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,เราจะได้หมดกังวลสักที หลังจากที่ดิ้นรนมานาน,,,PENDING_MANUAL_GENERATION,,triangle-strategy
37,MS12_F01_C0_0010_M_SEL_0030.wav,MS12_F01_C0_0010_M_SEL_0030,37,37,37,38,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,ข้ารับปากว่าจะไม่เกิดขึ้นแน่นอน เฟรเดอริก้า,,,PENDING_MANUAL_GENERATION,,triangle-strategy
38,MS12_F01_C0_0020_M_RLN_0010.wav,MS12_F01_C0_0020_M_RLN_0010,38,38,38,39,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,ยินดีด้วยนะสหายข้า อนาคตแห่งตระกูลเราปลอดภัยแล้ว,,,PENDING_MANUAL_GENERATION,,triangle-strategy
39,MS12_F01_C0_0020_M_RLN_0020.wav,MS12_F01_C0_0020_M_RLN_0020,39,39,39,40,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,มันก็ใช่ แต่จงภูมิใจเสียเถิด,,,PENDING_MANUAL_GENERATION,,triangle-strategy
40,MS12_F01_C0_0020_M_RLN_0030.wav,MS12_F01_C0_0020_M_RLN_0030,40,40,40,41,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,นอกจากเจ้าจะได้ปกป้องประชาชนแล้ว เจ้ายังช่วยพวกเขาให้ประสบความสำเร็จยิ่งขึ้นอีกด้วย,,,PENDING_MANUAL_GENERATION,,triangle-strategy
41,MS12_F01_C0_0020_M_RLN_0040.wav,MS12_F01_C0_0020_M_RLN_0040,41,41,41,42,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,แต่เป็นเพราะเจ้าไม่ใช่เหรอเซเรโนอา ที่ทำให้การเสียสละเหล่านั้นไม่สูญเปล่า,,,PENDING_MANUAL_GENERATION,,triangle-strategy
42,MS12_F01_C0_0020_M_RLN_0050.wav,MS12_F01_C0_0020_M_RLN_0050,42,42,42,43,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,เจ้าเริ่มปรับตัวเข้ากับสถานการณ์ได้ดียิ่งขึ้น นึกถึงสมัยที่เจอเฟรเดอริก้าใหม่ๆสิ เจ้าเปลี่ยนไปเยอะเลยนะ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
43,MS12_F01_C0_0020_M_RLN_0060.wav,MS12_F01_C0_0020_M_RLN_0060,43,43,43,44,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,แล้วเจ้าอยากย้อนเวลากลับไปตอนที่ไม่มีเรื่องให้เครียดไหมล่ะ?,,,PENDING_MANUAL_GENERATION,,triangle-strategy
44,MS12_F01_C0_0020_M_RLN_0070.wav,MS12_F01_C0_0020_M_RLN_0070,44,44,44,45,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,เป็นข้าคงไม่หรอก,,,PENDING_MANUAL_GENERATION,,triangle-strategy
45,MS12_F01_C0_0020_M_RLN_0080.wav,MS12_F01_C0_0020_M_RLN_0080,45,45,45,46,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,ข้าตื่นมาด้วยความเศร้าหมองทุกวัน ภาพเกลนบรู๊คยามสันติในฝันของข้าไม่เคยเลือนหายไป,,,PENDING_MANUAL_GENERATION,,triangle-strategy
46,MS12_F01_C0_0020_M_RLN_0090.wav,MS12_F01_C0_0020_M_RLN_0090,46,46,46,47,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,มีแต่จะต้องเอาชีวิตรอดไปวันๆ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
47,MS12_F01_C0_0020_M_RLN_0100.wav,MS12_F01_C0_0020_M_RLN_0100,47,47,47,48,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,แต่การต่อสู้กับชาวโรเซลล์ทำให้ข้าฉุกคิดขึ้นได้,,,PENDING_MANUAL_GENERATION,,triangle-strategy
48,MS12_F01_C0_0020_M_RLN_0110.wav,MS12_F01_C0_0020_M_RLN_0110,48,48,48,49,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,มันทำให้ข้าไม่อยากรอวันตายอย่างช้าๆ มัวจมปลักเวทนาตัวเอง ข้าต้องลุกขึ้นสู้และทำอะไรสักอย่าง,,,PENDING_MANUAL_GENERATION,,triangle-strategy
49,MS12_F01_C0_0020_M_RLN_0120.wav,MS12_F01_C0_0020_M_RLN_0120,49,49,49,50,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,ข้าต้องเตรียมพร้อม และถอดหน้ากากนี่ซะ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
50,MS12_F01_C0_0020_M_RLN_0130.wav,MS12_F01_C0_0020_M_RLN_0130,50,50,50,51,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,สหายเอ๋ย ข้ามีเรื่องเห็นแก่ตัวจะร้องขอ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
51,MS12_F01_C0_0020_M_RLN_0140.wav,MS12_F01_C0_0020_M_RLN_0140,51,51,51,52,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,ช่วยข้าต่อกรกับเอสฟรอสต์ด้วยนะ ข้าอยากโค่นอาร์ชดยุกโดยมีเจ้าอยู่ข้างกาย,,,PENDING_MANUAL_GENERATION,,triangle-strategy
52,MS12_F01_C0_0020_M_SEL_0010.wav,MS12_F01_C0_0020_M_SEL_0010,52,52,52,53,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,พวกเราสู้ชีวิตกันมากเลยนะ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
53,MS12_F01_C0_0020_M_SEL_0020.wav,MS12_F01_C0_0020_M_SEL_0020,53,53,53,54,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,อาจเป็นเพราะมีคนมากมายเสียสละให้ข้าต่างหากล่ะ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
54,MS12_F01_C0_0020_M_SEL_0030.wav,MS12_F01_C0_0020_M_SEL_0030,54,54,54,55,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,รู้สึกว่าข้ามาไกลจากวันนั้นจริงๆ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
55,MS12_F01_C0_0020_M_SEL_0040.wav,MS12_F01_C0_0020_M_SEL_0040,55,55,55,56,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,...ไม่รู้สิ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
56,MS12_F01_C0_0020_M_SEL_0060.wav,MS12_F01_C0_0020_M_SEL_0060,57,57,57,58,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,ได้สิ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
57,MS12_F01_C0_1005_M_EGS_0010.wav,MS12_F01_C0_1005_M_EGS_0010,59,59,59,60,Exharme,npc,male,exharme,assets/triangle-strategy/approved_voice_references/exharme.wav,นับเป็น...เกียรติอย่างยิ่งเลยนะขอรับ ข้าเห็นด้วยว่าลอร์ดเซเรโนอานั้นกล้าหาญ แต่การมอบตำแหน่งสูงส่งเช่นนี้...มันอาจจะเร็วเกินไปขอรับ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
58,MS12_F01_C0_1005_M_EGS_0020.wav,MS12_F01_C0_1005_M_EGS_0020,60,60,60,61,Exharme,npc,male,exharme,assets/triangle-strategy/approved_voice_references/exharme.wav,ขอรับ... ขออภัยที่พูดไม่คิดด้วย,,,PENDING_MANUAL_GENERATION,,triangle-strategy
59,MS12_F01_C0_1005_M_IDO_0010.wav,MS12_F01_C0_1005_M_IDO_0010,61,61,61,62,อีดอร์,npc,male,idore,,หัวหน้านักบวชทรงตัดสินใจแล้ว,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
60,MS12_F01_C0_1005_M_IDO_0020.wav,MS12_F01_C0_1005_M_IDO_0020,62,62,62,63,อีดอร์,npc,male,idore,,เทพธิดาของเราพอพระทัยที่เหล่าโรเซลล์ได้กลับมาหานาง พวกเขาจะได้ชำระมลทินของตนเพื่อให้ได้รับการกอบกู้อย่างแท้จริง,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
61,MS12_F01_C0_1005_M_IDO_0030.wav,MS12_F01_C0_1005_M_IDO_0030,63,63,63,64,อีดอร์,npc,male,idore,,ด้วยความช่วยเหลือของท่าน หัวหน้านักบวชจึงประสงค์จะมอบตำแหน่งอันสูงส่งให้ท่านในฐานะเจ็ดผู้ศักดิ์สิทธิ์,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
62,MS12_F01_C0_1005_M_IDO_0040.wav,MS12_F01_C0_1005_M_IDO_0040,64,64,64,65,อีดอร์,npc,male,idore,,อืม... รัฐมนตรีเอกซ์เฮม ข้าจำได้ว่าท่านเพิ่งเคยผ่านเหตุการณ์เช่นนี้มาก่อนไม่ใช่เหรอ,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
63,MS12_F01_C0_1005_M_IDO_0050.wav,MS12_F01_C0_1005_M_IDO_0050,65,65,65,66,อีดอร์,npc,male,idore,,สุดท้ายท่านก็พิสูจน์ให้เห็นแล้วว่าคำกล่าวหาของพวกเขามันไม่มีมูล,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
64,MS12_F01_C0_1005_M_IDO_0060.wav,MS12_F01_C0_1005_M_IDO_0060,66,66,66,67,อีดอร์,npc,male,idore,,หัวหน้านักบวชเชื่อว่า ไฮแซนต์จะเฟื่องฟูได้ด้วยฝีมือคนหนุ่มสาวที่จะเข้ามาสร้างรากฐานให้อนาคตของเรา,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
65,MS12_F01_C0_1005_M_IDO_0070.wav,MS12_F01_C0_1005_M_IDO_0070,67,67,67,68,อีดอร์,npc,male,idore,,ในที่สุดเจ็ดผู้ศักดิ์สิทธิ์ก็เป็นหนึ่งเดียวกันอีกครั้ง ช่างเป็นโอกาสอันน่ายินดีของเราผองไฮแซนต์เหลือเกิน,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
66,MS12_F01_C0_1005_M_IDO_0080.wav,MS12_F01_C0_1005_M_IDO_0080,68,68,68,69,อีดอร์,npc,male,idore,,ขอเทพธิดาสถิตอยู่กับท่าน,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
67,MS12_F01_C0_1005_M_SEL_0010.wav,MS12_F01_C0_1005_M_SEL_0010,69,69,69,70,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,ข้าไม่รู้จะหาคำไหนมากล่าวขอบคุณท่านดี ขอองค์เทพธิดาวางใจให้ข้าแบกรับภาระทั้งหมดในหน้าที่นี้เองขอรับ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
68,MS12_F01_C0_1010_F_LYL_0010.wav,MS12_F01_C0_1010_F_LYL_0010,70,70,70,71,Lyla,npc,female,lyla,assets/triangle-strategy/approved_voice_references/lyla.wav,แต่ชาวเอสฟรอสต์จะเดือดร้อนโดยปราศจากเกลือ หากพวกมันไม่ยอมค้าขาย เราก็จะกดดันจนพวกมันจนตาสว่าง,,,PENDING_MANUAL_GENERATION,,triangle-strategy
69,MS12_F01_C0_1010_F_LYL_0020.wav,MS12_F01_C0_1010_F_LYL_0020,71,71,71,72,Lyla,npc,female,lyla,assets/triangle-strategy/approved_voice_references/lyla.wav,ถ้าคิดว่าแน่จริง ก็เอาเลย,,,PENDING_MANUAL_GENERATION,,triangle-strategy
70,MS12_F01_C0_1010_F_LYL_0030.wav,MS12_F01_C0_1010_F_LYL_0030,72,72,72,73,Lyla,npc,female,lyla,assets/triangle-strategy/approved_voice_references/lyla.wav,อย่าบอกนะว่า...ระเบิดของพวกเขาสินะ! นวัตกรรมล่าสุดที่ดราแกนวิจัยเพื่อแบ่งเบาภาระในการขุดเหมือง,,,PENDING_MANUAL_GENERATION,,triangle-strategy
71,MS12_F01_C0_1010_F_LYL_0040.wav,MS12_F01_C0_1010_F_LYL_0040,73,73,73,74,Lyla,npc,female,lyla,assets/triangle-strategy/approved_voice_references/lyla.wav,ไม่นึกมาก่อนว่าจะเอามาใช้เป็นอาวุธสงคราม ซึ่งมันไม่ใช่เรื่องที่เกินจริงเสียด้วยซ้ำ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
72,MS12_F01_C0_1010_M_BND_0010.wav,MS12_F01_C0_1010_M_BND_0010,74,74,74,75,Benedict,main,male,benedict,assets/triangle-strategy/approved_voice_references/benedict.wav,ขออภัยที่เสียมารยาทนะขอรับ แต่ข้าแนะนำให้ท่านไตร่ตรองสถานการณ์นี้อย่างดี,,,PENDING_MANUAL_GENERATION,,triangle-strategy
73,MS12_F01_C0_1010_M_BND_0020.wav,MS12_F01_C0_1010_M_BND_0020,75,75,75,76,Benedict,main,male,benedict,assets/triangle-strategy/approved_voice_references/benedict.wav,อาร์ชดยุกเป็นคนเจ้าเล่ห์ แน่นอนว่าเขามีเจตนาเบื้องหลังการคว่ำบาตรแน่นอน,,,PENDING_MANUAL_GENERATION,,triangle-strategy
74,MS12_F01_C0_1010_M_BND_0030.wav,MS12_F01_C0_1010_M_BND_0030,76,76,76,77,Benedict,main,male,benedict,assets/triangle-strategy/approved_voice_references/benedict.wav,ข้าเชื่อว่าเขาจงใจจะบดขยี้พวกเราในชั่วพริบตา เช่นเดียวกับสงครามซอลท์ไอรอน,,,PENDING_MANUAL_GENERATION,,triangle-strategy
75,MS12_F01_C0_1010_M_BND_0040.wav,MS12_F01_C0_1010_M_BND_0040,77,77,77,78,Benedict,main,male,benedict,assets/triangle-strategy/approved_voice_references/benedict.wav,กุสตาดอล์ฟคงจำเรื่องนั้นได้เช่นเดียวกับพวกท่านขอรับ เขาคงไม่คิดจู่โจมอีกครั้งเว้นเสียแต่เขาสามารถทำลายโล่แห่งเทพธิดาได้ ซึ่งตอนนี้มันมีโอกาสนะขอรับ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
