line_no,file_name,self_id,cue,sequence,waveform,awb_stream,character_name,role,gender,voice_target,reference_audio,thai_text,pronunciation_note,prosody_note,status,tts_text,voice_project
15,MS02_X02_A0_0010_M_FRN_0100.wav,MS02_X02_A0_0010_M_FRN_0100,14,14,14,15,แฟรนี่,npc,male,frani,work/chapter1_voice_mapping/chapter1_voice_references/candidates/CHAR_ID_N003/candidate_01.wav,อ่อนโยนขนาดนี้จะเป็นผู้นำใครได้!? เจ้าไม่ควรสวมแหวนราชวงศ์ด้วยซ้ำ!,,,PENDING_MANUAL_GENERATION,,triangle-strategy
16,MS02_X02_A0_0010_M_RLN_0010.wav,MS02_X02_A0_0010_M_RLN_0010,15,15,15,16,โรแลนด์,main,male,roland,assets/approved_voice_references/roland.wav,"พี่พูดเหมือนว่าท่านพ่อมี ""หน้าที่"" นอกเหนือจากการเลียแข้งเลียขาผู้แทนอาณาจักรซะอีก",,,PENDING_MANUAL_GENERATION,,triangle-strategy
17,MS02_X02_A0_0010_M_RLN_0020.wav,MS02_X02_A0_0010_M_RLN_0020,16,16,16,17,โรแลนด์,main,male,roland,assets/approved_voice_references/roland.wav,ไม่อยากจะเชื่อเลยด้วยซ้ำ ที่ท่านพ่อไม่มีแม้แต่เวลาจะทานอาหารเช้ากับลูกสาวตัวเอง,,,PENDING_MANUAL_GENERATION,,triangle-strategy
18,MS02_X02_A0_0010_M_RLN_0030.wav,MS02_X02_A0_0010_M_RLN_0030,17,17,17,18,โรแลนด์,main,male,roland,assets/approved_voice_references/roland.wav,ข้าแค่พูดความจริง,,,PENDING_MANUAL_GENERATION,,triangle-strategy
19,MS02_X02_A0_0010_M_RLN_0040.wav,MS02_X02_A0_0010_M_RLN_0040,18,18,18,19,โรแลนด์,main,male,roland,assets/approved_voice_references/roland.wav,เขาทิ้งงานยุ่งยากให้วูล์ฟฟอร์ตกับรัฐมนตรีพาทริเอ็ทท์ทั้งหมดเลย...,,,PENDING_MANUAL_GENERATION,,triangle-strategy
20,MS02_X02_A0_0010_M_RLN_0050.wav,MS02_X02_A0_0010_M_RLN_0050,19,19,19,20,โรแลนด์,main,male,roland,assets/approved_voice_references/roland.wav,แล้วราษฎรล่ะ? พวกเขามีชีวิตเพื่อกอบโกยเกียรติยศมาสู่เขาหรอ? เพื่อเป็นแพะรับบาปในความล้มเหลวของเขาใช่ไหม?,,,PENDING_MANUAL_GENERATION,,triangle-strategy
21,MS02_X02_A0_0010_M_RLN_0060.wav,MS02_X02_A0_0010_M_RLN_0060,20,20,20,21,โรแลนด์,main,male,roland,assets/approved_voice_references/roland.wav,...เห็นสมควรก็แย่แล้ว,,,PENDING_MANUAL_GENERATION,,triangle-strategy
22,MS02_X02_A0_0010_M_RLN_0070.wav,MS02_X02_A0_0010_M_RLN_0070,21,21,21,22,โรแลนด์,main,male,roland,assets/approved_voice_references/roland.wav,หา!?,,,PENDING_MANUAL_GENERATION,,triangle-strategy
23,MS02_X02_A0_0010_M_RLN_0080.wav,MS02_X02_A0_0010_M_RLN_0080,22,22,22,23,โรแลนด์,main,male,roland,assets/approved_voice_references/roland.wav,พวกเขาไม่ใช่สุนัขรับใช้นะท่านพี่! พวกเขาไม่ใช่ทาส แต่เป็นสหายของข้าต่างหาก!,,,PENDING_MANUAL_GENERATION,,triangle-strategy
24,MS02_X02_A0_0010_M_RLN_0090.wav,MS02_X02_A0_0010_M_RLN_0090,23,23,23,24,โรแลนด์,main,male,roland,assets/approved_voice_references/roland.wav,...พอกันที,,,PENDING_MANUAL_GENERATION,,triangle-strategy
25,MS02_X02_A0_0010_M_RLN_0100.wav,MS02_X02_A0_0010_M_RLN_0100,24,24,24,25,โรแลนด์,main,male,roland,assets/approved_voice_references/roland.wav,ไปฝึกกับเซอร์แม็กซ์เวลล์น่ะ ข้าอยากทำให้สมองปลอดโปร่งสักหน่อย,,,PENDING_MANUAL_GENERATION,,triangle-strategy
26,MS02_X02_A0_0010_M_RLN_0110.wav,MS02_X02_A0_0010_M_RLN_0110,25,25,25,26,โรแลนด์,main,male,roland,assets/approved_voice_references/roland.wav,เพราะยังไงพรุ่งนี้ก็มีงานประลองอยู่แล้ว,,,PENDING_MANUAL_GENERATION,,triangle-strategy
27,MS02_X02_A0_0015_M_MAX_0010.wav,MS02_X02_A0_0015_M_MAX_0010,26,26,26,27,แม็กซ์เวลล์,npc,male,NEEDS_VOICE_TARGET,,ถือหอกไม่แน่นเลยนะองค์ชาย มีเรื่องกวนใจสินะขอรับ,,,BLOCKED_NEW_VOICE_TARGET,,triangle-strategy
28,MS02_X02_A0_0015_M_MAX_0020.wav,MS02_X02_A0_0015_M_MAX_0020,27,27,27,28,แม็กซ์เวลล์,npc,male,NEEDS_VOICE_TARGET,,อ่านใจท่านมันไม่ยากหรอก ท่านแสดงออกให้เห็นชัดเจนอยู่แล้ว,,,BLOCKED_NEW_VOICE_TARGET,,triangle-strategy
29,MS02_X02_A0_0015_M_MAX_0030.wav,MS02_X02_A0_0015_M_MAX_0030,28,28,28,29,แม็กซ์เวลล์,npc,male,NEEDS_VOICE_TARGET,,ก็ไม่เชิงขอรับ แม้ว่าจะเป็นจุดอ่อนของท่าน แต่ก็เป็นจุดแข็งได้เช่นกัน,,,BLOCKED_NEW_VOICE_TARGET,,triangle-strategy
30,MS02_X02_A0_0015_M_MAX_0040.wav,MS02_X02_A0_0015_M_MAX_0040,29,29,29,30,แม็กซ์เวลล์,npc,male,NEEDS_VOICE_TARGET,,ยังไงซะ การโจมตีโดยตรงก็สามารถเจาะทะลุการตั้งรับได้อย่างมีประสิทธิภาพในบางโอกาส,,,BLOCKED_NEW_VOICE_TARGET,,triangle-strategy
31,MS02_X02_A0_0015_M_MAX_0050.wav,MS02_X02_A0_0015_M_MAX_0050,30,30,30,31,แม็กซ์เวลล์,npc,male,NEEDS_VOICE_TARGET,,ด้วยความยินดี หวังว่าพรุ่งนี้ท่านจะแสดงฝีมือให้เห็นกันในรอบชิงนะขอรับ,,,BLOCKED_NEW_VOICE_TARGET,,triangle-strategy
32,MS02_X02_A0_0015_M_MAX_0060.wav,MS02_X02_A0_0015_M_MAX_0060,31,31,31,32,แม็กซ์เวลล์,npc,male,NEEDS_VOICE_TARGET,,อ๊ะ ที่เก่งขึ้นได้เพราะแบบนี้เองสินะ ท่านเซเรโนอาเป็นคู่ประลองที่ดีเชียวล่ะ,,,BLOCKED_NEW_VOICE_TARGET,,triangle-strategy
33,MS02_X02_A0_0015_M_MAX_0070.wav,MS02_X02_A0_0015_M_MAX_0070,32,32,32,33,แม็กซ์เวลล์,npc,male,NEEDS_VOICE_TARGET,,ยังไงซะ ข้าก็มั่นใจว่าท่านประชันฝีมือกับเขาได้ พรุ่งนี้จะเป็นวันที่ท่านแสดงให้ทุกคนเห็นในสิ่งที่ข้ารู้ดี ว่าท่านเป็นนักรบผู้เหมาะสมต่อการสืบสานมรดกครอบครัว,,,BLOCKED_NEW_VOICE_TARGET,,triangle-strategy
34,MS02_X02_A0_0015_M_MAX_0080.wav,MS02_X02_A0_0015_M_MAX_0080,33,33,33,34,แม็กซ์เวลล์,npc,male,NEEDS_VOICE_TARGET,,เหลวไหลน่า องค์ชาย,,,BLOCKED_NEW_VOICE_TARGET,,triangle-strategy
35,MS02_X02_A0_0015_M_MAX_0090.wav,MS02_X02_A0_0015_M_MAX_0090,34,34,34,35,แม็กซ์เวลล์,npc,male,NEEDS_VOICE_TARGET,,พ่อของท่านเป็นผู้ปรีชาสามารถ และเป็นคนที่น่าเคารพยกย่อง เป็นเกียรติของข้าที่ได้รับใช้เขา,,,BLOCKED_NEW_VOICE_TARGET,,triangle-strategy
36,MS02_X02_A0_0015_M_MAX_0100.wav,MS02_X02_A0_0015_M_MAX_0100,35,35,35,36,แม็กซ์เวลล์,npc,male,NEEDS_VOICE_TARGET,,การเป็นองค์ชายคนเล็กไม่ใช่เรื่องง่าย ไม่มีใครคาดหวังในตัวท่าน...รวมถึงไม่มีคนเห็นด้วยกับท่านเลย,,,BLOCKED_NEW_VOICE_TARGET,,triangle-strategy
37,MS02_X02_A0_0015_M_MAX_0110.wav,MS02_X02_A0_0015_M_MAX_0110,36,36,36,37,แม็กซ์เวลล์,npc,male,NEEDS_VOICE_TARGET,,แต่ท่านสามารถฟันฝ่ามันไปได้ขอรับ จงคว้าโอกาสนั้นไว้และทำให้พวกเขากลับคำเสียเถิด...,,,BLOCKED_NEW_VOICE_TARGET,,triangle-strategy
38,MS02_X02_A0_0015_M_RLN_0010.wav,MS02_X02_A0_0015_M_RLN_0010,37,37,37,38,โรแลนด์,main,male,roland,assets/approved_voice_references/roland.wav,โอย... ข้ายอมแล้ว,,,PENDING_MANUAL_GENERATION,,triangle-strategy
39,MS02_X02_A0_0015_M_RLN_0020.wav,MS02_X02_A0_0015_M_RLN_0020,38,38,38,39,โรแลนด์,main,male,roland,assets/approved_voice_references/roland.wav,ท่านรู้ทันข้าตลอด,,,PENDING_MANUAL_GENERATION,,triangle-strategy
40,MS02_X02_A0_0015_M_RLN_0030.wav,MS02_X02_A0_0015_M_RLN_0030,39,39,39,40,โรแลนด์,main,male,roland,assets/approved_voice_references/roland.wav,นี่ท่านไม่พอใจข้าใช่ไหม?,,,PENDING_MANUAL_GENERATION,,triangle-strategy
41,MS02_X02_A0_0015_M_RLN_0040.wav,MS02_X02_A0_0015_M_RLN_0040,40,40,40,41,โรแลนด์,main,male,roland,assets/approved_voice_references/roland.wav,ข้าจะเก็บถ้อยคำของท่านใส่ใจไว้ขอรับ วันนี้ขอบคุณท่านจริงๆ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
42,MS02_X02_A0_0015_M_RLN_0050.wav,MS02_X02_A0_0015_M_RLN_0050,41,41,41,42,โรแลนด์,main,male,roland,assets/approved_voice_references/roland.wav,ข้าจะร่วมสู้กับตระกูลวูล์ฟฟอร์ต พวกเราเอาชนะได้แน่หากร่วมมือกัน,,,PENDING_MANUAL_GENERATION,,triangle-strategy
43,MS02_X02_A0_0015_M_RLN_0060.wav,MS02_X02_A0_0015_M_RLN_0060,42,42,42,43,โรแลนด์,main,male,roland,assets/approved_voice_references/roland.wav,เซอร์แม็กซ์เวลล์ ข้า...,,,PENDING_MANUAL_GENERATION,,triangle-strategy
44,MS02_X02_A0_0015_M_RLN_0070.wav,MS02_X02_A0_0015_M_RLN_0070,43,43,43,44,โรแลนด์,main,male,roland,assets/approved_voice_references/roland.wav,บางทีข้าก็ไม่ได้อยากเกิดมาเป็นเจ้าชายหรอก ข้าอยากเกิดเป็นลูกของท่านมากกว่า,,,PENDING_MANUAL_GENERATION,,triangle-strategy
45,MS02_X02_A0_0015_M_RLN_0080.wav,MS02_X02_A0_0015_M_RLN_0080,44,44,44,45,โรแลนด์,main,male,roland,assets/approved_voice_references/roland.wav,ขออภัยขอรับ... ข้าคงลืมตัว สงสัยวันนี้คงโดนเล่นหนักไปหน่อย,,,PENDING_MANUAL_GENERATION,,triangle-strategy
46,MS02_X02_A0_0015_M_RLN_0090.wav,MS02_X02_A0_0015_M_RLN_0090,45,45,45,46,โรแลนด์,main,male,roland,assets/approved_voice_references/roland.wav,ยังไงก็เถอะ ท่านกลับไปนอนพักเอาแรงดีกว่านะ รักษาสุขภาพด้วยขอรับ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
47,MS02_X02_A0_0020_F_ERK_0010.wav,MS02_X02_A0_0020_F_ERK_0010,46,46,46,47,เอริก้า,npc,female,NEEDS_VOICE_TARGET,,ปากดีเหลือเกินนะ ท่านพี่...,,,BLOCKED_NEW_VOICE_TARGET,,triangle-strategy
48,MS02_X02_A0_0020_F_ERK_0020.wav,MS02_X02_A0_0020_F_ERK_0020,47,47,47,48,เอริก้า,npc,female,NEEDS_VOICE_TARGET,,คิดว่าหมั้นกับวูล์ฟฟอร์ตแล้วตัวเองจะสูงส่งกว่าเรางั้นเหรอ?,,,BLOCKED_NEW_VOICE_TARGET,,triangle-strategy
49,MS02_X02_A0_0020_F_ERK_0030.wav,MS02_X02_A0_0020_F_ERK_0030,48,48,48,49,เอริก้า,npc,female,NEEDS_VOICE_TARGET,,แย่หน่อยที่สีผมของเจ้าก็เหมือนนาง ผมชมพูของเจ้ามันชวนอ้วกเสียจริง...,,,BLOCKED_NEW_VOICE_TARGET,,triangle-strategy
50,MS02_X02_A0_0020_F_FRE_0010.wav,MS02_X02_A0_0020_F_FRE_0010,49,49,49,50,เฟรเดอริก้า,main,female,frederica,assets/approved_voice_references/frederica.wav,พวกเจ้าทั้งคู่นั่นแหละที่สำคัญตัวผิด!,,,PENDING_MANUAL_GENERATION,,triangle-strategy
51,MS02_X02_A0_0020_F_FRE_0020.wav,MS02_X02_A0_0020_F_FRE_0020,50,50,50,51,เฟรเดอริก้า,main,female,frederica,assets/approved_voice_references/frederica.wav,พวกเจ้าช่วยกลับไปโวยวายที่บ้านจะได้ไหม ทำแบบนี้มันขายหน้าอาณาจักรของเรานะ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
52,MS02_X02_A0_0020_F_FRE_0030.wav,MS02_X02_A0_0020_F_FRE_0030,51,51,51,52,เฟรเดอริก้า,main,female,frederica,assets/approved_voice_references/frederica.wav,พี่ขอเถอะ เอริก้า...,,,PENDING_MANUAL_GENERATION,,triangle-strategy
53,MS02_X02_A0_0020_F_FRE_0040.wav,MS02_X02_A0_0020_F_FRE_0040,52,52,52,53,เฟรเดอริก้า,main,female,frederica,assets/approved_voice_references/frederica.wav,ธาลาส กับ เอริก้าน่ะ พวกเขาเป็นพี่น้องของอาร์ชดยุกกุสตาดอล์ฟ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
54,MS02_X02_A0_0020_F_FRE_0050.wav,MS02_X02_A0_0020_F_FRE_0050,53,53,53,54,เฟรเดอริก้า,main,female,frederica,assets/approved_voice_references/frederica.wav,...แล้วก็เป็นลูกพี่ลูกน้องของข้าด้วย,,,PENDING_MANUAL_GENERATION,,triangle-strategy
55,MS02_X02_A0_0020_M_DRG_0010.wav,MS02_X02_A0_0020_M_DRG_0010,55,55,55,56,ดราแกน,npc,male,NEEDS_VOICE_TARGET,,เมื่อกี้ว่ายังไงนะ ธาลาส!?,,,BLOCKED_NEW_VOICE_TARGET,,triangle-strategy
56,MS02_X02_A0_0020_M_DRG_0020.wav,MS02_X02_A0_0020_M_DRG_0020,56,56,56,57,ดราแกน,npc,male,NEEDS_VOICE_TARGET,,คิดจะทำให้ข้าขายขี้หน้างั้นสิ!?,,,BLOCKED_NEW_VOICE_TARGET,,triangle-strategy
57,MS02_X02_A0_0020_M_DRG_0030.wav,MS02_X02_A0_0020_M_DRG_0030,57,57,57,58,ดราแกน,npc,male,NEEDS_VOICE_TARGET,,ถ้าไม่ได้เกิดมาเป็นลูกอาร์ชดยุก เจ้าเองก็คงไม่ต่างอะไรนักหรอก! ทั้งขุนนางกับสามัญชนก็ัดูถูกที่เจ้ามันไร้ความสามารถกันทั้งนั้น!,,,BLOCKED_NEW_VOICE_TARGET,,triangle-strategy
58,MS02_X02_A0_0020_M_DRG_0040.wav,MS02_X02_A0_0020_M_DRG_0040,58,58,58,59,ดราแกน,npc,male,NEEDS_VOICE_TARGET,,ลอร์ดเซเรโนอา ข้าขอโทษแทนพวกเขาด้วยนะ แล้วก็ขอโทษที่ข้าทำนิสัยเสียด้วย,,,BLOCKED_NEW_VOICE_TARGET,,triangle-strategy
59,MS02_X02_A0_0020_M_LGN_0010.wav,MS02_X02_A0_0020_M_LGN_0010,59,59,59,60,เร็กน่า,npc,male,NEEDS_VOICE_TARGET,,สรุปแล้วลอร์ดซีมอนจะสละตำแหน่งสินะ คงถึงเวลาส่งไม้ต่อแล้วล่ะ...,,,BLOCKED_NEW_VOICE_TARGET,,triangle-strategy
60,MS02_X02_A0_0020_M_LGN_0020.wav,MS02_X02_A0_0020_M_LGN_0020,60,60,60,61,เร็กน่า,npc,male,NEEDS_VOICE_TARGET,,พ่อของเจ้า ฝากฝังอะไรกับเจ้าไว้บ้างไหม?,,,BLOCKED_NEW_VOICE_TARGET,,triangle-strategy
61,MS02_X02_A0_0020_M_LGN_0030.wav,MS02_X02_A0_0020_M_LGN_0030,61,61,61,62,เร็กน่า,npc,male,NEEDS_VOICE_TARGET,,...ดีมาก,,,BLOCKED_NEW_VOICE_TARGET,,triangle-strategy
62,MS02_X02_A0_0020_M_LGN_0040.wav,MS02_X02_A0_0020_M_LGN_0040,62,62,62,63,เร็กน่า,npc,male,NEEDS_VOICE_TARGET,,เซเรโนอาแห่งตระกูลวูลฟ์ฟอร์ต ข้าคาดหวังในความซื่อสัตย์และความเป็นพี่น้องของเจ้าอยู่นะ,,,BLOCKED_NEW_VOICE_TARGET,,triangle-strategy
63,MS02_X02_A0_0020_M_SEL_0010.wav,MS02_X02_A0_0020_M_SEL_0010,63,63,63,64,เซเรโนอา,main,male,serenoa,assets/approved_voice_references/serenoa.wav,ท่านพ่อได้ชี้แนะแนวทางการเป็นลอร์ดที่ดีให้แล้วขอรับ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
64,MS02_X02_A0_0020_M_SEL_0020.wav,MS02_X02_A0_0020_M_SEL_0020,64,64,64,65,เซเรโนอา,main,male,serenoa,assets/approved_voice_references/serenoa.wav,ขอรับ ฝ่าบาท ข้าจะไม่ทำให้ผิดหวัง,,,PENDING_MANUAL_GENERATION,,triangle-strategy
65,MS02_X02_A0_0020_M_SEL_0030.wav,MS02_X02_A0_0020_M_SEL_0030,65,65,65,66,เซเรโนอา,main,male,serenoa,assets/approved_voice_references/serenoa.wav,ขออภัยด้วย อีกไม่ช้าก็จวนจะเริ่มงานแล้ว ข้ารบกวนให้ตัวแทนอาณาจักรไปเตรียมพร้อมด้วยขอรับ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
66,MS02_X02_A0_0020_M_SEL_0040.wav,MS02_X02_A0_0020_M_SEL_0040,66,66,66,67,เซเรโนอา,main,male,serenoa,assets/approved_voice_references/serenoa.wav,สรุปแล้ว สองคนนั้นคือ...?,,,PENDING_MANUAL_GENERATION,,triangle-strategy
67,MS02_X02_A0_0020_M_SEL_0050.wav,MS02_X02_A0_0020_M_SEL_0050,67,67,67,68,เซเรโนอา,main,male,serenoa,assets/approved_voice_references/serenoa.wav,...อ้าวเหรอ ยังไงก็ช่วยกันปรองดอง เพื่อกิจการเหมืองแร่ของเราด้วยแล้วกันนะ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
68,MS02_X02_A0_0020_M_TRS_0010.wav,MS02_X02_A0_0020_M_TRS_0010,68,68,68,69,ธาลาส,npc,male,NEEDS_VOICE_TARGET,,นี่ข้าต้องพูดซ้ำด้วยเหรอ?,,,BLOCKED_NEW_VOICE_TARGET,,triangle-strategy
69,MS02_X02_A0_0020_M_TRS_0020.wav,MS02_X02_A0_0020_M_TRS_0020,69,69,69,70,ธาลาส,npc,male,NEEDS_VOICE_TARGET,,ข้าเป็นนายกรัฐมนตรีแห่งเอสฟรอสต์ ข้าผู้เดียวที่เหมาะสมจะเป็นตัวแทนของอาณาจักรเรา,,,BLOCKED_NEW_VOICE_TARGET,,triangle-strategy
70,MS02_X02_A0_0020_M_TRS_0030.wav,MS02_X02_A0_0020_M_TRS_0030,70,70,70,71,ธาลาส,npc,male,NEEDS_VOICE_TARGET,,กลับไปทำงานเอกสารเงียบๆ ตามประสาลูกขุนนางชั้นต่ำเสียเถอะ,,,BLOCKED_NEW_VOICE_TARGET,,triangle-strategy
71,MS02_X02_A0_0020_M_TRS_0040.wav,MS02_X02_A0_0020_M_TRS_0040,71,71,71,72,ธาลาส,npc,male,NEEDS_VOICE_TARGET,,ดราแกน อย่าสำคัญตัวผิด!,,,BLOCKED_NEW_VOICE_TARGET,,triangle-strategy
72,MS02_X02_A0_0020_M_TRS_0050.wav,MS02_X02_A0_0020_M_TRS_0050,72,72,72,73,ธาลาส,npc,male,NEEDS_VOICE_TARGET,,เฟรเดอริก้า!,,,BLOCKED_NEW_VOICE_TARGET,,triangle-strategy
73,MS02_X02_A0_0020_M_TRS_0060.wav,MS02_X02_A0_0020_M_TRS_0060,73,73,73,74,ธาลาส,npc,male,NEEDS_VOICE_TARGET,,...เจ้าคือ เซเรโนอา วูล์ฟฟอร์ต สินะ ถ้างั้นข้าจะไม่กวนเวลาคู่รักของพวกเจ้าแล้ว,,,BLOCKED_NEW_VOICE_TARGET,,triangle-strategy
74,MS02_X02_A0_0020_M_TRS_0070.wav,MS02_X02_A0_0020_M_TRS_0070,74,74,74,75,ธาลาส,npc,male,NEEDS_VOICE_TARGET,,น่าประทับใจจริงๆ เฟรเดอริก้า เจ้าได้เสน่ห์ของแม่มาเต็มๆเลย,,,BLOCKED_NEW_VOICE_TARGET,,triangle-strategy
75,MS02_X02_A0_0020_M_TRS_0080.wav,MS02_X02_A0_0020_M_TRS_0080,75,75,75,76,ธาลาส,npc,male,NEEDS_VOICE_TARGET,,...แม่ของเจ้างดงามจนใครเห็นก็หลงใหล,,,BLOCKED_NEW_VOICE_TARGET,,triangle-strategy
76,MS02_X02_A1_0010_F_FRE_0010.wav,MS02_X02_A1_0010_F_FRE_0010,76,76,76,77,เฟรเดอริก้า,main,female,frederica,assets/approved_voice_references/frederica.wav,ส่วนข้า เฟรเดอริก้า เอสฟรอสต์ เจ้าค่ะ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
77,MS02_X02_A1_0010_F_FRE_0030.wav,MS02_X02_A1_0010_F_FRE_0030,77,77,77,78,เฟรเดอริก้า,main,female,frederica,assets/approved_voice_references/frederica.wav,ดราแกนไปเดินชมเมืองเจ้าค่ะ เขาออกไปก่อนเรือจะเทียบท่าเสียอีก,,,PENDING_MANUAL_GENERATION,,triangle-strategy
78,MS02_X02_A1_0010_F_LYL_0010.wav,MS02_X02_A1_0010_F_LYL_0010,78,78,78,79,ไลล่า,npc,female,NEEDS_VOICE_TARGET,,ท่านชมเกินไปแล้ว ลอร์ดซีมอน ท่านเองก็มีส่วนสำคัญไม่น้อยเลยนะ,,,BLOCKED_NEW_VOICE_TARGET,,triangle-strategy
