line_no,file_name,self_id,cue,sequence,waveform,awb_stream,character_name,role,gender,voice_target,reference_audio,thai_text,pronunciation_note,prosody_note,status,tts_text,voice_project
23,MS18B_X39_A0_0010_M_GST_0040.wav,MS18B_X39_A0_0010_M_GST_0040,22,22,22,23,กุสตาดอล์ฟ,npc,male,gustadolph,assets/triangle-strategy/approved_voice_references/gustadolph.wav,แล้วจะให้ข้าเชื่อว่าผู้ศักดิ์สิทธิ์เช่นท่าน ต้องการโค่นล้มรัฐศักดิ์สิทธิ์เสียเองงั้นเหรอ?,,,PENDING_MANUAL_GENERATION,,triangle-strategy
24,MS18B_X39_A0_0010_M_GST_0050.wav,MS18B_X39_A0_0010_M_GST_0050,23,23,23,24,กุสตาดอล์ฟ,npc,male,gustadolph,assets/triangle-strategy/approved_voice_references/gustadolph.wav,อืม ยังไงข้าก็จะโค่นไฮแซนต์อยู่แล้ว,,,PENDING_MANUAL_GENERATION,,triangle-strategy
25,MS18B_X39_A0_0010_M_GST_0060.wav,MS18B_X39_A0_0010_M_GST_0060,24,24,24,25,กุสตาดอล์ฟ,npc,male,gustadolph,assets/triangle-strategy/approved_voice_references/gustadolph.wav,...เงียบเสีย! ข้ามาเพื่อเจรจากับฝ่าบาทเซเรโนอา ไม่ใช่บริวารของเขา,,,PENDING_MANUAL_GENERATION,,triangle-strategy
26,MS18B_X39_A0_0010_M_GST_0070.wav,MS18B_X39_A0_0010_M_GST_0070,25,25,25,26,กุสตาดอล์ฟ,npc,male,gustadolph,assets/triangle-strategy/approved_voice_references/gustadolph.wav,อืม สรุปแล้วเหยี่ยวตัวนี้ไม่ได้แหกกรง แต่บริวารเป็นผู้เปิดประตูให้สินะ...,,,PENDING_MANUAL_GENERATION,,triangle-strategy
27,MS18B_X39_A0_0010_M_GST_0080.wav,MS18B_X39_A0_0010_M_GST_0080,26,26,26,27,กุสตาดอล์ฟ,npc,male,gustadolph,assets/triangle-strategy/approved_voice_references/gustadolph.wav,ก่อนอื่นเลย ข้าต้องขอพูดให้ชัดเจน,,,PENDING_MANUAL_GENERATION,,triangle-strategy
28,MS18B_X39_A0_0010_M_GST_0090.wav,MS18B_X39_A0_0010_M_GST_0090,27,27,27,28,กุสตาดอล์ฟ,npc,male,gustadolph,assets/triangle-strategy/approved_voice_references/gustadolph.wav,หากต้องการให้ร่วมมือ...เจ้าต้องยกเหมืองคริสตัลเกลือแก่ข้า มันเป็นของเอสฟรอสต์เพราะเราเป็นฝ่ายพบมันก่อน,,,PENDING_MANUAL_GENERATION,,triangle-strategy
29,MS18B_X39_A0_0010_M_GST_0100.wav,MS18B_X39_A0_0010_M_GST_0100,28,28,28,29,กุสตาดอล์ฟ,npc,male,gustadolph,assets/triangle-strategy/approved_voice_references/gustadolph.wav,งั้นเราก็คงหมดเรื่องคุยแล้ว,,,PENDING_MANUAL_GENERATION,,triangle-strategy
30,MS18B_X39_A0_0010_M_GST_0110.wav,MS18B_X39_A0_0010_M_GST_0110,29,29,29,30,กุสตาดอล์ฟ,npc,male,gustadolph,assets/triangle-strategy/approved_voice_references/gustadolph.wav,ประชาชนต้องใช้เกลือเพื่อดำรงชีวิต,,,PENDING_MANUAL_GENERATION,,triangle-strategy
31,MS18B_X39_A0_0010_M_GST_0120.wav,MS18B_X39_A0_0010_M_GST_0120,30,30,30,31,กุสตาดอล์ฟ,npc,male,gustadolph,assets/triangle-strategy/approved_voice_references/gustadolph.wav,แต่ไฮแซนต์กับสมาคมมันควบคุมเกลือในนอร์เซเลียทั้งหมด ที่ภาษีสูงลิ่วจนแทบไม่มีปัญญาซื้อเกลือก็เป็นเพราะพวกมัน,,,PENDING_MANUAL_GENERATION,,triangle-strategy
32,MS18B_X39_A0_0010_M_GST_0130.wav,MS18B_X39_A0_0010_M_GST_0130,31,31,31,32,กุสตาดอล์ฟ,npc,male,gustadolph,assets/triangle-strategy/approved_voice_references/gustadolph.wav,หากกำจัดไฮแซนต์ได้เมื่อไหร่ ข้าจะทำลายสมาคม ยกเลิกภาษีเกลือของพวกมันและจัดตั้งการค้าเสรี,,,PENDING_MANUAL_GENERATION,,triangle-strategy
33,MS18B_X39_A0_0010_M_GST_0135.wav,MS18B_X39_A0_0010_M_GST_0135,32,32,32,33,กุสตาดอล์ฟ,npc,male,gustadolph,assets/triangle-strategy/approved_voice_references/gustadolph.wav,ข้าจะทำให้ทุกคนได้รับเกลืออย่างเท่าเทียม,,,PENDING_MANUAL_GENERATION,,triangle-strategy
34,MS18B_X39_A0_0010_M_GST_0140.wav,MS18B_X39_A0_0010_M_GST_0140,33,33,33,34,กุสตาดอล์ฟ,npc,male,gustadolph,assets/triangle-strategy/approved_voice_references/gustadolph.wav,ข้าไม่ได้โลภมากเหมือนพวกมัน! ทุกคนที่อยู่ภายใต้การปกครองของข้า จะมีเกลือไว้ใช้สอยอย่างเท่าเทียม พวกเขาจะได้มีอิสระเสียที!,,,PENDING_MANUAL_GENERATION,,triangle-strategy
35,MS18B_X39_A0_0010_M_GST_0150.wav,MS18B_X39_A0_0010_M_GST_0150,34,34,34,35,กุสตาดอล์ฟ,npc,male,gustadolph,assets/triangle-strategy/approved_voice_references/gustadolph.wav,นี่คือหนทางเดียวของเรา,,,PENDING_MANUAL_GENERATION,,triangle-strategy
36,MS18B_X39_A0_0010_M_GST_0160.wav,MS18B_X39_A0_0010_M_GST_0160,35,35,35,36,กุสตาดอล์ฟ,npc,male,gustadolph,assets/triangle-strategy/approved_voice_references/gustadolph.wav,นี่เจ้าจะให้ประชาชนบริหารเกลือกันเองเนี่ยนะ!?,,,PENDING_MANUAL_GENERATION,,triangle-strategy
37,MS18B_X39_A0_0010_M_GST_0170.wav,MS18B_X39_A0_0010_M_GST_0170,36,36,36,37,กุสตาดอล์ฟ,npc,male,gustadolph,assets/triangle-strategy/approved_voice_references/gustadolph.wav,เพื่ออะไร!?,,,PENDING_MANUAL_GENERATION,,triangle-strategy
38,MS18B_X39_A0_0010_M_GST_0180.wav,MS18B_X39_A0_0010_M_GST_0180,37,37,37,38,กุสตาดอล์ฟ,npc,male,gustadolph,assets/triangle-strategy/approved_voice_references/gustadolph.wav,เจ้ารู้เรื่องพวกนี้ได้ยังไง!?,,,PENDING_MANUAL_GENERATION,,triangle-strategy
39,MS18B_X39_A0_0010_M_GST_0190.wav,MS18B_X39_A0_0010_M_GST_0190,38,38,38,39,กุสตาดอล์ฟ,npc,male,gustadolph,assets/triangle-strategy/approved_voice_references/gustadolph.wav,...ไม่คิดว่าเจ้าจะเป็นคนช่างฝันขนาดนี้ พวกเราต่างรู้ดีว่าประชาชนไม่มีปัญญาทำการวิจัยคิดค้น,,,PENDING_MANUAL_GENERATION,,triangle-strategy
40,MS18B_X39_A0_0010_M_GST_0200.wav,MS18B_X39_A0_0010_M_GST_0200,39,39,39,40,กุสตาดอล์ฟ,npc,male,gustadolph,assets/triangle-strategy/approved_voice_references/gustadolph.wav,คนโลภมันน่ากลัว อีกไม่ช้าพวกเขาก็จะทรยศผู้นำ...หลงระเริงไปกับอำนาจเกลือ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
41,MS18B_X39_A0_0010_M_GST_0210.wav,MS18B_X39_A0_0010_M_GST_0210,40,40,40,41,กุสตาดอล์ฟ,npc,male,gustadolph,assets/triangle-strategy/approved_voice_references/gustadolph.wav,อืม...,,,PENDING_MANUAL_GENERATION,,triangle-strategy
42,MS18B_X39_A0_0010_M_GST_0220.wav,MS18B_X39_A0_0010_M_GST_0220,41,41,41,42,กุสตาดอล์ฟ,npc,male,gustadolph,assets/triangle-strategy/approved_voice_references/gustadolph.wav,...ขอถามหน่อยสิ เจ้าไปรู้เรื่องสรรพคุณเกลือเช่นนี้มาจากไหน?,,,PENDING_MANUAL_GENERATION,,triangle-strategy
43,MS18B_X39_A0_0010_M_GST_0230.wav,MS18B_X39_A0_0010_M_GST_0230,42,42,42,43,กุสตาดอล์ฟ,npc,male,gustadolph,assets/triangle-strategy/approved_voice_references/gustadolph.wav,ดราแกน... เจ้าจะสื่อว่านี่เป็นความรู้จากพรรคพวกของข้างั้นรึ?,,,PENDING_MANUAL_GENERATION,,triangle-strategy
44,MS18B_X39_A0_0010_M_GST_0240.wav,MS18B_X39_A0_0010_M_GST_0240,43,43,43,44,กุสตาดอล์ฟ,npc,male,gustadolph,assets/triangle-strategy/approved_voice_references/gustadolph.wav,หากข้าแต่งตั้งเขาเป็นนายกรัฐมนตรีแต่แรก เราคงไม่ตกที่นั่งลำบากเช่นนี้...,,,PENDING_MANUAL_GENERATION,,triangle-strategy
45,MS18B_X39_A0_0010_M_GST_0250.wav,MS18B_X39_A0_0010_M_GST_0250,44,44,44,45,กุสตาดอล์ฟ,npc,male,gustadolph,assets/triangle-strategy/approved_voice_references/gustadolph.wav,...กรรมสนองข้าที่สังหารเขาแล้วสินะ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
46,MS18B_X39_A0_0010_M_GST_0260.wav,MS18B_X39_A0_0010_M_GST_0260,45,45,45,46,กุสตาดอล์ฟ,npc,male,gustadolph,assets/triangle-strategy/approved_voice_references/gustadolph.wav,ก็ได้ ข้าจะเป็นสหายร่วมอุดมการณ์วูล์ฟฟอร์ต เราจะพลิกโฉมโลกไปด้วยกัน,,,PENDING_MANUAL_GENERATION,,triangle-strategy
47,MS18B_X39_A0_0010_M_GST_0270.wav,MS18B_X39_A0_0010_M_GST_0270,46,46,46,47,กุสตาดอล์ฟ,npc,male,gustadolph,assets/triangle-strategy/approved_voice_references/gustadolph.wav,ตัวข้า...อาร์ชดยุกแห่งเอสฟรอสต์ ขอปฏิญาณความภักดีต่อท่าน,,,PENDING_MANUAL_GENERATION,,triangle-strategy
48,MS18B_X39_A0_0010_M_GST_0280.wav,MS18B_X39_A0_0010_M_GST_0280,47,47,47,48,กุสตาดอล์ฟ,npc,male,gustadolph,assets/triangle-strategy/approved_voice_references/gustadolph.wav,นำข้าไปเลย,,,PENDING_MANUAL_GENERATION,,triangle-strategy
49,MS18B_X39_A0_0010_M_SEL_0010.wav,MS18B_X39_A0_0010_M_SEL_0010,48,48,48,49,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,ตอนนั้นข้าไม่คิดว่ามันจะเกิดเรื่องเช่นนี้,,,PENDING_MANUAL_GENERATION,,triangle-strategy
50,MS18B_X39_A0_0010_M_SEL_0020.wav,MS18B_X39_A0_0010_M_SEL_0020,49,49,49,50,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,ท่านเองก็คงไม่สั่งเก็บน้องตัวเอง หลังจากที่เขาค้นพบคริสตัลเกลือหรอก,,,PENDING_MANUAL_GENERATION,,triangle-strategy
51,MS18B_X39_A0_0010_M_SEL_0030.wav,MS18B_X39_A0_0010_M_SEL_0030,50,50,50,51,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,ข้าไม่ได้ขอให้ท่านมาย้อนความ ช่วยตั้งเป้าหมายในอนาคตด้วย,,,PENDING_MANUAL_GENERATION,,triangle-strategy
52,MS18B_X39_A0_0010_M_SEL_0040.wav,MS18B_X39_A0_0010_M_SEL_0040,51,51,51,52,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,ท่านคงรู้ดีว่าการกำจัดไฮแซนต์คนเดียวมันเป็นไปไม่ได้ เราต้องสามัคคีกันขอรับ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
53,MS18B_X39_A0_0010_M_SEL_0050.wav,MS18B_X39_A0_0010_M_SEL_0050,52,52,52,53,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,ข้าจะไม่ปล่อยให้ไฮแซนต์คุมอำนาจเกลือและนอร์เซเลียเด็ดขาด ข้ายอมทิ้งสหายของตนเพื่อการนี้ด้วยซ้ำ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
54,MS18B_X39_A0_0010_M_SEL_0060.wav,MS18B_X39_A0_0010_M_SEL_0060,53,53,53,54,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,ข้าให้สิทธิเบเนดิกต์อย่างเต็มที่ วาจาของเขาถือเป็นของข้าเช่นกัน,,,PENDING_MANUAL_GENERATION,,triangle-strategy
55,MS18B_X39_A0_0010_M_SEL_0070.wav,MS18B_X39_A0_0010_M_SEL_0070,54,54,54,55,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,อาร์ชดยุกกุสตาดอล์ฟ ข้าไม่ได้กลัวอิสรภาพของผู้คน...ข้าอยากจะชี้นำ และจะสู้เพื่อพวกเขาหากจำเป็น,,,PENDING_MANUAL_GENERATION,,triangle-strategy
56,MS18B_X39_A0_0010_M_SEL_0080.wav,MS18B_X39_A0_0010_M_SEL_0080,55,55,55,56,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,นั่นคือสาเหตุที่ข้าขึ้นครองบัลลังก์แห่งนี้,,,PENDING_MANUAL_GENERATION,,triangle-strategy
57,MS18B_X39_A0_0010_M_SEL_0090.wav,MS18B_X39_A0_0010_M_SEL_0090,56,56,56,57,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,ข้าเชื่อว่าทุกคนที่ตั้งใจจะปกครองนอร์เซเลีย คงเตรียมตัวเช่นเดียวกับข้าเหมือนกัน,,,PENDING_MANUAL_GENERATION,,triangle-strategy
58,MS18B_X39_A0_0010_M_SEL_0100.wav,MS18B_X39_A0_0010_M_SEL_0100,57,57,57,58,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,นี่คือผลแห่งความพากเพียรของเขาในหอสมุดเอสฟรอสต์,,,PENDING_MANUAL_GENERATION,,triangle-strategy
59,MS18B_X39_A0_0010_M_SEL_0110.wav,MS18B_X39_A0_0010_M_SEL_0110,58,58,58,59,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,ขอบคุณมากขอรับ อาร์ชดยุกกุสตาดอล์ฟ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
60,MS18B_X39_A0_0020_F_ANA_0010.wav,MS18B_X39_A0_0020_F_ANA_0010,59,59,59,60,Anna,main,female,anna,assets/triangle-strategy/approved_voice_references/anna.wav,ไปยั่วโมโหเขาแบบนั้นจะดีเหรอเจ้าคะ?,,,PENDING_MANUAL_GENERATION,,triangle-strategy
61,MS18B_X39_A0_0020_F_ANA_0020.wav,MS18B_X39_A0_0020_F_ANA_0020,60,60,60,61,Anna,main,female,anna,assets/triangle-strategy/approved_voice_references/anna.wav,ระวังแคลรุสจะใช้อำนาจมืดเล่นงานเรานะเจ้าคะ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
62,MS18B_X39_A0_0020_F_ANA_0030.wav,MS18B_X39_A0_0020_F_ANA_0030,61,61,61,62,Anna,main,female,anna,assets/triangle-strategy/approved_voice_references/anna.wav,นอร์เซเลียใหม่สินะ...,,,PENDING_MANUAL_GENERATION,,triangle-strategy
63,MS18B_X39_A0_0020_M_BND_0010.wav,MS18B_X39_A0_0020_M_BND_0010,62,62,62,63,Benedict,main,male,benedict,assets/triangle-strategy/approved_voice_references/benedict.wav,ก็อย่างที่พูดนั่นแหละ อาณาจักรเกลนบรู๊คจะเลิกค้าขายกับสมาคมนอร์เซเลียทุกช่องทาง,,,PENDING_MANUAL_GENERATION,,triangle-strategy
64,MS18B_X39_A0_0020_M_BND_0020.wav,MS18B_X39_A0_0020_M_BND_0020,63,63,63,64,Benedict,main,male,benedict,assets/triangle-strategy/approved_voice_references/benedict.wav,ทางเราขอสั่งให้ผู้ที่ข้องเกี่ยว หอบข้าวของออกจากเกลนบรู๊คทันที หากมีสิ่งใดตกหล่น...ทางอาณาจักรจะขอยึดไว้เป็นสมบัติของตน,,,PENDING_MANUAL_GENERATION,,triangle-strategy
65,MS18B_X39_A0_0020_M_BND_0030.wav,MS18B_X39_A0_0020_M_BND_0030,64,64,64,65,Benedict,main,male,benedict,assets/triangle-strategy/approved_voice_references/benedict.wav,เรื่องนั้นไม่ต้องกังวลหรอก,,,PENDING_MANUAL_GENERATION,,triangle-strategy
66,MS18B_X39_A0_0020_M_BND_0040.wav,MS18B_X39_A0_0020_M_BND_0040,65,65,65,66,Benedict,main,male,benedict,assets/triangle-strategy/approved_voice_references/benedict.wav,นี่ไม่ใช่เรื่องของสมาคมแม้แต่น้อย,,,PENDING_MANUAL_GENERATION,,triangle-strategy
67,MS18B_X39_A0_0020_M_BND_0050.wav,MS18B_X39_A0_0020_M_BND_0050,66,66,66,67,Benedict,main,male,benedict,assets/triangle-strategy/approved_voice_references/benedict.wav,และพวกเราก็ขอบคุณสำหรับความพยายามของท่านด้วย,,,PENDING_MANUAL_GENERATION,,triangle-strategy
68,MS18B_X39_A0_0020_M_BND_0060.wav,MS18B_X39_A0_0020_M_BND_0060,67,67,67,68,Benedict,main,male,benedict,assets/triangle-strategy/approved_voice_references/benedict.wav,แต่ถึงอย่างไร ฝ่าบาทเซเรโนอาไม่จำเป็นต้องพึ่งพาสมาคมในเกลนบรู๊คหรอก,,,PENDING_MANUAL_GENERATION,,triangle-strategy
69,MS18B_X39_A0_0020_M_BND_0070.wav,MS18B_X39_A0_0020_M_BND_0070,68,68,68,69,Benedict,main,male,benedict,assets/triangle-strategy/approved_voice_references/benedict.wav,เก็บน้ำตาไว้ซับระหว่างกลับบ้านเถอะ สุดท้ายสมาคมมันก็กอบโกยกำไรเข้าตัวอยู่แล้ว,,,PENDING_MANUAL_GENERATION,,triangle-strategy
70,MS18B_X39_A0_0020_M_BND_0075.wav,MS18B_X39_A0_0020_M_BND_0075,69,69,69,70,Benedict,main,male,benedict,assets/triangle-strategy/approved_voice_references/benedict.wav,"ซึ่งมันไม่ใกล้เคียงกับคำว่า ""ยุติธรรม"" สำหรับข้าเลย",,,PENDING_MANUAL_GENERATION,,triangle-strategy
71,MS18B_X39_A0_0020_M_BND_0080.wav,MS18B_X39_A0_0020_M_BND_0080,70,70,70,71,Benedict,main,male,benedict,assets/triangle-strategy/approved_voice_references/benedict.wav,นั่นคือเป้าหมายของข้า เพราะเขาจะทำให้ไฮแซนต์แตกแยกกันเอง,,,PENDING_MANUAL_GENERATION,,triangle-strategy
72,MS18B_X39_A0_0020_M_BND_0090.wav,MS18B_X39_A0_0020_M_BND_0090,71,71,71,72,Benedict,main,male,benedict,assets/triangle-strategy/approved_voice_references/benedict.wav,เหนือสิ่งอื่นใด นอร์เซเลียใหม่ของเราไม่จำเป็นต้องมีสมาคม... รวมถึงการแจกจ่ายเกลือของพวกเขา,,,PENDING_MANUAL_GENERATION,,triangle-strategy
73,MS18B_X39_A0_0020_M_BND_0100.wav,MS18B_X39_A0_0020_M_BND_0100,72,72,72,73,Benedict,main,male,benedict,assets/triangle-strategy/approved_voice_references/benedict.wav,ยุคใหม่ที่ลอร์ดเซเรโนอาจะได้ปกครอง... ข้าได้เตรียมแผนการให้เขาเรียบร้อยแล้ว,,,PENDING_MANUAL_GENERATION,,triangle-strategy
74,MS18B_X39_A0_0020_M_BND_0110.wav,MS18B_X39_A0_0020_M_BND_0110,73,73,73,74,Benedict,main,male,benedict,assets/triangle-strategy/approved_voice_references/benedict.wav,แต่ก่อนอื่น เราต้องเจรจากับกุสตาดอล์ฟให้สำเร็จเสียก่อน,,,PENDING_MANUAL_GENERATION,,triangle-strategy
