line_no,file_name,self_id,cue,sequence,waveform,awb_stream,character_name,role,gender,voice_target,reference_audio,thai_text,pronunciation_note,prosody_note,status,tts_text,voice_project
13,MS09_H01_A0_0010_F_CRD_0110.wav,MS09_H01_A0_0010_F_CRD_0110,12,12,12,13,Cordelia,npc,female,cordelia,assets/triangle-strategy/approved_voice_references/cordelia.wav,ข้าน้อมรับการปกครองของเอสฟรอสต์ และสัญญาจะทำทุกหนทางเพื่ออยู่ร่วมกันอย่างสันติกับอาร์ชดยุก,,,PENDING_MANUAL_GENERATION,,triangle-strategy
14,MS09_H01_A0_0010_F_CRD_0120.wav,MS09_H01_A0_0010_F_CRD_0120,13,13,13,14,Cordelia,npc,female,cordelia,assets/triangle-strategy/approved_voice_references/cordelia.wav,ท่านพ่อ ท่านพี่... ข้าสาบานว่าจะล้างแค้นให้พวกท่านเอง,,,PENDING_MANUAL_GENERATION,,triangle-strategy
15,MS09_H01_A0_0010_F_M061_0010.wav,MS09_H01_A0_0010_F_M061_0010,14,14,14,15,หญิงชาวเมืองเกลนบรู๊ค,generic,female,FEMALE_ADULT_A,assets/triangle-strategy/approved_voice_references/FEMALE_ADULT_A.wav,ก็ไปโทษที่ฝ่าบาทเร็กน่าพยายามผูกขาดเหมืองแร่ซะสิ!,,,PENDING_MANUAL_GENERATION,,triangle-strategy
16,MS09_H01_A0_0010_M_GST_0010.wav,MS09_H01_A0_0010_M_GST_0010,15,15,15,16,กุสตาดอล์ฟ,npc,male,gustadolph,,ไม่เห็นจำเป็นเลยนี่ นางเป็นหุ่นเชิดของเราไง นางเป็นสนามอารมณ์ให้กับทุกคนที่มีความหวังและความเกลียดชัง,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
17,MS09_H01_A0_0010_M_GST_0020.wav,MS09_H01_A0_0010_M_GST_0020,16,16,16,17,กุสตาดอล์ฟ,npc,male,gustadolph,,ในขณะที่ชาวเกลนบรู๊คที่น่าสมเพชกำลังคลำทางในความมืด เราจะสร้างระบบการปกครองใหม่ที่ยึดหลักเสรีภาพ,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
18,MS09_H01_A0_0010_M_GST_0030.wav,MS09_H01_A0_0010_M_GST_0030,17,17,17,18,กุสตาดอล์ฟ,npc,male,gustadolph,,เมื่อประชาชนได้ลิ้มรสแห่งเสรีภาพอันแท้จริงของเอสฟรอสต์ พวกเขาจะไม่กลับไปเป็นเช่นเดิมอีก,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
19,MS09_H01_A0_0010_M_GST_0040.wav,MS09_H01_A0_0010_M_GST_0040,18,18,18,19,กุสตาดอล์ฟ,npc,male,gustadolph,,กว่าคอร์เดเลียจะมีลูก อาณาจักรและผู้คนที่นี่จะตกเป็นของเอสฟรอสต์แต่เพียงผู้เดียว,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
20,MS09_H01_A0_0010_M_GST_0050.wav,MS09_H01_A0_0010_M_GST_0050,19,19,19,20,กุสตาดอล์ฟ,npc,male,gustadolph,,ข้าแค่กำลังมอบชีวิตใหม่ให้อาณาจักรอันน่าเบื่อ รับรองว่าพวกเขาจะมาขอบคุณข้าทีหลัง,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
21,MS09_H01_A0_0010_M_M060_0010.wav,MS09_H01_A0_0010_M_M060_0010,20,20,20,21,ชาวเมืองเกลนบรู๊ค,generic,male,MALE_ADULT_A,assets/triangle-strategy/approved_voice_references/MALE_ADULT_A.wav,องค์หญิงคอร์เดเลียจะแต่งงานกับอาร์ชดยุกงั้นเหรอ!?,,,PENDING_MANUAL_GENERATION,,triangle-strategy
22,MS09_H01_A0_0010_M_M060_0020.wav,MS09_H01_A0_0010_M_M060_0020,21,21,21,22,ชาวเมืองเกลนบรู๊ค,generic,male,MALE_ADULT_A,assets/triangle-strategy/approved_voice_references/MALE_ADULT_A.wav,หมายความว่าไงกัน? กุสตาดอล์ฟมันรุกรานบ้านเมืองของเราแท้ๆ!,,,PENDING_MANUAL_GENERATION,,triangle-strategy
23,MS09_H01_A0_0010_M_M060_0030.wav,MS09_H01_A0_0010_M_M060_0030,22,22,22,23,ชาวเมืองเกลนบรู๊ค,generic,male,MALE_ADULT_A,assets/triangle-strategy/approved_voice_references/MALE_ADULT_A.wav,มันสำคัญกับข้าไงเล่า!,,,PENDING_MANUAL_GENERATION,,triangle-strategy
24,MS09_H01_A0_0010_M_M062_0010.wav,MS09_H01_A0_0010_M_M062_0010,23,23,23,24,ชาวเมืองเกลนบรู๊ค,generic,male,MALE_ADULT_B,assets/triangle-strategy/approved_voice_references/MALE_ADULT_B.wav,เอสฟรอสต์ไม่สมควรได้รับการอภัยจากท่าน! อย่าไปตามใจกุสตาดอล์ฟเชียวนะขอรับ!,,,PENDING_MANUAL_GENERATION,,triangle-strategy
25,MS09_H01_A0_0010_M_M080_0010.wav,MS09_H01_A0_0010_M_M080_0010,24,24,24,25,ชาวเมืองเกลนบรู๊ค,generic,male,MALE_ADULT_C,assets/triangle-strategy/approved_voice_references/MALE_ADULT_C.wav,ในเมื่อเกลนบรู๊คของเรายังอยู่ดี มันสำคัญด้วยเหรอว่าองค์หญิงจะแต่งกับใคร?,,,PENDING_MANUAL_GENERATION,,triangle-strategy
26,MS09_H01_A1_0010_F_HEW_0010.wav,MS09_H01_A1_0010_F_HEW_0010,25,25,25,26,Hughette,main,female,hughette,assets/triangle-strategy/approved_voice_references/hughette.wav,ข้าไม่ยอมอภัยที่พวกมันบีบบังคับให้องค์ราชินีพูดเรื่องแย่ๆออกมาเช่นนั้นแน่!,,,PENDING_MANUAL_GENERATION,,triangle-strategy
27,MS09_H01_A1_0010_F_HEW_0020.wav,MS09_H01_A1_0010_F_HEW_0020,26,26,26,27,Hughette,main,female,hughette,assets/triangle-strategy/approved_voice_references/hughette.wav,แต่พวกมันกุเรื่องการตายของฝ่าบาทขึ้นมาก่อนนี่เจ้าคะ! ทำอย่างกับกุสตาดอล์ฟเป็นฝ่ายถูกไปได้!,,,PENDING_MANUAL_GENERATION,,triangle-strategy
28,MS09_H01_A1_0010_F_HEW_0030.wav,MS09_H01_A1_0010_F_HEW_0030,27,27,27,28,Hughette,main,female,hughette,assets/triangle-strategy/approved_voice_references/hughette.wav,...ขออภัยด้วยเจ้าค่ะ องค์ชาย,,,PENDING_MANUAL_GENERATION,,triangle-strategy
29,MS09_H01_A1_0010_F_HEW_0040.wav,MS09_H01_A1_0010_F_HEW_0040,28,28,28,29,Hughette,main,female,hughette,assets/triangle-strategy/approved_voice_references/hughette.wav,หน้ากากนั่น... ดูเหมือนเซอร์แม็กซ์เวลล์เลย!,,,PENDING_MANUAL_GENERATION,,triangle-strategy
30,MS09_H01_A1_0010_M_BND_0010.wav,MS09_H01_A1_0010_M_BND_0010,29,29,29,30,Benedict,main,male,benedict,assets/triangle-strategy/approved_voice_references/benedict.wav,องค์ชายโรแลนด์ ท่านได้ฟังคำปราศรัยในนครหลวงหรือยังขอรับ?,,,PENDING_MANUAL_GENERATION,,triangle-strategy
31,MS09_H01_A1_0010_M_BND_0020.wav,MS09_H01_A1_0010_M_BND_0020,30,30,30,31,Benedict,main,male,benedict,assets/triangle-strategy/approved_voice_references/benedict.wav,ถูกต้องขอรับ ตอนนี้ทุกคนทราบการตายของท่านแล้ว,,,PENDING_MANUAL_GENERATION,,triangle-strategy
32,MS09_H01_A1_0010_M_BND_0030.wav,MS09_H01_A1_0010_M_BND_0030,31,31,31,32,Benedict,main,male,benedict,assets/triangle-strategy/approved_voice_references/benedict.wav,หมายความว่าเราสามารถดำเนินแผนได้อย่างอิสระ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
33,MS09_H01_A1_0010_M_BND_0040.wav,MS09_H01_A1_0010_M_BND_0040,32,32,32,33,Benedict,main,male,benedict,assets/triangle-strategy/approved_voice_references/benedict.wav,นี่เป็นความลับที่รู้กันแค่ในตระกูลวูล์ฟฟอร์ตนะขอรับ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
34,MS09_H01_A1_0010_M_RLN_0010.wav,MS09_H01_A1_0010_M_RLN_0010,33,33,33,34,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,ข้าฟังแล้ว,,,PENDING_MANUAL_GENERATION,,triangle-strategy
35,MS09_H01_A1_0010_M_RLN_0020.wav,MS09_H01_A1_0010_M_RLN_0020,34,34,34,35,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,พอก่อน ฮิวเอทท์,,,PENDING_MANUAL_GENERATION,,triangle-strategy
36,MS09_H01_A1_0010_M_RLN_0030.wav,MS09_H01_A1_0010_M_RLN_0030,35,35,35,36,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,ข้าบอกให้พอก่อนไง! โมโหตอนนี้มันไม่ได้อะไรขึ้นมาหรอก!,,,PENDING_MANUAL_GENERATION,,triangle-strategy
37,MS09_H01_A1_0010_M_RLN_0040.wav,MS09_H01_A1_0010_M_RLN_0040,36,36,36,37,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,คอร์เดเลียสู้สุดใจตัวคนเดียวมาตลอด ข้าปวดใจทุกวันที่ช่วยนางไม่ได้...,,,PENDING_MANUAL_GENERATION,,triangle-strategy
38,MS09_H01_A1_0010_M_RLN_0050.wav,MS09_H01_A1_0010_M_RLN_0050,37,37,37,38,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,พอได้แล้วนะ หากคอร์เดเลียทนได้ พวกเราก็ทนได้...,,,PENDING_MANUAL_GENERATION,,triangle-strategy
39,MS09_H01_A1_0010_M_RLN_0060.wav,MS09_H01_A1_0010_M_RLN_0060,38,38,38,39,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,หากนางยังมีชีวิต แค่นั้นก็เพียงพอสำหรับข้าแล้ว...,,,PENDING_MANUAL_GENERATION,,triangle-strategy
40,MS09_H01_A1_0010_M_RLN_0070.wav,MS09_H01_A1_0010_M_RLN_0070,39,39,39,40,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,ไม่หรอก ข้าขอโทษด้วยนะ ข้าคุมตัวเองไม่อยู่...,,,PENDING_MANUAL_GENERATION,,triangle-strategy
41,MS09_H01_A1_0010_M_RLN_0080.wav,MS09_H01_A1_0010_M_RLN_0080,40,40,40,41,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,คิดถึงเรื่องนั้นไปคงไม่ช่วยอะไรขึ้นมา เราต้องลงมือทำอะไรสักอย่างแล้ว,,,PENDING_MANUAL_GENERATION,,triangle-strategy
42,MS09_H01_A1_0010_M_RLN_0090.wav,MS09_H01_A1_0010_M_RLN_0090,41,41,41,42,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,สหายทุกคนจงฟังข้า องค์ชายโรแลนด์แห่งเกลนบรู๊คได้ตายไปแล้ว,,,PENDING_MANUAL_GENERATION,,triangle-strategy
43,MS09_H01_A1_0010_M_RLN_0100.wav,MS09_H01_A1_0010_M_RLN_0100,42,42,42,43,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,ตอนนี้ข้าเป็นเพียงโรแลนด์ นักสู้ผู้หลบหนีมาจากอาณาจักรล่มสลาย,,,PENDING_MANUAL_GENERATION,,triangle-strategy
44,MS09_H01_A1_0010_M_RLN_0110.wav,MS09_H01_A1_0010_M_RLN_0110,43,43,43,44,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,ข้าขอให้พวกเจ้าช่วยสนับสนุนข้า จนกว่าตะวันจะทอแสงให้ราชวงศ์ของเราอีกครั้งด้วย,,,PENDING_MANUAL_GENERATION,,triangle-strategy
45,MS09_H01_A1_0010_M_RLN_0120.wav,MS09_H01_A1_0010_M_RLN_0120,44,44,44,45,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,อาจารย์...,,,PENDING_MANUAL_GENERATION,,triangle-strategy
46,MS09_H01_A1_0010_M_RLN_0130.wav,MS09_H01_A1_0010_M_RLN_0130,45,45,45,46,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,โปรดมอบพละกำลังแก่ข้า เพื่อปลดปล่อยบ้านเมืองเราจากเงื้อมมือเอสฟรอสต์ด้วยเถิด...,,,PENDING_MANUAL_GENERATION,,triangle-strategy
47,MS09_H01_A1_0010_M_SEL_0010.wav,MS09_H01_A1_0010_M_SEL_0010,46,46,46,47,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,พวกเราทุกคนเข้าใจท่านดีนะ องค์ชายโรแลนด์,,,PENDING_MANUAL_GENERATION,,triangle-strategy
48,MS09_H01_A1_0010_M_SEL_0020.wav,MS09_H01_A1_0010_M_SEL_0020,47,47,47,48,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,นั่นของเซอร์แม็กซ์เวลล์เหรอ...?,,,PENDING_MANUAL_GENERATION,,triangle-strategy
49,MS09_H01_A1_0020_M_BND_0010.wav,MS09_H01_A1_0020_M_BND_0010,48,48,48,49,Benedict,main,male,benedict,assets/triangle-strategy/approved_voice_references/benedict.wav,ลอร์ดเซเรโนอา หากพ่อของท่านตื่นขึ้นมา...,,,PENDING_MANUAL_GENERATION,,triangle-strategy
50,MS09_H01_A1_0020_M_BND_0020.wav,MS09_H01_A1_0020_M_BND_0020,49,49,49,50,Benedict,main,male,benedict,assets/triangle-strategy/approved_voice_references/benedict.wav,ข้ามั่นใจว่าเขาจะชื่นชมท่านที่ปกป้องวูล์ฟฟอร์ตเป็นอย่างดีแน่นอนขอรับ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
51,MS09_H01_A1_0020_M_BND_0030.wav,MS09_H01_A1_0020_M_BND_0030,50,50,50,51,Benedict,main,male,benedict,assets/triangle-strategy/approved_voice_references/benedict.wav,ถูกต้อง รัฐมนตรีซอสเลย์เป็นคนเห็นแก่ตัว,,,PENDING_MANUAL_GENERATION,,triangle-strategy
52,MS09_H01_A1_0020_M_BND_0040.wav,MS09_H01_A1_0020_M_BND_0040,51,51,51,52,Benedict,main,male,benedict,assets/triangle-strategy/approved_voice_references/benedict.wav,ข้าคงจะรีดไถ่พวกเราให้หมด แล้วค่อยหาโอกาสที่จะ-,,,PENDING_MANUAL_GENERATION,,triangle-strategy
53,MS09_H01_A1_0020_M_BND_0050.wav,MS09_H01_A1_0020_M_BND_0050,52,52,52,53,Benedict,main,male,benedict,assets/triangle-strategy/approved_voice_references/benedict.wav,แน่อยู่แล้วสิ ตอนนี้แอนนาเริ่มลงมือแล้ว,,,PENDING_MANUAL_GENERATION,,triangle-strategy
54,MS09_H01_A1_0020_M_BND_0060.wav,MS09_H01_A1_0020_M_BND_0060,53,53,53,54,Benedict,main,male,benedict,assets/triangle-strategy/approved_voice_references/benedict.wav,หน้าที่ของเราคือการปกป้องและชี้นำตระกูล,,,PENDING_MANUAL_GENERATION,,triangle-strategy
55,MS09_H01_A1_0020_M_ELA_0010.wav,MS09_H01_A1_0020_M_ELA_0010,54,54,54,55,Erador,main,male,erador,assets/triangle-strategy/approved_voice_references/erador.wav,อาการดีขึ้นขอรับ แต่ยังมีร้องโอดครวญอยู่บ้าง,,,PENDING_MANUAL_GENERATION,,triangle-strategy
56,MS09_H01_A1_0020_M_ELA_0015.wav,MS09_H01_A1_0020_M_ELA_0015,55,55,55,56,Erador,main,male,erador,assets/triangle-strategy/approved_voice_references/erador.wav,ทานแล้วขอรับ ตอนนี้เขายังไม่ฟื้นแต่น่าจะหายใจคล่องขึ้นแล้ว,,,PENDING_MANUAL_GENERATION,,triangle-strategy
57,MS09_H01_A1_0020_M_ELA_0020.wav,MS09_H01_A1_0020_M_ELA_0020,56,56,56,57,Erador,main,male,erador,assets/triangle-strategy/approved_voice_references/erador.wav,น่าเศร้าที่ปัญหาจริงๆมันเพิ่งจะเริ่มต้นขึ้นน่ะสิ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
58,MS09_H01_A1_0020_M_ELA_0030.wav,MS09_H01_A1_0020_M_ELA_0030,57,57,57,58,Erador,main,male,erador,assets/triangle-strategy/approved_voice_references/erador.wav,ข้าไม่เชื่อหรอกว่าตระกูลเอนด์จะคุ้มครองเราฟรีๆ ยิ่งพึ่งพวกเขานานเท่าใด ราคาที่ต้องจ่ายจะยิ่งสูงมากขึ้นเท่านั้น,,,PENDING_MANUAL_GENERATION,,triangle-strategy
59,MS09_H01_A1_0020_M_ELA_0040.wav,MS09_H01_A1_0020_M_ELA_0040,58,58,58,59,Erador,main,male,erador,assets/triangle-strategy/approved_voice_references/erador.wav,หากเจ้าเป็นเขา เจ้าจะทำยังไงล่ะ?,,,PENDING_MANUAL_GENERATION,,triangle-strategy
60,MS09_H01_A1_0020_M_ELA_0050.wav,MS09_H01_A1_0020_M_ELA_0050,59,59,59,60,Erador,main,male,erador,assets/triangle-strategy/approved_voice_references/erador.wav,เราไม่ปล่อยให้เกิดเรื่องนั้นขึ้นหรอก,,,PENDING_MANUAL_GENERATION,,triangle-strategy
61,MS09_H01_A1_0020_M_ELA_0060.wav,MS09_H01_A1_0020_M_ELA_0060,60,60,60,61,Erador,main,male,erador,assets/triangle-strategy/approved_voice_references/erador.wav,นับตั้งแต่วันที่ลอร์ดซีมอนรับข้าเข้ามา ใจของข้ายังเป็นเช่นเดิมนะพ่อหนุ่ม,,,PENDING_MANUAL_GENERATION,,triangle-strategy
62,MS09_H01_A1_0020_M_ELA_0070.wav,MS09_H01_A1_0020_M_ELA_0070,61,61,61,62,Erador,main,male,erador,assets/triangle-strategy/approved_voice_references/erador.wav,ข้าพร้อมเสี่ยงชีวิตเพื่อวงศ์ตระกูล ไม่ว่าจะครั้งนี้หรือครั้งไหน พวกเราจะผ่านมันไปด้วยกัน,,,PENDING_MANUAL_GENERATION,,triangle-strategy
63,MS09_H01_A1_0020_M_SEL_0010.wav,MS09_H01_A1_0020_M_SEL_0010,62,62,62,63,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,ท่านพ่อเป็นยังไงบ้าง?,,,PENDING_MANUAL_GENERATION,,triangle-strategy
64,MS09_H01_A1_0020_M_SEL_0020.wav,MS09_H01_A1_0020_M_SEL_0020,63,63,63,64,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,เข้าใจแล้ว...,,,PENDING_MANUAL_GENERATION,,triangle-strategy
65,MS09_H01_A1_0020_M_SEL_0022.wav,MS09_H01_A1_0020_M_SEL_0022,64,64,64,65,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,แล้วเขาได้ทานยาที่ไฮแซนต์มอบให้เราหรือยัง?,,,PENDING_MANUAL_GENERATION,,triangle-strategy
66,MS09_H01_A1_0020_M_SEL_0025.wav,MS09_H01_A1_0020_M_SEL_0025,65,65,65,66,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,ขอบคุณนะท่าน ดีใจที่อย่างน้อยความเจ็บปวดของเขาได้รับการบรรเทาลงบ้าง,,,PENDING_MANUAL_GENERATION,,triangle-strategy
67,MS09_H01_A1_0020_M_SEL_0027.wav,MS09_H01_A1_0020_M_SEL_0027,66,66,66,67,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,อยากจะเล่าสถานการณ์ให้ท่านพ่อฟังตอนนี้จริงๆ แต่...,,,PENDING_MANUAL_GENERATION,,triangle-strategy
68,MS09_H01_A1_0020_M_SEL_0040.wav,MS09_H01_A1_0020_M_SEL_0040,68,68,68,69,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,ขอบคุณพวกท่านทั้งสองจริงๆนะ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
69,MS09_H01_A1_0030_F_FRE_0010.wav,MS09_H01_A1_0030_F_FRE_0010,69,69,69,70,Frederica,main,female,frederica,assets/triangle-strategy/approved_voice_references/frederica.wav,เขา...ใจดีจังเลยนะ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
70,MS09_H01_A1_0030_F_HEW_0010.wav,MS09_H01_A1_0030_F_HEW_0010,70,70,70,71,Hughette,main,female,hughette,assets/triangle-strategy/approved_voice_references/hughette.wav,มีสารจากรัฐมนตรีซอสเลย์มาถึงเจ้าค่ะ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
71,MS09_H01_A1_0030_M_BND_0010.wav,MS09_H01_A1_0030_M_BND_0010,71,71,71,72,Benedict,main,male,benedict,assets/triangle-strategy/approved_voice_references/benedict.wav,ขอรับ ของส่วนใหญ่เป็นเสบียงกับวัสดุ แล้วก็เงินจำนวนมากขอรับ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
72,MS09_H01_A1_0030_M_BND_0020.wav,MS09_H01_A1_0030_M_BND_0020,72,72,72,73,Benedict,main,male,benedict,assets/triangle-strategy/approved_voice_references/benedict.wav,แม้จะเทียบกับมาตรฐานไฮแซนต์ ตระกูลเอนด์ถือว่าร่ำรวยอยู่ดี เงินแค่นี้ไม่กระทบคลังสมบัติของเขาหรอกขอรับ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
73,MS09_H01_A1_0030_M_BND_0030.wav,MS09_H01_A1_0030_M_BND_0030,73,73,73,74,Benedict,main,male,benedict,assets/triangle-strategy/approved_voice_references/benedict.wav,พวกเราแจกจ่ายทรัพยากรจำเป็นเรียบร้อย และเติมเสบียงให้เราแล้วด้วย,,,PENDING_MANUAL_GENERATION,,triangle-strategy
74,MS09_H01_A1_0030_M_BND_0040.wav,MS09_H01_A1_0030_M_BND_0040,74,74,74,75,Benedict,main,male,benedict,assets/triangle-strategy/approved_voice_references/benedict.wav,ข้าคิดว่านั่นเป็นจุดประสงค์อันแท้จริงของพวกเขาขอรับ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
75,MS09_H01_A1_0030_M_BND_0050.wav,MS09_H01_A1_0030_M_BND_0050,75,75,75,76,Benedict,main,male,benedict,assets/triangle-strategy/approved_voice_references/benedict.wav,ตราบใดที่เรายังมุ่งหน้าต่อในเส้นทางนี้ สักวันต้องเป็นวันของเราแน่นอน,,,PENDING_MANUAL_GENERATION,,triangle-strategy
76,MS09_H01_A1_0030_M_BND_0060.wav,MS09_H01_A1_0030_M_BND_0060,76,76,76,77,Benedict,main,male,benedict,assets/triangle-strategy/approved_voice_references/benedict.wav,...เขารีบลงมือเหลือเกิน รอบนี้จะขออะไรพิศดารจากเราอีกล่ะ?,,,PENDING_MANUAL_GENERATION,,triangle-strategy
77,MS09_H01_A1_0030_M_ELA_0010.wav,MS09_H01_A1_0030_M_ELA_0010,77,77,77,78,Erador,main,male,erador,assets/triangle-strategy/approved_voice_references/erador.wav,ข้าก็อยากพูดว่าดีใจที่ช่วยอยู่หรอก แต่เกรงว่าจะพูดเช่นนั้นไม่ได้น่ะสิ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
