line_no,file_name,self_id,cue,sequence,waveform,awb_stream,character_name,role,gender,voice_target,reference_audio,thai_text,pronunciation_note,prosody_note,status,tts_text,voice_project
15,MS17_H01_A0_0010_M_RLN_0060.wav,MS17_H01_A0_0010_M_RLN_0060,15,15,15,16,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,ไม่ว่าจะเกิดอะไร เจ้าจะเดินไปพร้อมกับข้าใช่ไหม?,,,PENDING_MANUAL_GENERATION,,triangle-strategy
16,MS17_H01_A0_0010_M_RLN_0070.wav,MS17_H01_A0_0010_M_RLN_0070,16,16,16,17,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,เข้าใจแล้วล่ะ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
17,MS17_H01_A0_0010_M_RLN_0080.wav,MS17_H01_A0_0010_M_RLN_0080,17,17,17,18,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,ข้าฝากเจ้าพาทุกคนไปที่ปราสาทวูล์ฟฟอร์ต และช่วยรายงานความเคลื่อนไหวของไฮแซนต์ให้ข้าทราบด้วยนะ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
18,MS17_H01_A0_0010_M_SEL_0010.wav,MS17_H01_A0_0010_M_SEL_0010,18,18,18,19,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,ไม่นึกว่าคริสตัลเกลือจะกลายเป็นของเรานะเนี่ย ว่าแต่เอายังไงต่อดีล่ะ?,,,PENDING_MANUAL_GENERATION,,triangle-strategy
19,MS17_H01_A0_0010_M_SEL_0020.wav,MS17_H01_A0_0010_M_SEL_0020,19,19,19,20,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,ว่ายังไงขอรับฝ่าบาท?,,,PENDING_MANUAL_GENERATION,,triangle-strategy
20,MS17_H01_A0_0010_M_SEL_0030.wav,MS17_H01_A0_0010_M_SEL_0030,20,20,20,21,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,เบเนดิกต์ จริงๆตอนนี้ข้าก็จนปัญญาเหมือนกัน ข้าขอฟังความเห็นทุกคนประกอบการตัดสินใจได้ไหม?,,,PENDING_MANUAL_GENERATION,,triangle-strategy
21,MS17_H01_A0_0010_M_SEL_0040.wav,MS17_H01_A0_0010_M_SEL_0040,21,21,21,22,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,ข้าเคยเป็นลอร์ดวูล์ฟฟอร์ต ก่อนที่จะกลายเป็นผู้ศักดิ์สิทธิ์,,,PENDING_MANUAL_GENERATION,,triangle-strategy
22,MS17_H01_A0_0010_M_SEL_0050.wav,MS17_H01_A0_0010_M_SEL_0050,22,22,22,23,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,และข้าก็เป็นสหายของท่านอยู่เช่นเดิม,,,PENDING_MANUAL_GENERATION,,triangle-strategy
23,MS17_H01_A0_0010_M_SEL_0060.wav,MS17_H01_A0_0010_M_SEL_0060,23,23,23,24,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,แล้วเจอกันขอรับ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
24,MS17_H01_A1_0010_F_ANA_0010.wav,MS17_H01_A1_0010_F_ANA_0010,24,24,24,25,Anna,main,female,anna,assets/triangle-strategy/approved_voice_references/anna.wav,เบเนดิกต์...พวกเราทำตามท่านมาตลอด ครั้งนี้เราขอตามคนอื่นบ้างนะเจ้าคะ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
25,MS17_H01_A1_0010_F_FRE_0010.wav,MS17_H01_A1_0010_F_FRE_0010,25,25,25,26,Frederica,main,female,frederica,assets/triangle-strategy/approved_voice_references/frederica.wav,แล้วชาวโรเซลล์ล่ะ?,,,PENDING_MANUAL_GENERATION,,triangle-strategy
26,MS17_H01_A1_0010_F_FRE_0020.wav,MS17_H01_A1_0010_F_FRE_0020,26,26,26,27,Frederica,main,female,frederica,assets/triangle-strategy/approved_voice_references/frederica.wav,ชะตาแห่งคนของข้านั้นถือเป็นเรื่องเล็กน้อย หากต้องเทียบกับสงครามอันยิ่งใหญ่ซึ่งล้อมรอบเรา,,,PENDING_MANUAL_GENERATION,,triangle-strategy
27,MS17_H01_A1_0010_F_FRE_0030.wav,MS17_H01_A1_0010_F_FRE_0030,27,27,27,28,Frederica,main,female,frederica,assets/triangle-strategy/approved_voice_references/frederica.wav,แต่เจ้ากลับเลือกเดินในขวากหนาม แทนที่จะปัดชาวโรเซลล์ออกไป,,,PENDING_MANUAL_GENERATION,,triangle-strategy
28,MS17_H01_A1_0010_F_FRE_0040.wav,MS17_H01_A1_0010_F_FRE_0040,28,28,28,29,Frederica,main,female,frederica,assets/triangle-strategy/approved_voice_references/frederica.wav,เป็นเกียรติของข้าอย่างยิ่งที่ได้สู้เคียงข้างและฝ่าฟันไปด้วยกัน,,,PENDING_MANUAL_GENERATION,,triangle-strategy
29,MS17_H01_A1_0010_F_FRE_0050.wav,MS17_H01_A1_0010_F_FRE_0050,29,29,29,30,Frederica,main,female,frederica,assets/triangle-strategy/approved_voice_references/frederica.wav,เรากำลังจะทำสงครามจากทั้งสามทิศสินะ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
30,MS17_H01_A1_0010_F_FRE_0060.wav,MS17_H01_A1_0010_F_FRE_0060,30,30,30,31,Frederica,main,female,frederica,assets/triangle-strategy/approved_voice_references/frederica.wav,ข้าขอเดินทางไปที่ไฮแซนต์นะ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
31,MS17_H01_A1_0010_F_FRE_0070.wav,MS17_H01_A1_0010_F_FRE_0070,31,31,31,32,Frederica,main,female,frederica,assets/triangle-strategy/approved_voice_references/frederica.wav,ข้าต้องการเปิดโปงเทพธิดาจอมปลอมให้ผู้คนได้รับรู้กันถ้วนหน้า ข้าจะชักจูงคนของข้าให้ปฏิวัติเพื่ออิสรภาพ!,,,PENDING_MANUAL_GENERATION,,triangle-strategy
32,MS17_H01_A1_0010_F_HEW_0010.wav,MS17_H01_A1_0010_F_HEW_0010,32,32,32,33,Hughette,main,female,hughette,assets/triangle-strategy/approved_voice_references/hughette.wav,ขออนุญาตพูดตามตรงนะเจ้าคะฝ่าบาท ครั้งนี้ข้าเห็นด้วยกับลอร์ดเซเรโนอา!,,,PENDING_MANUAL_GENERATION,,triangle-strategy
33,MS17_H01_A1_0010_F_YRA_0010.wav,MS17_H01_A1_0010_F_YRA_0010,33,33,33,34,Geela,main,female,geela,assets/triangle-strategy/approved_voice_references/geela.wav,ฝันของเราไม่อาจเป็นจริงได้ หากเราไม่ต่อสู้เพื่อมัน,,,PENDING_MANUAL_GENERATION,,triangle-strategy
34,MS17_H01_A1_0010_M_BND_0010.wav,MS17_H01_A1_0010_M_BND_0010,34,34,34,35,Benedict,main,male,benedict,assets/triangle-strategy/approved_voice_references/benedict.wav,ท่านพูดอะไรออกมาเนี่ย!?,,,PENDING_MANUAL_GENERATION,,triangle-strategy
35,MS17_H01_A1_0010_M_BND_0020.wav,MS17_H01_A1_0010_M_BND_0020,35,35,35,36,Benedict,main,male,benedict,assets/triangle-strategy/approved_voice_references/benedict.wav,พร้อมกันเหรอขอรับ!?,,,PENDING_MANUAL_GENERATION,,triangle-strategy
36,MS17_H01_A1_0010_M_BND_0030.wav,MS17_H01_A1_0010_M_BND_0030,36,36,36,37,Benedict,main,male,benedict,assets/triangle-strategy/approved_voice_references/benedict.wav,ข้า...ละอายเหลือเกินที่ต้องยอมรับว่าตัวข้าหน้ามืดตามัว เพียงเพราะอยากปกป้องเขตแดนเสมอมา จนไม่สามารถนำเสนอวิธีเชิงรุกมากกว่านี้,,,PENDING_MANUAL_GENERATION,,triangle-strategy
37,MS17_H01_A1_0010_M_BND_0040.wav,MS17_H01_A1_0010_M_BND_0040,37,37,37,38,Benedict,main,male,benedict,assets/triangle-strategy/approved_voice_references/benedict.wav,แผนของท่านนั้นบ้าระห่ำ...และอาจจะเสี่ยงด้วยเช่นกัน แต่ก็ใช่ว่าจะเป็นไปไม่ได้ ลองดูก็ไม่เสียหายขอรับ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
38,MS17_H01_A1_0010_M_BND_0050.wav,MS17_H01_A1_0010_M_BND_0050,38,38,38,39,Benedict,main,male,benedict,assets/triangle-strategy/approved_voice_references/benedict.wav,ตระกูลของเราก้าวหน้าได้ก็เพราะท่าน ลอร์ดเซเรโนอา,,,PENDING_MANUAL_GENERATION,,triangle-strategy
39,MS17_H01_A1_0010_M_BND_0060.wav,MS17_H01_A1_0010_M_BND_0060,39,39,39,40,Benedict,main,male,benedict,assets/triangle-strategy/approved_voice_references/benedict.wav,ไฮแซนต์และเอสฟรอสต์คงคาดไม่ถึง พวกเราจะคว้าชัยโดยอาศัยความแตกตื่น,,,PENDING_MANUAL_GENERATION,,triangle-strategy
40,MS17_H01_A1_0010_M_BND_0070.wav,MS17_H01_A1_0010_M_BND_0070,40,40,40,41,Benedict,main,male,benedict,assets/triangle-strategy/approved_voice_references/benedict.wav,ข้าจะล่อทัพไฮแซนต์ให้มาพบจุดจบของพวกมันที่ปราสาทวูล์ฟฟอร์ต,,,PENDING_MANUAL_GENERATION,,triangle-strategy
41,MS17_H01_A1_0010_M_ELA_0010.wav,MS17_H01_A1_0010_M_ELA_0010,41,41,41,42,Erador,main,male,erador,assets/triangle-strategy/approved_voice_references/erador.wav,ไม่มีเลยพ่อหนุ่ม! เลือดของข้ามันสูบฉีดไปหมดแล้ว!,,,PENDING_MANUAL_GENERATION,,triangle-strategy
42,MS17_H01_A1_0010_M_RLN_0010.wav,MS17_H01_A1_0010_M_RLN_0010,42,42,42,43,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,นี่เจ้าตั้งใจเช่นนั้นจริงๆเหรอ เซเรโนอา?,,,PENDING_MANUAL_GENERATION,,triangle-strategy
43,MS17_H01_A1_0010_M_RLN_0020.wav,MS17_H01_A1_0010_M_RLN_0020,43,43,43,44,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,คือเราจะทำตามแผนของเบเนดิกต์งั้นเหรอ?,,,PENDING_MANUAL_GENERATION,,triangle-strategy
44,MS17_H01_A1_0010_M_RLN_0030.wav,MS17_H01_A1_0010_M_RLN_0030,44,44,44,45,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,จริงๆ แล้ว ข้าคิดว่าไฮแซนต์อาจปกครองได้ดีกว่าข้า พวกเขาสามารถนำความรุ่งเรืองมาสู่นอร์เซเลียได้,,,PENDING_MANUAL_GENERATION,,triangle-strategy
45,MS17_H01_A1_0010_M_RLN_0040.wav,MS17_H01_A1_0010_M_RLN_0040,45,45,45,46,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,ข้านั้นมัวเมากับการแก้แค้นกุสตาดอล์ฟ จนอาจเผลอทรยศต่ออาณาจักรของตนไปแล้ว,,,PENDING_MANUAL_GENERATION,,triangle-strategy
46,MS17_H01_A1_0010_M_RLN_0050.wav,MS17_H01_A1_0010_M_RLN_0050,46,46,46,47,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,เซเรโนอา เจ้าทำให้ข้าตาสว่าง,,,PENDING_MANUAL_GENERATION,,triangle-strategy
47,MS17_H01_A1_0010_M_RLN_0060.wav,MS17_H01_A1_0010_M_RLN_0060,47,47,47,48,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,สหายของข้า ในฐานะกษัตริย์แห่งเกลนบรู๊ค ไม่ว่าศัตรูหน้าไหนข้าก็พร้อมสู้เพื่อความรุ่งโรจน์แห่งประชาชนของเรา!,,,PENDING_MANUAL_GENERATION,,triangle-strategy
48,MS17_H01_A1_0010_M_RLN_0070.wav,MS17_H01_A1_0010_M_RLN_0070,48,48,48,49,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,ข้าเห็นด้วย รีบยุติสงครามโดยเร็วและเด็ดขาดจะดีกว่า,,,PENDING_MANUAL_GENERATION,,triangle-strategy
49,MS17_H01_A1_0010_M_RLN_0080.wav,MS17_H01_A1_0010_M_RLN_0080,49,49,49,50,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,สวาร็อครู้ว่าข้าเป็นใคร และเขารับปากว่าจะสู้เคียงข้างข้า,,,PENDING_MANUAL_GENERATION,,triangle-strategy
50,MS17_H01_A1_0010_M_RLN_0090.wav,MS17_H01_A1_0010_M_RLN_0090,50,50,50,51,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,ข้าจะมุ่งหน้าสู่เอสฟรอสต์ และทำให้มั่นใจว่าเขาจะรักษาสัญญา,,,PENDING_MANUAL_GENERATION,,triangle-strategy
51,MS17_H01_A1_0010_M_SEL_0010.wav,MS17_H01_A1_0010_M_SEL_0010,51,51,51,52,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,ข้าตัดสินใจได้แล้ว,,,PENDING_MANUAL_GENERATION,,triangle-strategy
52,MS17_H01_A1_0010_M_SEL_0020.wav,MS17_H01_A1_0010_M_SEL_0020,52,52,52,53,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,เราจะไม่ส่งคริสตัลเกลือให้ใครทั้งสิ้น และจะไม่เก็บไว้ให้ตัวเองเช่นกัน,,,PENDING_MANUAL_GENERATION,,triangle-strategy
53,MS17_H01_A1_0010_M_SEL_0030.wav,MS17_H01_A1_0010_M_SEL_0030,53,53,53,54,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,เราจะแจกจ่ายเกลือให้ชาวนอร์เซเลียทุกคน เพื่อพลิกโฉมทวีปของเรา,,,PENDING_MANUAL_GENERATION,,triangle-strategy
54,MS17_H01_A1_0010_M_SEL_0040.wav,MS17_H01_A1_0010_M_SEL_0040,54,54,54,55,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,ข้าเพียงแค่พูดตามความรู้สึกก็เท่านั้น ข้าไม่ลืมพวกเขาแน่นอน...ข้ารับปาก,,,PENDING_MANUAL_GENERATION,,triangle-strategy
55,MS17_H01_A1_0010_M_SEL_0050.wav,MS17_H01_A1_0010_M_SEL_0050,55,55,55,56,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,แต่ข้าขอเวลาอธิบายแผนการสักหน่อย,,,PENDING_MANUAL_GENERATION,,triangle-strategy
56,MS17_H01_A1_0010_M_SEL_0060.wav,MS17_H01_A1_0010_M_SEL_0060,56,56,56,57,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,เราต้องทำลายหลักคำสอน เพื่อแจกจ่ายเกลือแก่ชาวนอร์เซเลียทุกคน,,,PENDING_MANUAL_GENERATION,,triangle-strategy
57,MS17_H01_A1_0010_M_SEL_0070.wav,MS17_H01_A1_0010_M_SEL_0070,57,57,57,58,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,ซึ่งหมายความว่า รัฐศักดิ์สิทธิ์ไฮแซนต์ต้องล่มสลาย,,,PENDING_MANUAL_GENERATION,,triangle-strategy
58,MS17_H01_A1_0010_M_SEL_0080.wav,MS17_H01_A1_0010_M_SEL_0080,58,58,58,59,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,เปล่าขอรับ เราจะโจมตีจากสามทิศทาง,,,PENDING_MANUAL_GENERATION,,triangle-strategy
59,MS17_H01_A1_0010_M_SEL_0090.wav,MS17_H01_A1_0010_M_SEL_0090,59,59,59,60,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,เราจะใช้กับดักไฟป่าในเขตปราสาทเพื่อป้องกันไฮแซนต์จากการยึดครองเหมือง,,,PENDING_MANUAL_GENERATION,,triangle-strategy
60,MS17_H01_A1_0010_M_SEL_0100.wav,MS17_H01_A1_0010_M_SEL_0100,60,60,60,61,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,ในขณะเดียวกัน ข้าจะเจรจาข้อตกลงกับเอสฟรอสต์เพื่อใช้งานปืนใหญ่เสียงสังเวย,,,PENDING_MANUAL_GENERATION,,triangle-strategy
61,MS17_H01_A1_0010_M_SEL_0110.wav,MS17_H01_A1_0010_M_SEL_0110,61,61,61,62,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,ข้ารู้ดีว่าต้องแบกรับความเสี่ยง แต่ข้าเชื่อว่าเราเกลี้ยกล่อมสวาร็อคได้แน่นอน เพราะเขาเป็นศัตรูกับอาร์ชดยุก,,,PENDING_MANUAL_GENERATION,,triangle-strategy
62,MS17_H01_A1_0010_M_SEL_0120.wav,MS17_H01_A1_0010_M_SEL_0120,62,62,62,63,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,สุดท้ายเราจะเปิดโปงคำสอนจอมปลอมของไฮแซนต์ และทำให้เกิดการปฏิวัติโรเซลล์อีกครั้ง,,,PENDING_MANUAL_GENERATION,,triangle-strategy
63,MS17_H01_A1_0010_M_SEL_0130.wav,MS17_H01_A1_0010_M_SEL_0130,63,63,63,64,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,จะได้โค่นล้มหัวหน้านักบวช และทำให้เมืองหลวงโกลาหลในคราเดียว,,,PENDING_MANUAL_GENERATION,,triangle-strategy
64,MS17_H01_A1_0010_M_SEL_0140.wav,MS17_H01_A1_0010_M_SEL_0140,64,64,64,65,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,หากมันสำเร็จ เราจะกำจัดรัฐศักดิ์สิทธิ์โดยมีเอสฟรอสต์อยู่เคียงข้าง,,,PENDING_MANUAL_GENERATION,,triangle-strategy
65,MS17_H01_A1_0010_M_SEL_0150.wav,MS17_H01_A1_0010_M_SEL_0150,65,65,65,66,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,ด้วยนาเกลือและคริสตัลเกลือที่เรามี นอร์เซเลียจะไม่ขัดสนเรื่องนี้อีกต่อไป,,,PENDING_MANUAL_GENERATION,,triangle-strategy
66,MS17_H01_A1_0010_M_SEL_0160.wav,MS17_H01_A1_0010_M_SEL_0160,66,66,66,67,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,เราจะนำสันติสุข ความเท่าเทียม และความมั่นคง มาสู่นอร์เซเลียอย่างที่โรแลนด์เคยวาดฝันไว้,,,PENDING_MANUAL_GENERATION,,triangle-strategy
67,MS17_H01_A1_0010_M_SEL_0170.wav,MS17_H01_A1_0010_M_SEL_0170,67,67,67,68,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,เราจะกอบกู้ชื่อเสียงและความรุ่งโรจน์ให้วูล์ฟฟอร์ต และนำมันเข้าสู่ยุคใหม่อย่างที่เบเนดิกต์ต้องการ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
68,MS17_H01_A1_0010_M_SEL_0180.wav,MS17_H01_A1_0010_M_SEL_0180,68,68,68,69,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,ยุคที่ชาวโรเซลล์ทุกคนจะได้รับอิสระนิรันดร์ เฟรเดอริก้าที่รักของข้า,,,PENDING_MANUAL_GENERATION,,triangle-strategy
69,MS17_H01_A1_0010_M_SEL_0190.wav,MS17_H01_A1_0010_M_SEL_0190,69,69,69,70,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,สิ่งที่ข้าขออาจดูเป็นไปไม่ได้ แต่เราก็ผ่านอุปสรรคอันโหดร้ายมาได้ตลอด เรามาร่วมใจฝ่าฟันไปด้วยกันอีกสักครั้งเถอะ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
70,MS17_H01_A1_0010_M_SEL_0200.wav,MS17_H01_A1_0010_M_SEL_0200,70,70,70,71,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,พวกท่านมีอะไรคัดค้านในสิ่งที่ข้าตัดสินใจไหม?,,,PENDING_MANUAL_GENERATION,,triangle-strategy
71,MS17_H01_A1_0010_M_SEL_0210.wav,MS17_H01_A1_0010_M_SEL_0210,71,71,71,72,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,พวกท่านทั้งสามคิดว่าไงขอรับ?,,,PENDING_MANUAL_GENERATION,,triangle-strategy
72,MS17_H01_A1_0010_M_SEL_0220.wav,MS17_H01_A1_0010_M_SEL_0220,72,72,72,73,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,เช่นนั้น...ตาชั่งคงไม่จำเป็นแล้วล่ะนะ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
73,MS17_H01_A1_0010_M_SEL_0230.wav,MS17_H01_A1_0010_M_SEL_0230,73,73,73,74,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,เส้นทางของเราถูกกำหนดแล้ว!,,,PENDING_MANUAL_GENERATION,,triangle-strategy
74,MS17_H01_A1_0010_M_SEL_0240.wav,MS17_H01_A1_0010_M_SEL_0240,74,74,74,75,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,จากนี้ไป เราจะแยกเป็นสามทัพ ข้าขออธิบายหน้าที่ของแต่ละคนก่อน...,,,PENDING_MANUAL_GENERATION,,triangle-strategy
75,MS17_H01_A1_0010_M_SEL_0250.wav,MS17_H01_A1_0010_M_SEL_0250,75,75,75,76,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,...หวังว่ามันจะช่วยให้พวกท่านเข้าใจหน้าที่ในทัพของตนมากขึ้น,,,PENDING_MANUAL_GENERATION,,triangle-strategy
76,MS17_H01_A1_0010_M_SEL_0260.wav,MS17_H01_A1_0010_M_SEL_0260,76,76,76,77,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,การยืดเยื้อสงครามมีแต่จะทำให้อาณาจักรทั้งสามพังพินาศและอดอยาก,,,PENDING_MANUAL_GENERATION,,triangle-strategy
