line_no,file_name,self_id,cue,sequence,waveform,awb_stream,character_name,role,gender,voice_target,reference_audio,thai_text,pronunciation_note,prosody_note,status,tts_text,voice_project
16,MS04_X05_A0_0010_M_RLN_0030.wav,MS04_X05_A0_0010_M_RLN_0030,15,15,15,16,โรแลนด์,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,ข้าจะไม่ทำให้ผิดหวังขอรับ ท่านพ่อ!,,,PENDING_MANUAL_GENERATION,,triangle-strategy
17,MS04_X05_A0_0010_M_RLN_0040.wav,MS04_X05_A0_0010_M_RLN_0040,16,16,16,17,โรแลนด์,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,ขอรับ...,,,PENDING_MANUAL_GENERATION,,triangle-strategy
18,MS04_X05_A0_0010_M_RLN_0050.wav,MS04_X05_A0_0010_M_RLN_0050,17,17,17,18,โรแลนด์,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,ขอรับ ข้ารับปาก!,,,PENDING_MANUAL_GENERATION,,triangle-strategy
19,MS04_X05_A0_0010_M_RLN_0060.wav,MS04_X05_A0_0010_M_RLN_0060,18,18,18,19,โรแลนด์,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,ท่านพ่อ ข้าขอพาเซเร- ไม่สิ ลอร์ดวูล์ฟฟอร์ต ไปด้วยได้ไหมขอรับ?,,,PENDING_MANUAL_GENERATION,,triangle-strategy
20,MS04_X05_A0_0010_M_RLN_0070.wav,MS04_X05_A0_0010_M_RLN_0070,19,19,19,20,โรแลนด์,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,เพราะสุดท้ายเขาก็เป็นคนดูแลปฏิบัติการนี้อยู่แล้ว ความสนิทสนมของเขากับดราแกนอาจจะสร้างความสัมพันธ์อันดีได้ขอรับ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
21,MS04_X05_A0_0010_M_RLN_0080.wav,MS04_X05_A0_0010_M_RLN_0080,20,20,20,21,โรแลนด์,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,แสดงว่าท่านพ่อคิดเหมือนแฟรนี่สินะขอรับ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
22,MS04_X05_A0_0010_M_RLN_0090.wav,MS04_X05_A0_0010_M_RLN_0090,21,21,21,22,โรแลนด์,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,ยังไงก็ตาม เซเรโนอาเป็นสหายที่ข้าไม่อยากให้ใครมาแทนที่ เป็นสหายที่ข้าเชื่อใจไม่ว่าท่านพ่อจะคิดยังไงก็ตาม!,,,PENDING_MANUAL_GENERATION,,triangle-strategy
23,MS04_X05_A1_0010_F_FRE_0010.wav,MS04_X05_A1_0010_F_FRE_0010,22,22,22,23,เฟรเดอริก้า,main,female,frederica,assets/triangle-strategy/approved_voice_references/frederica.wav,ข้า... เอ่อ...,,,PENDING_MANUAL_GENERATION,,triangle-strategy
24,MS04_X05_A1_0010_F_FRE_0020.wav,MS04_X05_A1_0010_F_FRE_0020,23,23,23,24,เฟรเดอริก้า,main,female,frederica,assets/triangle-strategy/approved_voice_references/frederica.wav,แล้วอาณาจักรอื่นที่จะมาร่วมพิธีล่ะ? แบบนี้ไฮแซนต์จะยอมรับชุดของเราได้เหรอ?,,,PENDING_MANUAL_GENERATION,,triangle-strategy
25,MS04_X05_A1_0010_F_FRE_0030.wav,MS04_X05_A1_0010_F_FRE_0030,24,24,24,25,เฟรเดอริก้า,main,female,frederica,assets/triangle-strategy/approved_voice_references/frederica.wav,ลอร์ดซีมอน ที่ท่านช่วยชาวโรเซลล์หลบหนีไฮแซนต์ในสงครามเป็นเรื่องจริงใช่ไหมเจ้าคะ? แล้วท่านก็ให้พวกเขาลี้ภัยมาพักอาศัยที่นี่สินะ?,,,PENDING_MANUAL_GENERATION,,triangle-strategy
26,MS04_X05_A1_0010_F_FRE_0040.wav,MS04_X05_A1_0010_F_FRE_0040,25,25,25,26,เฟรเดอริก้า,main,female,frederica,assets/triangle-strategy/approved_voice_references/frederica.wav,จริงเหรอเจ้าคะ? ข้า...คงปฏิเสธความใจดีของท่านไม่ได้เสียด้วย,,,PENDING_MANUAL_GENERATION,,triangle-strategy
27,MS04_X05_A1_0010_F_YRA_0010.wav,MS04_X05_A1_0010_F_YRA_0010,26,26,26,27,จีล่า,main,female,geela,assets/triangle-strategy/approved_voice_references/geela.wav,ท่านเคยบอกว่าอยากใส่ชุดแบบชาวโรเซลล์ในพิธีไม่ใช่เหรอ?,,,PENDING_MANUAL_GENERATION,,triangle-strategy
28,MS04_X05_A1_0010_F_YRA_0020.wav,MS04_X05_A1_0010_F_YRA_0020,27,27,27,28,จีล่า,main,female,geela,assets/triangle-strategy/approved_voice_references/geela.wav,ชุดพิธีโรเซลล์สินะ! เราเดินทางไปร้องขอพวกเขากันเถอะ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
29,MS04_X05_A1_0010_M_BND_0010.wav,MS04_X05_A1_0010_M_BND_0010,28,28,28,29,เบเนดิกต์,main,male,benedict,assets/triangle-strategy/approved_voice_references/benedict.wav,จัดตารางพิธีสมรสเรียบร้อย แต่เราก็ต้องเลือกชุดอยู่ดี,,,PENDING_MANUAL_GENERATION,,triangle-strategy
30,MS04_X05_A1_0010_M_BND_0020.wav,MS04_X05_A1_0010_M_BND_0020,29,29,29,30,เบเนดิกต์,main,male,benedict,assets/triangle-strategy/approved_voice_references/benedict.wav,แม้มันจะเป็นสถานการณ์ตึงเครียด แต่สุดท้ายแล้วความพยายามของลอร์ดซีมอนก็เห็นผล และกลุ่มโรเซลล์ผู้ลี้ภัยก็พบกับบ้านใหม่ที่นี่,,,PENDING_MANUAL_GENERATION,,triangle-strategy
31,MS04_X05_A1_0010_M_BND_0030.wav,MS04_X05_A1_0010_M_BND_0030,30,30,30,31,เบเนดิกต์,main,male,benedict,assets/triangle-strategy/approved_voice_references/benedict.wav,จวบจนวันนี้ รัฐศักดิ์สิทธิ์ยังต้องการให้พวกเขากลับไปที่ไฮแซนต์ โดยใช้หลักคำสอนเป็นข้ออ้างขอรับ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
32,MS04_X05_A1_0010_M_ELA_0010.wav,MS04_X05_A1_0010_M_ELA_0010,31,31,31,32,เอราดอร์,main,male,erador,assets/triangle-strategy/approved_voice_references/erador.wav,ถ้างั้นก็ไปถามพวกโรเซลล์ซะสิ! มีหมู่บ้านชาวโรเซลล์อยู่ละแวกนี้ด้วยนะ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
33,MS04_X05_A1_0010_M_ELA_0020.wav,MS04_X05_A1_0010_M_ELA_0020,32,32,32,33,เอราดอร์,main,male,erador,assets/triangle-strategy/approved_voice_references/erador.wav,ข้ามั่นใจว่าพวกเขาจะตัดชุดให้ หากท่านขอพวกเขาขอรับ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
34,MS04_X05_A1_0010_M_ELA_0030.wav,MS04_X05_A1_0010_M_ELA_0030,33,33,33,34,เอราดอร์,main,male,erador,assets/triangle-strategy/approved_voice_references/erador.wav,อืม ไปกันให้หมดเนี่ยแหละ! อดใจไม่ไหวแล้วว่าพวกเขาจะตัดชุดแบบไหนให้,,,PENDING_MANUAL_GENERATION,,triangle-strategy
35,MS04_X05_A1_0010_M_SEL_0010.wav,MS04_X05_A1_0010_M_SEL_0010,34,34,34,35,เซเรโนอา,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,ไม่ใช่เรานะ เบเนดิกต์ ท่านหญิงต้องเป็นคนเลือกต่างหาก,,,PENDING_MANUAL_GENERATION,,triangle-strategy
36,MS04_X05_A1_0010_M_SEL_0015.wav,MS04_X05_A1_0010_M_SEL_0015,35,35,35,36,เซเรโนอา,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,เจ้าอยากได้ชุดแบบไหนเหรอ เฟรเดอริก้า?,,,PENDING_MANUAL_GENERATION,,triangle-strategy
37,MS04_X05_A1_0010_M_SEL_0020.wav,MS04_X05_A1_0010_M_SEL_0020,36,36,36,37,เซเรโนอา,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,ข้าจะร่วมทางไปกับเจ้าที่หมู่บ้าน เอาจริงๆ ข้าก็ไม่เคยไปที่นั่นเหมือนกันนะ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
38,MS04_X05_A1_0010_M_SEL_0030.wav,MS04_X05_A1_0010_M_SEL_0030,37,37,37,38,เซเรโนอา,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,คงเป็นโอกาสอันดีที่จะทำความรู้จักและสานสัมพันธ์กับพวกเขาให้แน่นแฟ้นขึ้น,,,PENDING_MANUAL_GENERATION,,triangle-strategy
39,MS04_X05_A1_0010_M_SMN_0010.wav,MS04_X05_A1_0010_M_SMN_0010,38,38,38,39,ซีมอน,npc,male,symon,assets/triangle-strategy/approved_voice_references/symon.wav,อืม พวกเขามาอาศัยอยู่ในถิ่นเราได้เพราะแบบนี้แหละ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
40,MS04_X05_A1_0010_M_SMN_0020.wav,MS04_X05_A1_0010_M_SMN_0020,39,39,39,40,ซีมอน,npc,male,symon,assets/triangle-strategy/approved_voice_references/symon.wav,ต้นตอปัญหามันซับซ้อนจริงๆ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
41,MS04_X05_A1_0010_M_SMN_0030.wav,MS04_X05_A1_0010_M_SMN_0030,40,40,40,41,ซีมอน,npc,male,symon,assets/triangle-strategy/approved_voice_references/symon.wav,ยังไงก็เถอะ หน้าที่ของเราคือการปกป้องทุกคนที่เข้ามาอยู่ในการดูแล,,,PENDING_MANUAL_GENERATION,,triangle-strategy
42,MS04_X05_A1_0010_M_SMN_0040.wav,MS04_X05_A1_0010_M_SMN_0040,41,41,41,42,ซีมอน,npc,male,symon,assets/triangle-strategy/approved_voice_references/symon.wav,หากท่านอยากสวมชุดโรเซลล์ พวกเราก็จะสนับสนุนเจ้าในทุกการตัดสินใจ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
43,MS04_X05_A1_0010_M_SMN_0050.wav,MS04_X05_A1_0010_M_SMN_0050,42,42,42,43,ซีมอน,npc,male,symon,assets/triangle-strategy/approved_voice_references/symon.wav,ซึ่งเป็นหน้าที่ของเจ้า ลูกข้า,,,PENDING_MANUAL_GENERATION,,triangle-strategy
44,MS04_X05_A1_1010_M_DRG_0010.wav,MS04_X05_A1_1010_M_DRG_0010,43,43,43,44,ดราแกน,npc,male,dragan,assets/triangle-strategy/approved_voice_references/dragan.wav,คงจบปัญหาหินแข็งน่ารำคาญนี่แล้วล่ะ ไปสำรวจกันเถอะ!,,,PENDING_MANUAL_GENERATION,,triangle-strategy
45,MS04_X05_A1_1010_M_DRG_0020.wav,MS04_X05_A1_1010_M_DRG_0020,44,44,44,45,ดราแกน,npc,male,dragan,assets/triangle-strategy/approved_voice_references/dragan.wav,มีอะไรเหรอ? จะเอาระเบิดอีกไหม?,,,PENDING_MANUAL_GENERATION,,triangle-strategy
46,MS04_X05_A1_1010_M_DRG_0030.wav,MS04_X05_A1_1010_M_DRG_0030,45,45,45,46,ดราแกน,npc,male,dragan,assets/triangle-strategy/approved_voice_references/dragan.wav,อะไรกัน-! ไม่จริงน่า...,,,PENDING_MANUAL_GENERATION,,triangle-strategy
47,MS04_X05_A1_1010_M_M221_0010.wav,MS04_X05_A1_1010_M_M221_0010,46,46,46,47,คนงานเหมือง,generic,male,MALE_ADULT_A,assets/triangle-strategy/approved_voice_references/MALE_ADULT_A.wav,...นี่มันบ้าอะไรกัน?,,,PENDING_MANUAL_GENERATION,,triangle-strategy
48,MS04_X05_A1_1010_M_M221_0020.wav,MS04_X05_A1_1010_M_M221_0020,47,47,47,48,คนงานเหมือง,generic,male,MALE_ADULT_A,assets/triangle-strategy/approved_voice_references/MALE_ADULT_A.wav,ไม่ใช่ขอรับ ลอร์ดดราแกน ท่านลองมาดูด้วยตาตัวเองดีกว่า!,,,PENDING_MANUAL_GENERATION,,triangle-strategy
49,MS04_X05_A1_1020_M_DRG_0010.wav,MS04_X05_A1_1020_M_DRG_0010,48,48,48,49,ดราแกน,npc,male,dragan,assets/triangle-strategy/approved_voice_references/dragan.wav,รีบเอาข่าวไปบอกกุสตาดอล์ฟเดี๋ยวนี้เลย,,,PENDING_MANUAL_GENERATION,,triangle-strategy
50,MS04_X05_A1_1020_M_DRG_0020.wav,MS04_X05_A1_1020_M_DRG_0020,49,49,49,50,ดราแกน,npc,male,dragan,assets/triangle-strategy/approved_voice_references/dragan.wav,มากันหมดแล้วใช่ไหม? ดีมาก ข้ามีเรื่องสำคัญจะบอกให้พวกเจ้าฟัง,,,PENDING_MANUAL_GENERATION,,triangle-strategy
51,MS04_X05_A1_1020_M_DRG_0030.wav,MS04_X05_A1_1020_M_DRG_0030,50,50,50,51,ดราแกน,npc,male,dragan,assets/triangle-strategy/approved_voice_references/dragan.wav,สิ่งที่พวกเจ้าเห็นข้างหน้า จะเป็นของราชรัฐเอสฟรอสต์แต่เพียงผู้เดียว,,,PENDING_MANUAL_GENERATION,,triangle-strategy
52,MS04_X05_A1_1020_M_DRG_0040.wav,MS04_X05_A1_1020_M_DRG_0040,51,51,51,52,ดราแกน,npc,male,dragan,assets/triangle-strategy/approved_voice_references/dragan.wav,แล้วก็ห้ามนำเรื่องนี้ไปพูดที่อื่นด้วย ใครฝ่าฝืนจะโดนโทษสูงสุดทันที,,,PENDING_MANUAL_GENERATION,,triangle-strategy
53,MS04_X05_A1_1020_M_DRG_0050.wav,MS04_X05_A1_1020_M_DRG_0050,52,52,52,53,ดราแกน,npc,male,dragan,assets/triangle-strategy/approved_voice_references/dragan.wav,นี่ไม่ใช่กงการของเจ้านะ!,,,PENDING_MANUAL_GENERATION,,triangle-strategy
54,MS04_X05_A1_1020_M_DRG_0060.wav,MS04_X05_A1_1020_M_DRG_0060,53,53,53,54,ดราแกน,npc,male,dragan,assets/triangle-strategy/approved_voice_references/dragan.wav,การค้นพบที่ยิ่งใหญ่ขนาดนี้ สามารถแปลงโฉมนอร์เซเลียได้ทั้งแผ่นดิน,,,PENDING_MANUAL_GENERATION,,triangle-strategy
55,MS04_X05_A1_1020_M_DRG_0070.wav,MS04_X05_A1_1020_M_DRG_0070,54,54,54,55,ดราแกน,npc,male,dragan,assets/triangle-strategy/approved_voice_references/dragan.wav,ข้าเลยอยากให้พวกเจ้าอยู่เคียงข้างข้า เพราะข้าจะนำพาแผ่นดินนี้เข้าสู่ยุคใหม่!,,,PENDING_MANUAL_GENERATION,,triangle-strategy
56,MS04_X05_A1_1020_M_DRG_0080.wav,MS04_X05_A1_1020_M_DRG_0080,55,55,55,56,ดราแกน,npc,male,dragan,assets/triangle-strategy/approved_voice_references/dragan.wav,ขอบคุณมากเลยนะ ข้าส่งจดหมายไปแจ้งอาร์ชดยุกเรื่องการค้นพบของเราแล้วล่ะ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
57,MS04_X05_A1_1020_M_DRG_0090.wav,MS04_X05_A1_1020_M_DRG_0090,56,56,56,57,ดราแกน,npc,male,dragan,assets/triangle-strategy/approved_voice_references/dragan.wav,หากข้าได้เป็นนายกรัฐมนตรีเมื่อไหร่ ข้าสัญญาว่าจะตอบแทนพวกเจ้าที่ทำประโยชน์ให้ข้าอย่างงาม,,,PENDING_MANUAL_GENERATION,,triangle-strategy
58,MS04_X05_A1_1020_M_DRG_0100.wav,MS04_X05_A1_1020_M_DRG_0100,57,57,57,58,ดราแกน,npc,male,dragan,assets/triangle-strategy/approved_voice_references/dragan.wav,หรืออาจจะเป็นเอกอัครราชทูตเกลนบรู๊คก็ได้ เดี๋ยวก็รู้,,,PENDING_MANUAL_GENERATION,,triangle-strategy
59,MS04_X05_A1_1020_M_DRG_0110.wav,MS04_X05_A1_1020_M_DRG_0110,58,58,58,59,ดราแกน,npc,male,dragan,assets/triangle-strategy/approved_voice_references/dragan.wav,เพราะยังไง นี่ก็เป็นผลงานสำคัญของข้า,,,PENDING_MANUAL_GENERATION,,triangle-strategy
60,MS04_X05_A1_1020_M_DRG_0120.wav,MS04_X05_A1_1020_M_DRG_0120,59,59,59,60,ดราแกน,npc,male,dragan,assets/triangle-strategy/approved_voice_references/dragan.wav,และข้าจะทำในสิ่งที่ท่านพ่อหรือกุสตาดอล์ฟทำไม่ได้,,,PENDING_MANUAL_GENERATION,,triangle-strategy
61,MS04_X05_A1_1020_M_M222_0010.wav,MS04_X05_A1_1020_M_M222_0010,60,60,60,61,ผู้ใต้บังคับบัญชาของดราแกน,generic,male,MALE_ADULT_C,assets/triangle-strategy/approved_voice_references/MALE_ADULT_C.wav,แต่ลอร์ดดราแกน ทรัพยากรที่เราขุดขึ้นมา มันสมควรจะต้องแบ่งปันกับอาณาจักรอื่นไม่ใช่เหรอขอรับ?,,,PENDING_MANUAL_GENERATION,,triangle-strategy
62,MS04_X05_A1_1020_M_M222_0020.wav,MS04_X05_A1_1020_M_M222_0020,61,61,61,62,ผู้ใต้บังคับบัญชาของดราแกน,generic,male,MALE_ADULT_C,assets/triangle-strategy/approved_voice_references/MALE_ADULT_C.wav,ท่านสั่งเราแบบนี้ ถือว่าเสี่ยงมากนะขอรับ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
63,MS04_X05_A1_1020_M_M222_0030.wav,MS04_X05_A1_1020_M_M222_0030,62,62,62,63,ผู้ใต้บังคับบัญชาของดราแกน,generic,male,MALE_ADULT_C,assets/triangle-strategy/approved_voice_references/MALE_ADULT_C.wav,แต่ข้าจะทำตามคำสั่งทุกประการ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
64,MS04_X05_A1_1020_M_M222_0040.wav,MS04_X05_A1_1020_M_M222_0040,63,63,63,64,ผู้ใต้บังคับบัญชาของดราแกน,generic,male,MALE_ADULT_C,assets/triangle-strategy/approved_voice_references/MALE_ADULT_C.wav,ท่านจะได้เป็นนายกรัฐมนตรีเหรอ?,,,PENDING_MANUAL_GENERATION,,triangle-strategy
65,MS04_X05_A1_2010_F_FRE_0010.wav,MS04_X05_A1_2010_F_FRE_0010,64,64,64,65,เฟรเดอริก้า,main,female,frederica,assets/triangle-strategy/approved_voice_references/frederica.wav,วัดขนาดชุดเสร็จสักที ขอบคุณที่รอนะ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
66,MS04_X05_A1_2010_F_FRE_0020.wav,MS04_X05_A1_2010_F_FRE_0020,65,65,65,66,เฟรเดอริก้า,main,female,frederica,assets/triangle-strategy/approved_voice_references/frederica.wav,ถูกใจสิ รอตัดชุดเสร็จไม่ไหวแล้วเนี่ย!,,,PENDING_MANUAL_GENERATION,,triangle-strategy
67,MS04_X05_A1_2010_F_FRE_0030.wav,MS04_X05_A1_2010_F_FRE_0030,66,66,66,67,เฟรเดอริก้า,main,female,frederica,assets/triangle-strategy/approved_voice_references/frederica.wav,และเราเอาของฝากจากต่างแดนไปให้เขาด้วยดีกว่า,,,PENDING_MANUAL_GENERATION,,triangle-strategy
68,MS04_X05_A1_2010_F_HEW_0010.wav,MS04_X05_A1_2010_F_HEW_0010,67,67,67,68,ฮิวเอทท์,main,female,hughette,assets/triangle-strategy/approved_voice_references/hughette.wav,เราไล่ถามทุกคนในปราสาท ถึงรู้ว่าพวกท่านมาที่นี่เจ้าค่ะ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
69,MS04_X05_A1_2010_M_BND_0010.wav,MS04_X05_A1_2010_M_BND_0010,68,68,68,69,เบเนดิกต์,main,male,benedict,assets/triangle-strategy/approved_voice_references/benedict.wav,ตัดสินใจได้ดีขอรับ ท่านจะได้ไปดูแลปฏิบัติการเหมืองแร่ด้วย,,,PENDING_MANUAL_GENERATION,,triangle-strategy
70,MS04_X05_A1_2010_M_JRM_0010.wav,MS04_X05_A1_2010_M_JRM_0010,69,69,69,70,เจอร์รอม,npc,male,jerrom,,เดี๋ยวข้าจะจัดเตรียมชุดให้ทันเวลาพิธีขอรับ นายท่าน,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
71,MS04_X05_A1_2010_M_RLN_0010.wav,MS04_X05_A1_2010_M_RLN_0010,70,70,70,71,โรแลนด์,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,เจอตัวแล้ว!,,,PENDING_MANUAL_GENERATION,,triangle-strategy
72,MS04_X05_A1_2010_M_RLN_0020.wav,MS04_X05_A1_2010_M_RLN_0020,71,71,71,72,โรแลนด์,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,พวกเราตามหาเจ้าอยู่เลย,,,PENDING_MANUAL_GENERATION,,triangle-strategy
73,MS04_X05_A1_2010_M_RLN_0030.wav,MS04_X05_A1_2010_M_RLN_0030,72,72,72,73,โรแลนด์,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,ท่านพ่อขอให้ข้าไปช่วยดูแลเหมืองน่ะ เจ้าอยากมาด้วยไหม?,,,PENDING_MANUAL_GENERATION,,triangle-strategy
74,MS04_X05_A1_2010_M_RLN_0040.wav,MS04_X05_A1_2010_M_RLN_0040,73,73,73,74,โรแลนด์,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,ถือเป็นโอกาสอันดีที่จะทำความรู้จักเขาให้มากขึ้น เพราะเขาเองก็มีความสามารถไม่ใช่เหรอ?,,,PENDING_MANUAL_GENERATION,,triangle-strategy
75,MS04_X05_A1_2010_M_RLN_0050.wav,MS04_X05_A1_2010_M_RLN_0050,74,74,74,75,โรแลนด์,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,อย่ามัวเสียเวลาเลย รีบไปเหมืองกันเถอะ!,,,PENDING_MANUAL_GENERATION,,triangle-strategy
76,MS04_X05_A1_2010_M_SEL_0010.wav,MS04_X05_A1_2010_M_SEL_0010,75,75,75,76,เซเรโนอา,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,ถูกใจเจ้าไหม?,,,PENDING_MANUAL_GENERATION,,triangle-strategy
