line_no,file_name,self_id,cue,sequence,waveform,awb_stream,character_name,role,gender,voice_target,reference_audio,thai_text,pronunciation_note,prosody_note,status,tts_text,voice_project
28,MS21S_X48_A0_1010_F_FRE_0010.wav,MS21S_X48_A0_1010_F_FRE_0010,27,27,27,28,Frederica,main,female,frederica,assets/triangle-strategy/approved_voice_references/frederica.wav,หะ-หา!?,,,PENDING_MANUAL_GENERATION,,triangle-strategy
29,MS21S_X48_A0_1010_F_FRE_0020.wav,MS21S_X48_A0_1010_F_FRE_0020,28,28,28,29,Frederica,main,female,frederica,assets/triangle-strategy/approved_voice_references/frederica.wav,...แน่นอนอยู่แล้ว,,,PENDING_MANUAL_GENERATION,,triangle-strategy
30,MS21S_X48_A0_1010_F_HEW_0010.wav,MS21S_X48_A0_1010_F_HEW_0010,29,29,29,30,Hughette,main,female,hughette,assets/triangle-strategy/approved_voice_references/hughette.wav,ฝ่าบาท ทุกคนมาถึงแล้วเจ้าค่ะ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
31,MS21S_X48_A0_1010_F_LYL_0010.wav,MS21S_X48_A0_1010_F_LYL_0010,30,30,30,31,Lyla,npc,female,lyla,assets/triangle-strategy/approved_voice_references/lyla.wav,ก่อนอื่นเราต้องเปลี่ยนอาณาจักร ให้กลายเป็นดินแดนที่ปกครองตนเองใช่ไหมเจ้าคะ?,,,PENDING_MANUAL_GENERATION,,triangle-strategy
32,MS21S_X48_A0_1010_F_LYL_0020.wav,MS21S_X48_A0_1010_F_LYL_0020,31,31,31,32,Lyla,npc,female,lyla,assets/triangle-strategy/approved_voice_references/lyla.wav,ด้วยความยินดีเจ้าค่ะ ฝ่าบาทโรแลนด์,,,PENDING_MANUAL_GENERATION,,triangle-strategy
33,MS21S_X48_A0_1010_M_RLN_0010.wav,MS21S_X48_A0_1010_M_RLN_0010,32,32,32,33,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,เซเรโนอา? ทุกอย่างเรียบร้อยดีใช่ไหม? ยังพอมีเวลาก่อนจะเริ่มพิธีนะ...,,,PENDING_MANUAL_GENERATION,,triangle-strategy
34,MS21S_X48_A0_1010_M_RLN_0020.wav,MS21S_X48_A0_1010_M_RLN_0020,33,33,33,34,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,ได้สิสหายข้า มีอะไรงั้นเหรอ?,,,PENDING_MANUAL_GENERATION,,triangle-strategy
35,MS21S_X48_A0_1010_M_RLN_0030.wav,MS21S_X48_A0_1010_M_RLN_0030,34,34,34,35,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,ตราราชวงศ์นี่!,,,PENDING_MANUAL_GENERATION,,triangle-strategy
36,MS21S_X48_A0_1010_M_RLN_0040.wav,MS21S_X48_A0_1010_M_RLN_0040,35,35,35,36,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,แต่มันมีไว้สำหรับแค่เชื้อพระวงศ์ไม่ใช่เหรอ? ลอร์ดซีมอนมีสิ่งนี้ได้ยังไง?,,,PENDING_MANUAL_GENERATION,,triangle-strategy
37,MS21S_X48_A0_1010_M_RLN_0050.wav,MS21S_X48_A0_1010_M_RLN_0050,36,36,36,37,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,แสดงว่า...,,,PENDING_MANUAL_GENERATION,,triangle-strategy
38,MS21S_X48_A0_1010_M_RLN_0060.wav,MS21S_X48_A0_1010_M_RLN_0060,37,37,37,38,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,เช่นนั้นพวกเราก็เป็น...,,,PENDING_MANUAL_GENERATION,,triangle-strategy
39,MS21S_X48_A0_1010_M_RLN_0070.wav,MS21S_X48_A0_1010_M_RLN_0070,38,38,38,39,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,พี่น้องกันสินะ?,,,PENDING_MANUAL_GENERATION,,triangle-strategy
40,MS21S_X48_A0_1010_M_RLN_0080.wav,MS21S_X48_A0_1010_M_RLN_0080,39,39,39,40,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,...ไม่ต้องหรอก ข้าเชื่อลอร์ดซีมอน,,,PENDING_MANUAL_GENERATION,,triangle-strategy
41,MS21S_X48_A0_1010_M_RLN_0090.wav,MS21S_X48_A0_1010_M_RLN_0090,40,40,40,41,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,เจ้าจำวันนั้นได้ไหม เซเรโนอา? วันที่ทัศนคติของเราไม่ตรงกัน พวกเรามาถึงจุดแตกหักและพร้อมจะแยกทาง,,,PENDING_MANUAL_GENERATION,,triangle-strategy
42,MS21S_X48_A0_1010_M_RLN_0100.wav,MS21S_X48_A0_1010_M_RLN_0100,41,41,41,42,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,ข้าละเลยหน้าที่กษัตริย์ และยอมก้มกราบให้ไฮแซนต์มาช่วยเหลือเรา,,,PENDING_MANUAL_GENERATION,,triangle-strategy
43,MS21S_X48_A0_1010_M_RLN_0110.wav,MS21S_X48_A0_1010_M_RLN_0110,42,42,42,43,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,มันทำให้ข้าละอายในความขี้ขลาดของตนมาจนถึงทุกวันนี้,,,PENDING_MANUAL_GENERATION,,triangle-strategy
44,MS21S_X48_A0_1010_M_RLN_0120.wav,MS21S_X48_A0_1010_M_RLN_0120,43,43,43,44,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,แต่เจ้าน่ะไม่เหมือนข้า เจ้าไม่เคยยอมแพ้...เจ้าพบเส้นทางที่ทำให้เราได้เดินร่วมกันเสมอ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
45,MS21S_X48_A0_1010_M_RLN_0130.wav,MS21S_X48_A0_1010_M_RLN_0130,44,44,44,45,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,มันพิสูจน์เชื้อสายราชวงศ์ของเจ้าได้ชัดเจนแล้วล่ะ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
46,MS21S_X48_A0_1010_M_RLN_0140.wav,MS21S_X48_A0_1010_M_RLN_0140,45,45,45,46,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,...แต่ว่านะ การเป็นกษัตริย์ไม่ได้ขึ้นอยู่กับเชื้อสายหรอก,,,PENDING_MANUAL_GENERATION,,triangle-strategy
47,MS21S_X48_A0_1010_M_RLN_0150.wav,MS21S_X48_A0_1010_M_RLN_0150,46,46,46,47,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,กษัตริย์ควรยึดมั่นในอุดมการณ์ของตน และเป็นแสงประทีปแห่งความหวังให้ปวงชนทั้งหลาย...,,,PENDING_MANUAL_GENERATION,,triangle-strategy
48,MS21S_X48_A0_1010_M_RLN_0160.wav,MS21S_X48_A0_1010_M_RLN_0160,47,47,47,48,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,หูของเขาต้องพร้อมรับฟังประชาชน และตาต้องรับรู้เส้นทางที่มีอยู่ข้างหน้าทั้งสิ้น แม้จะไม่ถูกเผยให้เห็นโดยตาชั่งก็ตาม...,,,PENDING_MANUAL_GENERATION,,triangle-strategy
49,MS21S_X48_A0_1010_M_RLN_0170.wav,MS21S_X48_A0_1010_M_RLN_0170,48,48,48,49,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,เซเรโนอา...พี่ของข้า เจ้ามีความสามารถเหลือล้น ข้ามั่นใจว่าเจ้าเกิดมาเพื่อปกครองดินแดนนี้จริงๆ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
50,MS21S_X48_A0_1010_M_RLN_0180.wav,MS21S_X48_A0_1010_M_RLN_0180,49,49,49,50,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,ข้าพร้อมยกบัลลังก์ให้เจ้านะ และข้าสาบานว่าจะทำให้ความฝันของเจ้าเป็นจริง,,,PENDING_MANUAL_GENERATION,,triangle-strategy
51,MS21S_X48_A0_1010_M_RLN_0200.wav,MS21S_X48_A0_1010_M_RLN_0200,51,51,51,52,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,...ขอบคุณมากฮิวเอทท์ เรามาเริ่มพิธีกันเถอะ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
52,MS21S_X48_A0_1010_M_RLN_0210.wav,MS21S_X48_A0_1010_M_RLN_0210,52,52,52,53,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,ขอขอบคุณทุกท่าน ที่มากันในวันนี้,,,PENDING_MANUAL_GENERATION,,triangle-strategy
53,MS21S_X48_A0_1010_M_RLN_0220.wav,MS21S_X48_A0_1010_M_RLN_0220,53,53,53,54,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,สงครามจบลงแล้ว เราได้ตกลงกันว่าคริสตัลเกลือนั้นจะถูกแจกจ่ายอย่างเท่าเทียม และเป็นสมบัติของชาวนอร์เซเลียทุกคน,,,PENDING_MANUAL_GENERATION,,triangle-strategy
54,MS21S_X48_A0_1010_M_RLN_0230.wav,MS21S_X48_A0_1010_M_RLN_0230,54,54,54,55,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,ลอร์ดสวาร็อคและรัฐมนตรีไลล่า เราขอบคุณพวกท่านจริงๆ ที่คอยสนับสนุนในแผนการนี้,,,PENDING_MANUAL_GENERATION,,triangle-strategy
55,MS21S_X48_A0_1010_M_RLN_0240.wav,MS21S_X48_A0_1010_M_RLN_0240,55,55,55,56,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,ใช่แล้วล่ะ ข้าอยากให้ชาวนอร์เซเลียทุกคน เลิกแบ่งฝ่ายและปรองดองเป็นหนึ่งเดียวกัน,,,PENDING_MANUAL_GENERATION,,triangle-strategy
56,MS21S_X48_A0_1010_M_RLN_0250.wav,MS21S_X48_A0_1010_M_RLN_0250,56,56,56,57,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,เพื่อการนั้น เกลนบรู๊คจึงขอผูกสัมพันธ์กับ เอสฟรอสต์ และไฮแซนต์ อย่างสงบสุขและเท่าเทียม,,,PENDING_MANUAL_GENERATION,,triangle-strategy
57,MS21S_X48_A0_1010_M_RLN_0260.wav,MS21S_X48_A0_1010_M_RLN_0260,57,57,57,58,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,ถูกต้องแล้วล่ะ ข้าจะอนุญาตให้มีการค้าเสรีระหว่างในเขตแดน รวมถึงคริสตัลเกลือด้วย,,,PENDING_MANUAL_GENERATION,,triangle-strategy
58,MS21S_X48_A0_1010_M_RLN_0270.wav,MS21S_X48_A0_1010_M_RLN_0270,58,58,58,59,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,ข้าจะค่อยๆ ทลายกำแพงของพวกเขา และส่งเสริมแนวคิดให้ชาวนอร์เซเลียเป็นหนึ่งเดียวกัน,,,PENDING_MANUAL_GENERATION,,triangle-strategy
59,MS21S_X48_A0_1010_M_RLN_0280.wav,MS21S_X48_A0_1010_M_RLN_0280,59,59,59,60,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,รบกวนลอร์ดสวาร็อคช่วยดูแลเขตแดนเอสฟรอสต์ด้วยนะ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
60,MS21S_X48_A0_1010_M_RLN_0290.wav,MS21S_X48_A0_1010_M_RLN_0290,60,60,60,61,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,รัฐมนตรีไลล่า รบกวนท่านช่วยดูแลเขตแดนไฮแซนต์ด้วย,,,PENDING_MANUAL_GENERATION,,triangle-strategy
61,MS21S_X48_A0_1010_M_RLN_0300.wav,MS21S_X48_A0_1010_M_RLN_0300,61,61,61,62,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,และผู้ดูแลวูล์ฟฟอร์ตและเขตแดนโรเซลล์...,,,PENDING_MANUAL_GENERATION,,triangle-strategy
62,MS21S_X48_A0_1010_M_RLN_0310.wav,MS21S_X48_A0_1010_M_RLN_0310,62,62,62,63,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,คงเป็นใครไปไม่ได้นอกจากสหายสุดที่รักของข้า เซเรโนอา วูล์ฟฟอร์ต,,,PENDING_MANUAL_GENERATION,,triangle-strategy
63,MS21S_X48_A0_1010_M_RLN_0320.wav,MS21S_X48_A0_1010_M_RLN_0320,63,63,63,64,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,...คงไม่ต้องมีพิธีรีตองอะไรมากนักแล้วล่ะ แต่ข้ามีคำสั่งเพิ่มเติมสำหรับเจ้า...เซเรโนอา,,,PENDING_MANUAL_GENERATION,,triangle-strategy
64,MS21S_X48_A0_1010_M_RLN_0330.wav,MS21S_X48_A0_1010_M_RLN_0330,64,64,64,65,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,เช่นนั้นแล้ว...,,,PENDING_MANUAL_GENERATION,,triangle-strategy
65,MS21S_X48_A0_1010_M_RLN_0340.wav,MS21S_X48_A0_1010_M_RLN_0340,65,65,65,66,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,ข้าขอสั่งให้เจ้ากับท่านหญิงเฟรเดอริก้า รีบจัดพิธีสมรสเสียที พิธีมันถูกเลื่อนอยู่เรื่อย!,,,PENDING_MANUAL_GENERATION,,triangle-strategy
66,MS21S_X48_A0_1010_M_RLN_0350.wav,MS21S_X48_A0_1010_M_RLN_0350,66,66,66,67,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,นี่เป็นคำสั่งจากกษัตริย์ร่วมสาบานของเจ้าเชียวนะ! กล้าขัดขืนงั้นเหรอ ลอร์ดวูล์ฟฟอร์ต...?,,,PENDING_MANUAL_GENERATION,,triangle-strategy
67,MS21S_X48_A0_1010_M_SEL_0010.wav,MS21S_X48_A0_1010_M_SEL_0010,67,67,67,68,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,โรแลนด์ ข้ามีบางสิ่งที่อยากบอกท่าน,,,PENDING_MANUAL_GENERATION,,triangle-strategy
68,MS21S_X48_A0_1010_M_SEL_0020.wav,MS21S_X48_A0_1010_M_SEL_0020,68,68,68,69,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,ข้าอยากให้ท่านเห็นสิ่งนี้ ท่านพ่อมอบให้ข้าก่อนที่เขาจะสิ้นลม,,,PENDING_MANUAL_GENERATION,,triangle-strategy
69,MS21S_X48_A0_1010_M_SEL_0030.wav,MS21S_X48_A0_1010_M_SEL_0030,69,69,69,70,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,ท่านพ่อได้รับสิ่งนี้มาจากฝ่าบาทเร็กน่า...เพื่อส่งต่อให้ข้า,,,PENDING_MANUAL_GENERATION,,triangle-strategy
70,MS21S_X48_A0_1010_M_SEL_0040.wav,MS21S_X48_A0_1010_M_SEL_0040,70,70,70,71,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,ใช่แล้ว ท่านหญิงเดสตร้าแม่ของข้า...หลบหนีมาที่ตระกูลวูล์ฟฟอร์ตโดยบุตรในครรภ์เป็นของฝ่าบาท,,,PENDING_MANUAL_GENERATION,,triangle-strategy
71,MS21S_X48_A0_1010_M_SEL_0050.wav,MS21S_X48_A0_1010_M_SEL_0050,71,71,71,72,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,ขอโทษด้วยนะโรแลนด์ จริงๆข้าก็อยากเก็บความลับนี้ไว้ตราบจนสิ้นลม แต่ว่า...,,,PENDING_MANUAL_GENERATION,,triangle-strategy
72,MS21S_X48_A0_1010_M_SEL_0060.wav,MS21S_X48_A0_1010_M_SEL_0060,72,72,72,73,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,...ข้าทำไม่ได้จริงๆ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
73,MS21S_X48_A0_1010_M_SEL_0070.wav,MS21S_X48_A0_1010_M_SEL_0070,73,73,73,74,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,ท่านไม่ต้องเชื่อข้าก็ได้ เชิญตรวจดูตราราชวงศ์ด้วยตัวเองเลย,,,PENDING_MANUAL_GENERATION,,triangle-strategy
74,MS21S_X48_A0_1010_M_SEL_0080.wav,MS21S_X48_A0_1010_M_SEL_0080,74,74,74,75,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,...จริงเหรอ?,,,PENDING_MANUAL_GENERATION,,triangle-strategy
75,MS21S_X48_A0_1010_M_SEL_0090.wav,MS21S_X48_A0_1010_M_SEL_0090,75,75,75,76,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,ข้าจำได้ เฟรเดอริก้า และเบเนดิกต์...ตัวท่านเองก็มองหน้าพวกเขาไม่ติด,,,PENDING_MANUAL_GENERATION,,triangle-strategy
